spend_id,date,campaign_id,channel,utm_source,utm_medium,utm_campaign,impressions,clicks,ad_spend,currency
SP000340,2021-11-21,6,Affiliate,affiliate_network,affiliate,campaign_06,31,1,10.0,USD
SP000341,2021-11-22,6,Affiliate,affiliate_network,affiliate,campaign_06,94,3,10.0,USD
SP000342,2021-11-23,6,Affiliate,affiliate_network,affiliate,campaign_06,126,4,10.0,USD
SP000343,2021-11-24,6,Affiliate,affiliate_network,affiliate,campaign_06,245,7,10.95,USD
SP000344,2021-11-25,6,Affiliate,affiliate_network,affiliate,campaign_06,275,8,11.8,USD
SP000345,2021-11-26,6,Affiliate,affiliate_network,affiliate,campaign_06,82,2,10.0,USD
SP000346,2021-11-27,6,Affiliate,affiliate_network,affiliate,campaign_06,180,5,10.0,USD
SP000347,2021-11-28,6,Affiliate,affiliate_network,affiliate,campaign_06,98,3,10.0,USD
SP000348,2021-11-29,6,Affiliate,affiliate_network,affiliate,campaign_06,105,3,10.0,USD
SP000349,2021-11-30,6,Affiliate,affiliate_network,affiliate,campaign_06,36,1,10.0,USD
SP000350,2021-12-01,6,Affiliate,affiliate_network,affiliate,campaign_06,73,2,10.0,USD
SP000351,2021-12-02,6,Affiliate,affiliate_network,affiliate,campaign_06,41,1,10.0,USD
SP000352,2021-12-03,6,Affiliate,affiliate_network,affiliate,campaign_06,103,3,10.0,USD
SP000353,2023-07-02,7,Paid Search,google,cpc,campaign_07,37,2,10.0,USD
SP000354,2023-07-03,7,Paid Search,google,cpc,campaign_07,33,2,10.0,USD
SP000355,2023-07-04,7,Paid Search,google,cpc,campaign_07,54,3,10.0,USD
SP000356,2023-07-05,7,Paid Search,google,cpc,campaign_07,102,5,10.79,USD
SP000357,2023-07-06,7,Paid Search,google,cpc,campaign_07,70,4,10.0,USD
SP000358,2023-07-07,7,Paid Search,google,cpc,campaign_07,33,2,10.0,USD
SP000359,2023-07-08,7,Paid Search,google,cpc,campaign_07,104,5,10.87,USD
SP000360,2023-07-09,7,Paid Search,google,cpc,campaign_07,53,3,10.0,USD
SP000361,2023-07-10,7,Paid Search,google,cpc,campaign_07,96,5,11.24,USD
SP000362,2023-07-11,7,Paid Search,google,cpc,campaign_07,57,3,10.0,USD
SP000363,2023-07-12,7,Paid Search,google,cpc,campaign_07,88,5,10.78,USD
SP000364,2023-07-13,7,Paid Search,google,cpc,campaign_07,89,5,10.0,USD
SP000365,2023-07-14,7,Paid Search,google,cpc,campaign_07,144,7,14.0,USD
SP000366,2023-07-15,7,Paid Search,google,cpc,campaign_07,64,4,10.0,USD
SP000367,2023-07-16,7,Paid Search,google,cpc,campaign_07,53,3,10.0,USD
SP000368,2023-07-17,7,Paid Search,google,cpc,campaign_07,46,2,10.0,USD
SP000369,2023-07-18,7,Paid Search,google,cpc,campaign_07,175,11,26.51,USD
SP000370,2023-07-19,7,Paid Search,google,cpc,campaign_07,56,3,10.0,USD
SP000371,2023-07-20,7,Paid Search,google,cpc,campaign_07,145,8,19.14,USD
SP000372,2023-07-21,7,Paid Search,google,cpc,campaign_07,18,1,10.0,USD
SP000373,2023-07-22,7,Paid Search,google,cpc,campaign_07,88,5,11.56,USD
SP000374,2023-07-23,7,Paid Search,google,cpc,campaign_07,117,7,15.17,USD
SP000375,2023-07-24,7,Paid Search,google,cpc,campaign_07,83,5,12.75,USD
SP000376,2023-07-25,7,Paid Search,google,cpc,campaign_07,57,3,10.0,USD
SP000377,2023-07-26,7,Paid Search,google,cpc,campaign_07,36,2,10.0,USD
SP000378,2023-07-27,7,Paid Search,google,cpc,campaign_07,18,1,10.0,USD
SP000379,2023-07-28,7,Paid Search,google,cpc,campaign_07,105,6,12.7,USD
SP000380,2023-07-29,7,Paid Search,google,cpc,campaign_07,17,1,10.0,USD
SP000381,2023-07-30,7,Paid Search,google,cpc,campaign_07,42,2,10.0,USD
SP000382,2023-07-31,7,Paid Search,google,cpc,campaign_07,72,4,10.0,USD
SP000383,2023-08-01,7,Paid Search,google,cpc,campaign_07,50,3,10.0,USD
SP000384,2023-08-02,7,Paid Search,google,cpc,campaign_07,19,1,10.0,USD
SP000385,2023-08-03,7,Paid Search,google,cpc,campaign_07,91,5,10.0,USD
SP000386,2023-08-04,7,Paid Search,google,cpc,campaign_07,40,2,10.0,USD
SP000387,2023-08-05,7,Paid Search,google,cpc,campaign_07,108,6,13.38,USD
SP000388,2023-08-06,7,Paid Search,google,cpc,campaign_07,23,1,10.0,USD
SP000389,2023-08-07,7,Paid Search,google,cpc,campaign_07,56,3,10.0,USD
SP000390,2023-08-08,7,Paid Search,google,cpc,campaign_07,55,3,10.0,USD
SP000391,2023-08-09,7,Paid Search,google,cpc,campaign_07,66,4,10.33,USD
SP000392,2023-08-10,7,Paid Search,google,cpc,campaign_07,110,5,11.59,USD
SP000393,2021-08-23,8,Paid Search,google,cpc,campaign_08,77,4,10.0,USD
SP000394,2021-08-24,8,Paid Search,google,cpc,campaign_08,18,1,10.0,USD
SP000395,2021-08-25,8,Paid Search,google,cpc,campaign_08,49,3,10.0,USD
SP000396,2021-08-26,8,Paid Search,google,cpc,campaign_08,40,2,10.0,USD
SP000397,2021-08-27,8,Paid Search,google,cpc,campaign_08,107,5,10.82,USD
SP000398,2021-08-28,8,Paid Search,google,cpc,campaign_08,18,1,10.0,USD
SP000399,2021-08-29,8,Paid Search,google,cpc,campaign_08,16,1,10.0,USD
SP000400,2021-08-30,8,Paid Search,google,cpc,campaign_08,45,3,10.0,USD
SP000401,2021-08-31,8,Paid Search,google,cpc,campaign_08,83,4,10.0,USD
SP000402,2021-09-01,8,Paid Search,google,cpc,campaign_08,61,3,10.0,USD
SP000403,2021-09-02,8,Paid Search,google,cpc,campaign_08,87,5,10.98,USD
SP000404,2021-09-03,8,Paid Search,google,cpc,campaign_08,39,2,10.0,USD
SP000405,2021-09-04,8,Paid Search,google,cpc,campaign_08,65,4,10.02,USD
SP000406,2021-09-05,8,Paid Search,google,cpc,campaign_08,60,3,10.0,USD
SP000407,2021-09-06,8,Paid Search,google,cpc,campaign_08,16,1,10.0,USD
SP000408,2021-09-07,8,Paid Search,google,cpc,campaign_08,19,1,10.0,USD
SP000409,2021-09-08,8,Paid Search,google,cpc,campaign_08,90,5,12.17,USD
SP000410,2021-09-09,8,Paid Search,google,cpc,campaign_08,55,3,10.0,USD
SP000411,2021-09-10,8,Paid Search,google,cpc,campaign_08,74,4,10.0,USD
SP000412,2021-09-11,8,Paid Search,google,cpc,campaign_08,37,2,10.0,USD
SP000413,2021-09-12,8,Paid Search,google,cpc,campaign_08,91,5,12.81,USD
SP000414,2021-09-13,8,Paid Search,google,cpc,campaign_08,49,3,10.0,USD
SP000415,2021-09-14,8,Paid Search,google,cpc,campaign_08,67,4,10.14,USD
SP000416,2021-09-15,8,Paid Search,google,cpc,campaign_08,134,8,18.49,USD
SP000417,2021-09-16,8,Paid Search,google,cpc,campaign_08,49,3,10.0,USD
SP000418,2021-09-17,8,Paid Search,google,cpc,campaign_08,57,3,10.0,USD
SP000419,2021-09-18,8,Paid Search,google,cpc,campaign_08,129,5,12.32,USD
SP000420,2021-09-19,8,Paid Search,google,cpc,campaign_08,86,3,10.0,USD
SP000421,2021-09-20,8,Paid Search,google,cpc,campaign_08,17,1,10.0,USD
SP000422,2021-09-21,8,Paid Search,google,cpc,campaign_08,62,3,10.0,USD
SP000423,2021-09-22,8,Paid Search,google,cpc,campaign_08,96,6,14.68,USD
SP000424,2021-09-23,8,Paid Search,google,cpc,campaign_08,89,6,14.49,USD
SP000425,2021-09-24,8,Paid Search,google,cpc,campaign_08,87,5,10.12,USD
SP000426,2021-09-25,8,Paid Search,google,cpc,campaign_08,90,5,10.94,USD
SP000427,2021-09-26,8,Paid Search,google,cpc,campaign_08,129,7,13.1,USD
SP000428,2021-09-27,8,Paid Search,google,cpc,campaign_08,168,8,16.59,USD
SP000429,2021-09-28,8,Paid Search,google,cpc,campaign_08,59,3,10.0,USD
SP000430,2021-09-29,8,Paid Search,google,cpc,campaign_08,54,3,10.0,USD
SP000431,2021-09-30,8,Paid Search,google,cpc,campaign_08,129,7,15.09,USD
SP000432,2023-10-09,9,Social,meta,paid_social,campaign_09,27,1,10.0,USD
SP000433,2023-10-10,9,Social,meta,paid_social,campaign_09,159,5,10.0,USD
SP000434,2023-10-11,9,Social,meta,paid_social,campaign_09,179,6,10.0,USD
SP000435,2023-10-12,9,Social,meta,paid_social,campaign_09,137,5,10.0,USD
SP000436,2023-10-13,9,Social,meta,paid_social,campaign_09,67,2,10.0,USD
SP000437,2023-10-14,9,Social,meta,paid_social,campaign_09,80,3,10.0,USD
SP000438,2023-10-15,9,Social,meta,paid_social,campaign_09,27,1,10.0,USD
SP000439,2023-10-16,9,Social,meta,paid_social,campaign_09,111,4,10.0,USD
SP000440,2023-10-17,9,Social,meta,paid_social,campaign_09,81,3,10.0,USD
SP000441,2023-10-18,9,Social,meta,paid_social,campaign_09,120,4,10.0,USD
SP000442,2023-10-19,9,Social,meta,paid_social,campaign_09,50,2,10.0,USD
SP000443,2023-10-20,9,Social,meta,paid_social,campaign_09,101,4,10.0,USD
SP000444,2023-10-21,9,Social,meta,paid_social,campaign_09,83,3,10.0,USD
SP000445,2023-10-22,9,Social,meta,paid_social,campaign_09,198,7,10.0,USD
SP000446,2023-10-23,9,Social,meta,paid_social,campaign_09,53,2,10.0,USD
SP000447,2023-10-24,9,Social,meta,paid_social,campaign_09,31,1,10.0,USD
SP000448,2023-10-25,9,Social,meta,paid_social,campaign_09,54,2,10.0,USD
SP000449,2023-10-26,9,Social,meta,paid_social,campaign_09,83,3,10.0,USD
SP000450,2023-10-27,9,Social,meta,paid_social,campaign_09,89,3,10.0,USD
SP000451,2023-10-28,9,Social,meta,paid_social,campaign_09,165,6,10.0,USD
SP000452,2023-10-29,9,Social,meta,paid_social,campaign_09,75,3,10.0,USD
SP000453,2023-10-30,9,Social,meta,paid_social,campaign_09,103,3,10.0,USD
SP000454,2023-10-31,9,Social,meta,paid_social,campaign_09,159,5,10.0,USD
SP000455,2023-11-01,9,Social,meta,paid_social,campaign_09,29,1,10.0,USD
SP000456,2023-11-02,9,Social,meta,paid_social,campaign_09,54,2,10.0,USD
SP000457,2023-11-03,9,Social,meta,paid_social,campaign_09,362,12,15.72,USD
SP000458,2023-11-04,9,Social,meta,paid_social,campaign_09,78,3,10.0,USD
SP000459,2023-11-05,9,Social,meta,paid_social,campaign_09,79,3,10.0,USD
SP000460,2023-11-06,9,Social,meta,paid_social,campaign_09,190,6,10.0,USD
SP000461,2023-11-07,9,Social,meta,paid_social,campaign_09,27,1,10.0,USD
SP000462,2023-11-08,9,Social,meta,paid_social,campaign_09,62,2,10.0,USD
SP000463,2023-11-09,9,Social,meta,paid_social,campaign_09,151,5,10.0,USD
SP000464,2023-11-10,9,Social,meta,paid_social,campaign_09,63,2,10.0,USD
SP000465,2023-11-11,9,Social,meta,paid_social,campaign_09,65,2,10.0,USD
SP000466,2023-11-12,9,Social,meta,paid_social,campaign_09,141,5,10.0,USD
SP000467,2023-11-13,9,Social,meta,paid_social,campaign_09,133,4,10.0,USD
SP000468,2023-11-14,9,Social,meta,paid_social,campaign_09,56,2,10.0,USD
SP000469,2023-11-15,9,Social,meta,paid_social,campaign_09,56,2,10.0,USD
SP000470,2023-11-16,9,Social,meta,paid_social,campaign_09,58,2,10.0,USD
SP000471,2023-11-17,9,Social,meta,paid_social,campaign_09,120,4,10.0,USD
SP000472,2023-11-18,9,Social,meta,paid_social,campaign_09,31,1,10.0,USD
SP000473,2023-11-19,9,Social,meta,paid_social,campaign_09,160,5,10.0,USD
SP000474,2023-11-20,9,Social,meta,paid_social,campaign_09,125,5,10.0,USD
SP000475,2023-11-21,9,Social,meta,paid_social,campaign_09,87,3,10.0,USD
SP000476,2023-11-22,9,Social,meta,paid_social,campaign_09,88,3,10.0,USD
SP000477,2023-11-23,9,Social,meta,paid_social,campaign_09,126,4,10.0,USD
SP000478,2023-11-24,9,Social,meta,paid_social,campaign_09,151,6,10.0,USD
SP000479,2023-11-25,9,Social,meta,paid_social,campaign_09,121,4,10.0,USD
SP000480,2023-11-26,9,Social,meta,paid_social,campaign_09,84,3,10.0,USD
SP000481,2023-11-27,9,Social,meta,paid_social,campaign_09,82,3,10.0,USD
SP000482,2023-11-28,9,Social,meta,paid_social,campaign_09,85,3,10.0,USD
SP000483,2023-11-29,9,Social,meta,paid_social,campaign_09,100,3,10.0,USD
SP000484,2023-11-30,9,Social,meta,paid_social,campaign_09,188,7,10.0,USD
SP000485,2023-12-01,9,Social,meta,paid_social,campaign_09,91,3,10.0,USD
SP000486,2023-12-02,9,Social,meta,paid_social,campaign_09,159,6,10.0,USD
SP000487,2023-12-03,9,Social,meta,paid_social,campaign_09,92,3,10.0,USD
SP000488,2023-12-04,9,Social,meta,paid_social,campaign_09,29,1,10.0,USD
SP000489,2023-12-05,9,Social,meta,paid_social,campaign_09,54,2,10.0,USD
SP000490,2023-12-06,9,Social,meta,paid_social,campaign_09,102,4,10.0,USD
SP000491,2023-12-07,9,Social,meta,paid_social,campaign_09,188,7,10.0,USD
SP000492,2023-12-08,9,Social,meta,paid_social,campaign_09,109,4,10.0,USD
SP000493,2023-12-09,9,Social,meta,paid_social,campaign_09,134,5,10.0,USD
SP000494,2023-12-10,9,Social,meta,paid_social,campaign_09,124,4,10.0,USD
SP000495,2023-12-11,9,Social,meta,paid_social,campaign_09,53,2,10.0,USD
SP000496,2023-12-12,9,Social,meta,paid_social,campaign_09,29,1,10.0,USD
SP000497,2023-12-13,9,Social,meta,paid_social,campaign_09,59,2,10.0,USD
SP000498,2023-12-14,9,Social,meta,paid_social,campaign_09,57,2,10.0,USD
SP000499,2023-12-15,9,Social,meta,paid_social,campaign_09,89,3,10.0,USD
SP000500,2023-12-16,9,Social,meta,paid_social,campaign_09,127,4,10.0,USD
SP000501,2023-12-17,9,Social,meta,paid_social,campaign_09,86,3,10.0,USD
SP000502,2023-12-18,9,Social,meta,paid_social,campaign_09,176,6,10.0,USD
SP000503,2023-12-19,9,Social,meta,paid_social,campaign_09,59,2,10.0,USD
SP000504,2023-12-20,9,Social,meta,paid_social,campaign_09,173,6,10.0,USD
SP000505,2023-12-21,9,Social,meta,paid_social,campaign_09,145,4,10.0,USD
SP000506,2023-12-22,9,Social,meta,paid_social,campaign_09,117,4,10.0,USD
SP000507,2023-12-23,9,Social,meta,paid_social,campaign_09,100,4,10.0,USD
SP000508,2023-12-24,9,Social,meta,paid_social,campaign_09,25,1,10.0,USD
SP000509,2023-12-25,9,Social,meta,paid_social,campaign_09,171,6,10.0,USD
SP000510,2023-12-26,9,Social,meta,paid_social,campaign_09,57,2,10.0,USD
SP000511,2023-12-27,9,Social,meta,paid_social,campaign_09,74,2,10.0,USD
SP000512,2023-12-28,9,Social,meta,paid_social,campaign_09,30,1,10.0,USD
SP000513,2023-12-29,9,Social,meta,paid_social,campaign_09,134,5,10.0,USD
SP000514,2023-12-30,9,Social,meta,paid_social,campaign_09,30,1,10.0,USD
SP000515,2022-09-01,10,Email,email,email,campaign_10,101,5,10.0,USD
SP000516,2022-09-02,10,Email,email,email,campaign_10,101,5,10.0,USD
SP000517,2022-09-03,10,Email,email,email,campaign_10,71,3,10.0,USD
SP000518,2022-09-04,10,Email,email,email,campaign_10,154,7,10.0,USD
SP000519,2022-09-05,10,Email,email,email,campaign_10,58,3,10.0,USD
SP000520,2022-09-06,10,Email,email,email,campaign_10,104,4,10.0,USD
SP000521,2022-09-07,10,Email,email,email,campaign_10,23,1,10.0,USD
SP000522,2022-09-08,10,Email,email,email,campaign_10,78,3,10.0,USD
SP000523,2022-09-09,10,Email,email,email,campaign_10,146,6,10.0,USD
SP000524,2022-09-10,10,Email,email,email,campaign_10,19,1,10.0,USD
SP000525,2022-09-11,10,Email,email,email,campaign_10,171,8,10.0,USD
SP000526,2022-09-12,10,Email,email,email,campaign_10,26,1,10.0,USD
SP000527,2022-09-13,10,Email,email,email,campaign_10,72,3,10.0,USD
SP000528,2022-09-14,10,Email,email,email,campaign_10,111,5,10.0,USD
SP000529,2022-09-15,10,Email,email,email,campaign_10,92,4,10.0,USD
SP000530,2022-09-16,10,Email,email,email,campaign_10,42,2,10.0,USD
SP000531,2022-09-17,10,Email,email,email,campaign_10,77,4,10.0,USD
SP000532,2022-09-18,10,Email,email,email,campaign_10,91,4,10.0,USD
SP000533,2022-09-19,10,Email,email,email,campaign_10,93,5,10.0,USD
SP000534,2022-09-20,10,Email,email,email,campaign_10,51,2,10.0,USD
SP000535,2022-09-21,10,Email,email,email,campaign_10,58,3,10.0,USD
SP000536,2022-09-22,10,Email,email,email,campaign_10,51,2,10.0,USD
SP000537,2022-09-23,10,Email,email,email,campaign_10,107,5,10.0,USD
SP000538,2022-09-24,10,Email,email,email,campaign_10,48,2,10.0,USD
SP000539,2022-09-25,10,Email,email,email,campaign_10,96,4,10.0,USD
SP000540,2022-09-26,10,Email,email,email,campaign_10,163,9,10.0,USD
SP000541,2022-09-27,10,Email,email,email,campaign_10,143,7,10.0,USD
SP000542,2022-09-28,10,Email,email,email,campaign_10,113,5,10.0,USD
SP000543,2022-09-29,10,Email,email,email,campaign_10,212,7,10.0,USD
SP000544,2022-09-30,10,Email,email,email,campaign_10,81,3,10.0,USD
SP000545,2022-10-01,10,Email,email,email,campaign_10,278,11,10.0,USD
SP000546,2022-10-02,10,Email,email,email,campaign_10,89,4,10.0,USD
SP000547,2022-10-03,10,Email,email,email,campaign_10,107,5,10.0,USD
SP000548,2022-10-04,10,Email,email,email,campaign_10,49,2,10.0,USD
SP000549,2022-10-05,10,Email,email,email,campaign_10,104,5,10.0,USD
SP000550,2022-10-06,10,Email,email,email,campaign_10,189,9,10.0,USD
SP000551,2022-10-07,10,Email,email,email,campaign_10,141,6,10.0,USD
SP000552,2022-10-08,10,Email,email,email,campaign_10,50,2,10.0,USD
SP000553,2022-10-09,10,Email,email,email,campaign_10,29,1,10.0,USD
SP000554,2022-10-10,10,Email,email,email,campaign_10,86,4,10.0,USD
SP000555,2022-10-11,10,Email,email,email,campaign_10,66,3,10.0,USD
SP000556,2022-10-12,10,Email,email,email,campaign_10,63,3,10.0,USD
SP000557,2022-10-13,10,Email,email,email,campaign_10,259,12,10.0,USD
SP000558,2022-10-14,10,Email,email,email,campaign_10,47,2,10.0,USD
SP000559,2022-10-15,10,Email,email,email,campaign_10,134,6,10.0,USD
SP000560,2022-10-16,10,Email,email,email,campaign_10,47,2,10.0,USD
SP000561,2022-10-17,10,Email,email,email,campaign_10,22,1,10.0,USD
SP000562,2022-10-18,10,Email,email,email,campaign_10,93,4,10.0,USD
SP000563,2022-10-19,10,Email,email,email,campaign_10,22,1,10.0,USD
SP000564,2022-10-20,10,Email,email,email,campaign_10,146,7,10.0,USD
SP000565,2022-10-21,10,Email,email,email,campaign_10,63,3,10.0,USD
SP000566,2022-10-22,10,Email,email,email,campaign_10,116,6,10.0,USD
SP000567,2022-11-02,11,Affiliate,affiliate_network,affiliate,campaign_11,92,3,10.0,USD
SP000568,2022-11-03,11,Affiliate,affiliate_network,affiliate,campaign_11,183,5,10.0,USD
SP000569,2022-11-04,11,Affiliate,affiliate_network,affiliate,campaign_11,182,4,10.0,USD
SP000570,2022-11-05,11,Affiliate,affiliate_network,affiliate,campaign_11,66,2,10.0,USD
SP000571,2022-11-06,11,Affiliate,affiliate_network,affiliate,campaign_11,174,5,10.0,USD
SP000572,2022-11-07,11,Affiliate,affiliate_network,affiliate,campaign_11,179,5,10.0,USD
SP000573,2022-11-08,11,Affiliate,affiliate_network,affiliate,campaign_11,575,12,19.45,USD
SP000574,2022-11-09,11,Affiliate,affiliate_network,affiliate,campaign_11,33,1,10.0,USD
SP000575,2022-11-10,11,Affiliate,affiliate_network,affiliate,campaign_11,272,9,11.2,USD
SP000576,2022-11-11,11,Affiliate,affiliate_network,affiliate,campaign_11,69,2,10.0,USD
SP000577,2022-11-12,11,Affiliate,affiliate_network,affiliate,campaign_11,160,5,10.0,USD
SP000578,2022-11-13,11,Affiliate,affiliate_network,affiliate,campaign_11,114,3,10.0,USD
SP000579,2022-11-14,11,Affiliate,affiliate_network,affiliate,campaign_11,127,3,10.0,USD
SP000580,2022-11-15,11,Affiliate,affiliate_network,affiliate,campaign_11,197,6,10.0,USD
SP000581,2022-11-16,11,Affiliate,affiliate_network,affiliate,campaign_11,34,1,10.0,USD
SP000582,2022-11-17,11,Affiliate,affiliate_network,affiliate,campaign_11,226,6,10.25,USD
SP000583,2022-11-18,11,Affiliate,affiliate_network,affiliate,campaign_11,174,6,10.0,USD
SP000584,2022-11-19,11,Affiliate,affiliate_network,affiliate,campaign_11,39,1,10.0,USD
SP000585,2022-11-20,11,Affiliate,affiliate_network,affiliate,campaign_11,36,1,10.0,USD
SP000586,2022-11-21,11,Affiliate,affiliate_network,affiliate,campaign_11,68,2,10.0,USD
SP000587,2022-11-22,11,Affiliate,affiliate_network,affiliate,campaign_11,103,3,10.0,USD
SP000588,2022-11-23,11,Affiliate,affiliate_network,affiliate,campaign_11,102,3,10.0,USD
SP000589,2022-11-24,11,Affiliate,affiliate_network,affiliate,campaign_11,188,5,10.0,USD
SP000590,2022-11-25,11,Affiliate,affiliate_network,affiliate,campaign_11,147,4,10.0,USD
SP000591,2022-11-26,11,Affiliate,affiliate_network,affiliate,campaign_11,229,7,11.87,USD
SP000592,2022-11-27,11,Affiliate,affiliate_network,affiliate,campaign_11,99,3,10.0,USD
SP000593,2022-11-28,11,Affiliate,affiliate_network,affiliate,campaign_11,172,5,10.0,USD
SP000594,2022-11-29,11,Affiliate,affiliate_network,affiliate,campaign_11,95,3,10.0,USD
SP000595,2022-11-30,11,Affiliate,affiliate_network,affiliate,campaign_11,163,5,10.0,USD
SP000596,2022-12-01,11,Affiliate,affiliate_network,affiliate,campaign_11,165,5,10.0,USD
SP000597,2022-12-02,11,Affiliate,affiliate_network,affiliate,campaign_11,340,8,10.35,USD
SP000598,2022-12-03,11,Affiliate,affiliate_network,affiliate,campaign_11,69,2,10.0,USD
SP000599,2022-12-04,11,Affiliate,affiliate_network,affiliate,campaign_11,140,4,10.0,USD
SP000600,2022-12-05,11,Affiliate,affiliate_network,affiliate,campaign_11,31,1,10.0,USD
SP000601,2022-12-06,11,Affiliate,affiliate_network,affiliate,campaign_11,50,1,10.0,USD
SP000602,2022-12-07,11,Affiliate,affiliate_network,affiliate,campaign_11,218,6,10.0,USD
SP000603,2022-12-08,11,Affiliate,affiliate_network,affiliate,campaign_11,35,1,10.0,USD
SP000604,2022-12-09,11,Affiliate,affiliate_network,affiliate,campaign_11,80,2,10.0,USD
SP000605,2022-12-10,11,Affiliate,affiliate_network,affiliate,campaign_11,79,2,10.0,USD
SP000606,2022-12-11,11,Affiliate,affiliate_network,affiliate,campaign_11,93,3,10.0,USD
SP000607,2022-12-12,11,Affiliate,affiliate_network,affiliate,campaign_11,102,3,10.0,USD
SP000608,2022-12-13,11,Affiliate,affiliate_network,affiliate,campaign_11,90,3,10.0,USD
SP000609,2022-12-14,11,Affiliate,affiliate_network,affiliate,campaign_11,109,3,10.0,USD
