transaction_id,timestamp,customer_id,product_id,campaign_id,quantity,discount_applied,gross_revenue,refund_flag
426,2024-09-15 09:18:17,72864,179,26,1,10,437.0,0
427,2025-02-16 10:12:36,71915,53,47,1,15,1001.56,0
428,2024-09-19 10:24:06,88034,64,44,4,20,1481.66,0
429,2025-01-19 05:06:54,47573,75,40,1,15,167.39,0
430,2024-05-30 15:34:41,58108,454,24,1,20,1016.34,0
431,2023-08-27 04:51:05,63047,295,25,3,10,795.07,0
432,2023-09-10 05:02:25,27923,70,19,5,20,2307.52,0
433,2023-04-25 07:44:57,9516,160,32,5,5,4158.24,0
434,2024-07-01 03:59:11,9003,382,28,5,15,2920.69,0
435,2023-06-13 23:23:54,585,31,47,2,5,1520.34,0
436,2023-06-16 02:59:26,29293,280,16,3,15,3323.64,0
437,2023-11-15 15:58:53,63662,247,23,4,20,2658.91,0
438,2024-06-07 06:34:10,65284,460,47,3,5,3864.74,0
439,2024-03-09 07:32:23,21414,376,15,3,10,2527.42,0
440,2023-08-10 00:57:55,94324,458,46,4,20,2984.13,0
441,2023-07-02 09:47:39,55269,124,11,5,0,7267.95,0
442,2024-06-14 00:18:49,88216,20,27,1,20,519.31,0
443,2023-03-14 17:27:14,7613,190,10,3,5,2864.68,0
444,2024-02-01 06:34:46,70365,330,48,3,20,1642.42,0
445,2024-07-29 13:28:34,98653,85,1,3,0,2309.07,0
446,2024-01-10 20:36:24,84175,292,10,5,20,4471.32,0
447,2025-01-23 13:48:34,13940,76,44,3,5,2686.87,0
448,2024-09-05 15:21:10,74281,228,46,1,10,423.69,0
449,2024-05-14 21:24:09,23470,12,44,4,10,3893.65,0
450,2025-01-10 05:16:44,8978,198,40,4,15,1727.88,0
451,2024-11-19 10:32:44,70088,82,10,1,0,848.03,0
452,2024-06-24 14:03:46,98445,269,8,4,15,2504.3,0
453,2025-01-31 12:12:19,6043,127,41,1,10,389.85,0
454,2023-03-17 13:06:03,75873,134,35,5,0,236.9,0
455,2023-12-10 06:36:17,22409,23,8,4,5,4179.32,0
456,2024-01-02 10:52:39,73161,139,13,5,15,1690.86,0
457,2024-05-16 20:31:02,96954,479,15,2,20,2057.76,0
458,2023-02-25 10:09:10,28484,77,35,3,5,4135.35,0
459,2024-06-17 21:23:48,91908,466,33,2,5,2404.91,0
460,2023-01-06 12:33:52,46530,193,21,1,5,511.64,0
461,2023-05-15 08:24:59,73366,425,36,4,20,4668.29,0
462,2023-06-27 16:21:01,80962,400,26,4,5,1260.61,0
463,2025-02-20 08:23:19,43457,260,34,3,15,1141.92,0
464,2024-08-11 02:46:22,42537,412,40,4,20,3410.78,0
465,2024-04-18 01:21:04,42215,221,3,1,10,595.67,0
466,2023-10-19 11:21:07,18836,481,24,4,5,2820.97,0
467,2023-08-08 10:21:21,97319,292,13,1,0,1117.83,0
468,2024-05-30 04:02:32,7321,38,15,2,5,269.44,0
469,2024-09-10 18:35:39,97266,417,30,1,15,126.56,0
470,2023-04-04 18:52:28,20555,279,13,2,0,56.6,0
471,2023-04-21 05:33:36,53541,494,27,3,10,1113.51,0
472,2024-07-18 13:31:06,15567,57,9,3,15,1140.74,0
473,2025-02-21 06:43:11,35255,285,33,4,20,333.82,0
474,2024-08-19 10:57:32,30870,463,5,2,10,464.56,0
475,2024-12-06 10:24:56,66189,426,35,5,0,5178.8,0
476,2023-03-12 07:44:25,78889,362,6,1,15,71.19,0
477,2023-07-05 19:03:04,36347,278,24,5,0,5248.75,0
478,2024-05-09 02:33:34,83940,365,33,1,0,77.44,0
479,2023-09-26 11:22:42,5714,142,24,4,10,541.4,0
480,2024-11-09 16:31:40,95254,449,38,4,0,4216.84,0
481,2023-01-25 17:39:12,79925,234,45,4,10,2220.05,0
482,2024-08-18 12:51:56,17742,409,2,1,0,1297.97,0
483,2023-02-08 19:49:15,33890,164,47,2,0,2649.54,0
484,2023-10-30 20:15:40,25522,476,2,5,10,4958.64,0
485,2024-04-07 10:48:01,63968,22,14,3,5,1188.42,0
486,2023-03-15 13:15:00,2122,61,6,1,10,770.26,0
487,2023-09-06 19:02:56,83114,341,33,3,10,2473.58,0
488,2024-04-12 21:21:10,63116,307,46,2,20,989.36,0
489,2024-10-13 12:54:41,94939,405,12,5,15,6099.43,0
490,2024-07-17 00:26:08,74317,86,17,4,15,2927.54,0
491,2023-05-23 14:08:49,65747,54,50,4,15,691.29,0
492,2023-09-21 15:18:05,61313,315,7,4,5,4676.2,0
493,2024-01-07 10:29:46,46141,62,16,2,0,1379.26,1
494,2023-12-28 11:13:49,39587,246,5,3,20,598.2,1
495,2023-05-23 18:38:35,74391,218,31,2,5,1494.16,0
496,2023-10-18 14:20:14,39183,424,9,2,10,1672.67,0
497,2023-04-22 16:29:46,17070,35,39,1,0,576.55,0
498,2023-04-20 01:07:03,60807,211,3,2,15,1958.52,0
499,2023-12-30 22:27:36,20651,458,32,3,20,2238.1,0
500,2023-06-22 20:01:35,6550,411,28,5,15,2070.73,0
501,2025-01-03 00:34:56,54906,488,32,4,0,2836.72,0
502,2024-03-21 19:12:59,16316,304,31,3,20,2720.28,0
503,2023-03-03 10:25:43,49850,386,11,3,20,711.07,0
504,2024-10-15 06:31:02,1496,53,45,2,10,2120.96,0
505,2024-07-11 21:43:54,24403,34,21,3,15,2909.35,0
506,2023-12-28 22:09:56,26823,29,24,3,15,1427.85,0
507,2023-02-03 12:32:04,13367,19,42,5,10,1749.64,0
508,2024-05-09 07:15:33,69063,216,8,1,20,474.33,0
509,2023-04-14 00:10:21,43133,411,23,2,5,925.74,0
510,2024-11-13 06:48:18,64972,249,43,4,20,1807.78,0
511,2024-11-30 12:15:52,14851,482,36,5,20,717.36,0
512,2024-12-07 01:54:30,11741,83,25,2,10,2348.15,0
513,2023-05-03 18:11:32,85666,302,11,4,0,5885.8,0
514,2023-03-02 18:47:49,85580,391,21,5,5,5364.36,0
515,2024-08-07 20:07:16,11033,221,47,1,5,628.76,0
516,2023-04-29 16:41:01,35793,353,18,3,15,1101.52,0
517,2023-02-08 09:12:27,20752,260,10,4,15,1522.55,0
518,2023-02-17 14:43:44,75741,198,29,3,15,1295.91,0
519,2024-04-04 07:47:18,83274,55,22,2,5,1042.76,0
520,2024-11-12 16:23:59,3344,60,28,5,0,4387.15,0
521,2023-08-23 05:25:50,60066,386,20,1,10,266.65,1
522,2024-12-12 14:16:10,11431,362,36,3,0,251.25,0
523,2024-07-27 04:27:40,9746,325,23,4,5,868.3,0
524,2023-01-17 11:40:54,90053,313,15,1,0,1152.61,0
525,2024-05-31 19:55:36,48587,39,17,1,0,950.39,0
526,2023-10-09 23:32:30,31590,285,22,1,5,99.1,0
527,2024-11-14 15:40:42,8123,137,18,5,5,3630.9,0
528,2024-04-09 13:07:28,88332,123,45,1,10,1094.79,0
529,2024-07-12 08:41:43,87556,99,41,1,15,170.87,0
530,2023-06-28 01:33:34,72040,173,20,1,15,298.78,0
531,2023-11-27 09:42:55,75971,445,45,2,0,2921.26,0
532,2024-07-08 09:01:47,80143,497,5,1,15,584.95,0
533,2024-01-10 00:50:44,82882,372,34,3,15,3599.5,0
534,2024-01-22 23:23:07,33317,3,43,4,0,1123.04,0
535,2023-02-16 10:46:13,81825,138,6,5,15,6189.87,0
536,2023-11-10 13:13:53,31091,154,29,4,0,1158.56,0
537,2023-08-25 03:17:14,93414,363,28,5,0,2318.05,0
538,2024-10-25 19:08:01,16142,275,10,4,20,667.78,0
539,2024-04-04 19:52:16,35005,25,34,5,5,3736.82,0
540,2024-03-24 13:37:03,51332,210,35,1,20,1071.43,0
541,2024-11-19 04:11:05,13948,131,22,3,0,209.55,0
542,2024-04-11 04:36:26,91109,291,2,1,10,974.58,0
543,2023-07-01 05:45:48,30396,495,28,3,10,2863.67,0
544,2024-09-25 02:43:58,64056,375,8,2,20,1717.26,0
545,2023-07-22 08:57:22,92914,247,6,1,20,664.73,0
546,2023-02-03 09:23:02,26358,116,15,1,0,77.36,0
547,2024-01-11 16:28:34,5446,445,44,1,20,1168.5,0
548,2025-01-23 01:04:04,76124,123,10,3,0,3649.29,0
549,2025-02-22 23:43:42,98912,120,24,3,15,2692.01,0
550,2025-02-23 10:22:58,73352,145,3,4,0,1266.2,0
551,2023-08-12 08:08:50,20217,275,9,1,15,177.38,1
552,2023-10-20 02:19:14,38432,171,35,1,15,156.03,0
553,2024-05-01 00:24:27,39325,287,39,5,15,4397.31,0
554,2023-03-07 01:30:48,83206,36,12,5,10,4587.89,0
555,2024-07-27 23:02:11,35958,230,36,2,20,2164.48,0
556,2023-11-28 00:40:22,61277,135,45,2,15,2065.89,0
557,2023-03-22 01:58:01,18229,186,28,1,5,676.31,0
558,2023-12-06 15:11:07,73329,275,22,4,5,792.98,0
559,2023-09-14 12:21:33,48565,438,5,1,10,673.33,0
560,2025-01-26 22:50:25,5042,442,10,3,15,3121.53,0
561,2023-08-16 19:21:35,13718,477,49,3,15,2187.14,0
562,2023-05-13 04:49:47,6675,479,46,1,5,1221.79,0
563,2024-05-08 13:12:45,44405,110,24,2,15,1757.85,0
564,2024-05-13 07:50:59,81819,42,46,4,0,4036.2,0
565,2023-07-27 14:56:16,78607,275,50,2,10,375.62,0
566,2024-06-03 02:32:33,78853,411,34,3,10,1315.52,0
567,2024-06-30 21:11:06,4079,166,28,2,5,2157.72,0
568,2023-07-22 16:16:50,94852,240,41,2,0,2482.12,0
569,2023-01-30 08:46:29,55068,272,22,2,0,1814.04,0
570,2023-01-15 16:37:29,63781,108,50,4,0,1864.16,0
571,2025-02-22 20:50:15,42614,127,1,2,0,866.34,0
572,2023-06-23 15:38:16,97007,119,39,1,10,1345.28,0
573,2023-02-20 20:24:38,2597,350,4,5,0,1142.0,0
574,2024-09-07 15:46:18,12072,496,2,3,20,1042.39,0
575,2023-09-24 13:25:59,13996,465,9,4,20,1627.78,0
576,2023-12-12 10:58:04,25194,349,1,3,10,1758.16,0
577,2023-10-07 08:58:38,49788,105,30,2,0,70.8,0
578,2023-09-05 03:14:20,99547,293,35,5,5,5238.11,0
579,2024-11-17 22:57:15,10820,286,38,2,15,587.84,0
580,2023-10-08 20:04:55,14242,388,39,4,15,2458.88,0
581,2023-12-03 02:55:13,81216,479,47,3,5,3665.38,0
582,2024-05-20 21:57:04,63140,231,20,4,0,675.32,0
583,2023-09-02 05:04:01,51521,242,45,3,15,2260.65,0
584,2024-02-23 04:35:19,9600,206,49,3,15,222.9,0
585,2024-08-07 07:26:40,23175,430,15,5,0,6918.0,0
586,2024-06-12 20:10:56,35631,31,34,3,10,2160.49,0
587,2023-11-25 02:36:10,43758,452,30,3,15,3439.87,0
588,2024-06-21 18:35:06,11764,472,30,2,20,823.42,0
589,2024-06-10 09:31:12,89106,32,17,2,20,454.85,0
590,2023-10-18 19:48:10,91121,467,32,5,0,2788.25,0
591,2024-10-16 22:42:59,36487,418,11,1,10,782.32,0
592,2023-06-09 08:59:41,38117,51,22,2,15,106.23,1
593,2024-04-02 00:51:21,99562,5,49,1,10,99.53,0
594,2024-09-26 01:27:26,94495,102,21,4,20,2826.37,0
595,2024-08-31 17:48:54,44630,481,38,1,20,593.89,0
596,2023-08-27 09:33:22,55849,396,20,3,5,1226.07,0
597,2023-01-13 14:10:11,68035,412,45,1,10,959.28,0
598,2023-09-28 03:56:50,29322,389,6,4,15,2285.41,0
599,2023-07-18 00:04:09,38389,48,44,4,10,129.96,0
600,2023-08-19 15:05:35,46650,326,31,2,0,1919.16,0
601,2024-03-26 19:03:35,24630,78,40,3,20,3212.9,0
602,2023-09-27 01:48:00,68134,191,37,3,10,4018.14,0
603,2025-02-24 11:32:36,19013,301,12,2,20,1189.9,0
604,2024-09-01 20:52:02,26226,264,50,4,0,1107.88,0
605,2024-09-06 04:25:10,99519,478,27,4,20,3757.76,0
606,2023-04-16 10:30:33,32362,231,6,3,0,506.49,0
607,2024-11-19 23:01:07,31726,59,33,2,5,855.97,0
608,2023-05-12 02:03:10,47635,126,4,2,0,101.78,0
609,2023-04-26 14:24:13,97809,466,34,3,0,3797.22,0
610,2023-08-03 04:59:47,3946,343,6,4,0,4958.44,0
611,2023-08-28 17:00:38,59382,385,12,5,20,1654.32,0
612,2024-10-06 07:07:41,61671,57,10,4,10,1610.46,0
613,2024-01-13 15:58:09,60207,265,2,5,5,1904.09,0
614,2023-01-05 16:12:55,99102,8,20,5,15,1771.53,0
615,2024-07-14 00:28:07,74338,7,18,2,15,864.74,0
616,2023-08-27 05:13:33,91789,276,47,2,10,2694.71,0
617,2024-04-29 21:50:16,13465,144,15,1,5,1085.91,0
618,2024-03-19 14:05:39,76405,402,22,3,15,983.23,0
619,2023-01-07 08:34:52,62761,414,19,4,15,1604.7,0
620,2023-04-13 13:19:52,18141,127,13,3,20,1039.61,0
621,2023-08-22 18:28:10,56401,271,48,1,15,505.87,1
622,2024-07-06 10:25:37,75022,407,32,5,15,1033.73,0
623,2025-02-27 17:55:03,23906,172,34,5,5,4626.69,0
624,2023-07-21 05:38:30,9815,378,14,5,0,7203.2,0
625,2024-11-03 14:16:50,80008,151,13,3,15,2057.93,0
626,2024-10-19 06:30:22,70993,482,9,4,15,609.76,0
627,2024-10-04 15:34:39,58201,44,40,2,10,1609.49,0
628,2024-06-05 11:26:16,39110,87,6,5,10,3125.47,0
629,2024-04-29 04:43:34,99360,174,24,3,20,2012.18,0
630,2024-01-27 14:03:20,46480,96,37,2,0,1236.88,0
631,2023-03-17 02:15:41,42797,115,39,1,20,114.9,0
632,2023-02-15 02:50:27,84405,131,43,5,15,296.86,0
633,2023-05-06 08:58:44,10524,297,42,2,10,2218.19,0
634,2024-11-05 15:15:27,96084,330,13,2,10,1231.81,0
635,2024-08-24 21:18:44,22692,446,31,3,5,3094.22,0
636,2025-02-04 00:04:39,72474,79,35,2,10,2008.17,0
637,2024-09-14 16:35:13,81341,331,48,2,0,1269.02,0
638,2023-12-16 05:01:17,6647,443,50,4,20,1332.61,0
639,2023-01-26 15:26:09,58311,230,8,1,5,1285.16,0
640,2024-11-01 11:00:54,24189,362,8,3,15,213.56,0
641,2023-08-14 12:53:26,83943,283,16,1,20,1119.88,0
642,2025-02-03 03:11:47,41638,28,4,2,10,1215.7,0
643,2023-12-08 05:27:48,68363,385,46,1,20,330.86,0
644,2023-01-15 01:05:08,59410,480,5,4,5,1121.95,0
645,2024-06-02 13:46:34,47041,459,46,5,10,2271.06,1
646,2023-09-12 10:19:41,6873,474,35,4,15,1940.96,0
647,2025-01-09 18:36:17,91875,228,46,2,15,800.31,0
648,2023-04-02 15:48:59,70172,403,19,1,5,1164.27,0
649,2023-04-25 21:45:11,61546,485,31,4,20,2433.18,0
650,2023-04-20 12:51:26,45191,142,19,2,20,240.62,1
651,2025-02-24 21:38:06,88129,344,42,5,20,733.08,0
652,2024-02-02 02:43:59,96094,482,35,3,20,430.42,0
653,2024-02-22 16:08:19,64653,352,5,5,20,1479.56,0
654,2023-06-13 00:01:05,38622,291,49,2,5,2057.45,0
655,2023-10-13 11:54:03,73495,2,46,2,0,96.7,0
656,2024-11-30 14:33:47,47680,61,20,2,5,1626.12,0
657,2024-04-28 04:59:27,90043,223,9,2,0,71.8,0
658,2023-05-12 03:48:49,41808,144,4,5,15,4858.0,0
659,2024-02-08 13:22:44,22625,300,50,1,15,700.03,0
660,2024-04-20 09:47:57,5450,283,20,4,5,5319.43,0
661,2024-08-29 00:20:04,6399,471,4,3,10,2059.8,0
662,2023-12-20 12:13:56,50423,324,28,4,5,3628.85,0
663,2024-11-22 11:34:46,14901,86,17,5,10,3874.68,0
664,2024-06-10 12:44:26,20045,463,46,3,10,696.84,0
665,2024-01-29 19:12:40,10538,191,20,4,10,5357.52,0
666,2024-11-27 12:45:46,55034,414,27,5,15,2005.87,0
667,2023-08-03 07:32:19,48331,100,48,2,15,2433.35,0
668,2023-05-22 22:49:44,78612,218,3,5,20,3145.6,0
669,2024-11-08 14:05:16,49937,473,45,2,20,2024.45,0
670,2023-07-04 16:28:34,68030,472,3,3,15,1312.33,0
671,2025-01-08 23:59:28,62319,106,35,1,10,1019.32,0
672,2023-02-01 13:10:58,7312,232,1,3,10,277.72,0
673,2023-11-23 18:18:14,88974,224,50,3,5,3199.1,0
674,2025-02-04 01:32:02,87561,145,14,3,15,807.2,0
675,2024-03-24 08:07:16,31589,356,13,4,5,1657.07,0
676,2024-04-11 15:48:05,97838,399,13,5,5,783.89,0
677,2023-08-29 04:31:38,50955,162,32,5,0,4505.65,0
678,2023-12-16 18:22:08,36566,225,2,3,10,2444.01,0
679,2023-12-24 14:42:22,56632,429,24,1,10,116.38,0
680,2024-07-23 23:49:09,55047,398,32,4,0,3362.32,0
681,2023-09-03 12:03:45,57081,238,3,3,20,1078.51,0
682,2025-02-06 13:32:36,49555,498,7,2,5,2496.26,0
683,2023-10-09 04:24:16,46237,50,40,4,5,1880.16,0
684,2023-05-16 06:30:41,80046,11,2,3,5,675.22,0
685,2023-06-17 06:53:08,72647,318,12,1,10,63.45,0
686,2023-05-09 02:34:35,34755,458,18,5,15,3963.29,0
687,2024-11-04 23:54:07,59216,309,30,5,10,224.59,0
688,2023-06-15 03:28:46,18121,42,37,3,0,3027.15,0
689,2023-09-20 09:36:08,49533,20,20,3,10,1752.68,0
690,2025-02-05 23:11:42,12164,98,3,3,15,2288.91,0
691,2024-12-07 08:04:59,4011,383,48,2,0,2033.66,0
692,2024-09-08 10:25:50,94405,406,36,4,5,1791.4,0
693,2024-08-02 14:52:29,28871,367,35,3,15,2943.72,0
694,2024-06-06 00:38:30,87493,16,9,1,10,268.13,0
695,2024-02-22 03:27:45,47105,447,49,1,0,1380.72,0
696,2023-05-29 02:01:02,920,457,31,1,15,1212.47,0
697,2025-01-20 13:57:54,88664,14,22,4,20,1296.86,0
698,2024-12-06 06:20:33,17503,209,23,5,20,5049.96,0
699,2024-09-02 23:31:11,40910,458,14,1,15,792.66,0
700,2023-06-03 09:58:07,22257,395,1,3,5,4120.19,0
701,2023-07-16 17:58:52,97452,354,5,4,15,2870.31,0
702,2023-02-20 00:07:53,88487,175,42,1,10,981.2,0
703,2024-09-30 15:46:17,348,119,26,3,20,3587.42,0
704,2024-08-28 01:36:45,41309,416,12,1,0,1034.15,0
705,2024-11-30 03:24:23,57964,497,38,5,20,2752.72,0
706,2024-06-15 03:32:13,4596,252,9,1,5,533.7,0
707,2024-08-30 08:49:22,14197,432,10,1,20,301.69,0
708,2023-06-21 00:27:05,10503,370,5,2,5,1278.72,0
709,2024-10-11 21:23:34,48177,463,17,3,5,735.56,0
710,2025-02-27 01:35:13,69218,209,8,5,20,5049.96,0
711,2023-12-10 19:50:06,27630,75,44,4,15,669.56,0
712,2024-08-06 06:25:11,18840,373,36,5,0,5433.4,0
713,2024-12-31 09:03:13,16574,215,33,3,10,936.76,0
714,2025-02-22 10:20:42,23889,51,46,4,20,199.97,0
715,2024-12-12 06:50:49,82584,74,16,3,15,3631.86,0
716,2024-07-16 03:49:51,42508,394,37,5,10,337.86,0
717,2024-11-05 11:00:12,20579,351,34,2,15,1622.9,0
718,2023-06-23 05:35:13,96956,315,42,3,15,3137.98,0
719,2024-10-19 07:46:27,98447,113,17,2,0,1725.32,0
720,2024-04-14 11:17:38,71745,168,20,4,10,3559.1,0
721,2023-11-11 12:24:58,90766,5,43,2,0,221.18,0
722,2023-02-16 10:13:41,13806,273,10,4,15,4331.26,0
723,2025-01-15 02:43:58,81665,185,42,5,20,5978.64,0
724,2024-08-23 22:59:15,4992,453,30,1,5,216.4,0
725,2023-09-07 07:13:51,48397,131,26,1,10,62.86,0
726,2023-01-24 20:08:32,24148,138,3,4,15,4951.9,0
727,2024-06-23 16:45:18,71191,466,38,2,15,2151.76,1
728,2024-08-09 01:07:38,46270,492,2,5,20,456.56,0
729,2025-02-09 10:21:24,44465,500,6,1,15,1158.62,0
730,2023-07-01 15:43:21,6989,482,1,2,20,286.94,0
731,2023-10-02 07:37:13,91726,66,44,5,10,1988.87,0
732,2023-04-25 05:44:48,11654,369,20,2,0,575.98,0
733,2024-07-23 03:24:18,11703,443,34,5,5,1978.09,0
734,2024-10-08 05:01:57,61571,46,31,3,0,525.87,0
735,2024-07-24 18:25:13,36422,387,4,3,20,547.27,0
736,2023-08-26 17:05:41,34942,335,13,3,15,1337.02,0
737,2023-11-13 05:40:13,94728,269,38,4,0,2946.24,0
738,2023-07-19 16:59:52,48433,483,38,2,20,661.07,0
739,2023-05-07 20:56:56,5450,216,19,5,5,2816.32,0
740,2023-11-27 02:22:45,90910,389,25,2,0,1344.36,0
741,2024-10-15 20:35:05,67527,328,14,3,15,3024.3,1
742,2023-08-05 02:18:26,54488,76,41,4,20,3016.83,0
743,2024-02-08 11:41:26,47838,219,5,1,10,1006.82,0
744,2025-02-05 09:24:57,7546,241,19,5,20,1059.68,0
745,2025-01-02 03:44:57,81957,296,9,2,0,1874.5,0
746,2023-07-01 13:59:54,38316,86,16,3,0,2583.12,0
747,2024-03-10 16:09:51,69962,201,23,1,15,689.46,0
748,2024-02-04 08:52:12,72710,86,11,1,5,817.99,0
749,2024-05-07 11:48:05,96312,407,32,4,5,924.27,0
750,2024-04-03 11:36:26,1653,383,26,1,15,864.31,0
751,2023-06-04 18:30:08,9580,165,37,5,5,6061.62,1
752,2023-12-18 08:21:25,49820,312,26,3,5,656.53,0
753,2024-04-14 21:30:27,22138,496,39,1,0,434.33,0
754,2023-01-19 04:57:14,77382,204,6,1,0,1050.71,0
755,2024-03-06 17:30:23,80756,29,19,2,15,951.9,0
756,2024-01-21 11:47:19,37499,146,5,5,0,2538.65,0
757,2024-01-07 15:28:33,99493,309,44,5,0,249.55,0
758,2024-03-14 00:50:29,11416,134,13,2,0,94.76,0
759,2023-12-11 16:10:24,91100,192,35,5,5,2118.59,0
760,2023-02-26 12:57:47,74852,214,18,1,20,487.58,0
761,2024-01-30 10:50:45,53639,276,45,2,15,2545.0,1
762,2024-03-16 14:37:29,34963,264,7,4,15,941.7,0
763,2023-10-03 09:52:38,7362,385,3,5,15,1757.71,0
764,2024-06-15 08:16:17,60845,162,6,4,20,2883.62,0
765,2024-02-18 12:32:33,96390,114,23,1,5,552.63,0
766,2024-06-28 14:21:39,95491,58,39,2,0,2340.06,1
767,2024-09-02 00:13:22,48241,155,45,4,5,4290.31,0
768,2024-05-31 14:44:46,37973,96,1,2,10,1113.19,0
769,2023-02-03 06:36:39,55168,204,13,3,0,3152.13,0
770,2024-06-02 01:11:23,34620,42,9,1,5,958.6,0
771,2023-09-26 00:20:52,48432,2,34,5,20,193.4,0
772,2024-06-17 06:08:30,55090,365,3,4,5,294.27,0
773,2024-03-28 06:39:34,10470,240,18,5,20,4964.24,0
774,2023-04-27 11:49:27,15188,110,10,3,0,3102.09,0
775,2023-12-08 00:47:26,40662,28,25,3,0,2026.17,0
776,2024-08-25 16:19:45,52024,400,8,4,0,1326.96,0
777,2023-06-09 17:16:44,72346,118,17,3,15,3395.25,0
778,2023-03-28 03:40:51,72637,400,4,4,5,1260.61,0
779,2023-07-28 05:37:04,64017,165,23,2,15,2169.42,0
780,2023-01-09 16:06:47,43824,139,10,1,5,377.96,0
781,2025-02-01 09:37:04,72186,215,2,4,0,1387.8,0
782,2024-09-08 06:56:34,509,247,13,4,0,3323.64,0
783,2024-04-09 02:19:18,59164,198,39,1,0,508.2,0
784,2023-10-11 08:01:39,46871,271,23,5,20,2380.56,1
785,2024-11-15 06:24:27,57378,7,6,4,5,1932.95,0
786,2024-09-05 18:15:22,42721,215,32,3,10,936.76,0
787,2023-12-10 11:06:04,80738,381,16,2,5,1295.82,0
788,2023-10-04 11:48:17,41158,104,12,4,15,5041.21,0
789,2024-01-16 17:04:44,28499,250,20,3,20,2014.1,0
790,2023-10-26 14:12:08,46912,373,19,5,20,4346.72,0
791,2024-08-31 04:57:17,86536,245,7,1,15,260.06,0
792,2024-06-06 19:02:38,70530,216,31,3,5,1689.79,0
793,2023-12-23 00:38:09,20220,460,28,3,20,3254.52,0
794,2024-04-13 07:26:10,43561,166,28,3,10,3066.23,0
795,2023-04-30 02:26:25,41857,329,12,3,10,678.27,0
796,2024-06-16 05:39:55,79648,95,23,3,10,1106.33,0
797,2023-01-22 16:38:25,12044,284,23,4,15,1469.24,0
798,2024-07-25 21:46:34,15692,265,2,2,15,681.46,0
799,2023-10-08 03:32:58,76320,221,12,5,15,2812.86,0
800,2024-07-02 04:10:22,20655,32,4,1,20,227.42,0
801,2023-02-26 05:38:36,89461,319,33,2,15,2276.57,0
802,2024-06-06 00:16:18,45309,206,8,4,20,279.71,0
803,2024-08-24 23:11:54,17812,147,31,5,10,5428.26,0
804,2023-02-04 12:04:47,34079,182,33,1,10,1143.56,0
805,2023-10-31 11:37:54,62385,8,41,5,0,2084.15,0
806,2023-01-12 05:34:23,93868,492,11,1,5,108.43,0
807,2024-07-18 01:23:38,80705,447,28,4,10,4970.59,0
808,2023-05-28 15:32:39,46900,89,38,3,15,2586.26,0
809,2023-08-09 10:31:29,79499,140,24,2,15,825.55,0
810,2023-06-21 06:15:12,23250,113,43,1,5,819.53,0
811,2023-02-26 02:30:23,81422,210,11,5,0,6696.45,0
812,2023-02-26 15:27:51,27427,249,48,3,10,1525.31,0
813,2023-04-29 06:37:55,42791,274,4,2,20,766.19,0
814,2024-10-24 04:10:55,54640,378,32,3,20,3457.54,0
815,2024-11-17 13:32:36,64705,127,2,4,20,1386.14,0
816,2024-06-07 20:56:15,20421,103,22,2,10,1048.48,0
817,2023-05-29 04:52:20,65086,371,49,4,0,3217.16,0
818,2023-11-03 17:33:33,18403,245,13,5,15,1300.29,0
819,2024-02-29 19:31:06,95233,319,32,5,20,5356.64,0
820,2024-01-11 09:27:05,14461,359,28,1,10,642.62,0
821,2023-01-27 21:09:40,92477,382,28,3,10,1855.49,0
822,2024-11-09 07:52:00,98175,39,16,4,10,3421.4,0
823,2024-08-17 15:21:13,71341,391,49,3,15,2879.82,0
824,2024-08-22 10:58:24,88124,478,32,3,20,2818.32,0
825,2024-07-17 22:35:08,43685,302,25,4,5,5591.51,0
826,2023-05-24 09:19:49,37660,333,43,4,5,3466.82,0
827,2024-11-28 07:33:00,95936,419,32,1,5,1290.43,0
828,2023-09-24 14:17:21,87607,161,43,5,0,5446.6,1
829,2024-06-10 18:56:24,22347,55,43,4,0,2195.28,0
830,2024-12-16 15:22:02,39262,348,30,3,10,2562.92,0
831,2024-04-13 17:06:21,8664,437,17,1,10,1267.69,0
832,2023-06-13 12:59:42,88452,313,20,2,15,1959.44,0
833,2024-07-08 22:53:33,1865,128,37,2,0,857.02,1
834,2023-07-29 12:21:08,85734,392,19,2,20,1863.54,0
835,2023-02-13 19:24:57,27136,402,10,5,15,1638.71,0
836,2023-05-05 11:14:06,35682,398,13,2,20,1344.93,0
837,2023-10-08 10:38:34,3503,99,20,3,5,572.91,0
838,2023-03-29 08:34:10,45278,288,36,5,0,2791.75,0
839,2023-07-06 15:58:15,13404,383,46,1,10,915.15,0
840,2023-05-13 07:15:26,59753,304,25,3,5,3230.33,0
841,2023-07-11 04:41:30,69309,491,43,4,10,4863.42,0
842,2023-11-13 06:15:15,77376,133,15,1,10,902.34,0
843,2024-07-12 23:24:29,87501,225,10,4,5,3439.72,0
844,2024-11-18 07:58:31,31577,95,40,3,0,1229.25,0
845,2023-05-23 11:06:51,28521,213,35,4,15,893.55,0
846,2023-11-21 13:21:20,43675,77,37,2,20,2321.6,0
847,2025-01-27 20:45:38,81581,322,44,1,0,1007.26,0
848,2023-06-22 22:45:00,99576,23,49,2,15,1869.69,0
849,2024-09-21 11:55:38,93260,116,7,2,0,154.72,1
850,2024-02-02 05:34:32,28350,441,4,4,0,5129.56,0
851,2023-07-26 14:36:48,79173,350,41,4,20,730.88,0
852,2024-09-30 21:10:48,99266,226,27,1,15,278.9,0
