customer_id,traffic_source,campaign_id,attributed_revenue,attribution_model
2224,Paid Search,23,4654.47,First Touch
2226,Display,6,0.0,First Touch
2228,Direct,22,1891.38,First Touch
2231,Paid Social,46,0.0,First Touch
2237,Display,43,0.0,First Touch
2238,Affiliate,15,7087.29,First Touch
2239,Affiliate,17,0.0,First Touch
2249,Affiliate,24,0.0,First Touch
2253,Paid Search,1,0.0,First Touch
2260,Direct,49,1771.83,First Touch
2262,Direct,10,0.0,First Touch
2264,Email,26,2530.58,First Touch
2269,Affiliate,31,1425.6,First Touch
2270,Paid Social,29,0.0,First Touch
2272,Paid Search,15,0.0,First Touch
2276,Display,47,1847.36,First Touch
2279,Direct,32,0.0,First Touch
2282,Email,2,4830.05,First Touch
2287,Affiliate,38,0.0,First Touch
2289,Direct,27,0.0,First Touch
2295,Affiliate,14,7434.82,First Touch
2305,Email,1,0.0,First Touch
2312,Referrals,41,1684.4,First Touch
2313,Paid Social,32,0.0,First Touch
2314,Paid Search,7,5439.55,First Touch
2326,Paid Social,43,437.05,First Touch
2327,Referrals,39,0.0,First Touch
2328,Email,45,1000.03,First Touch
2330,Affiliate,10,0.0,First Touch
2331,Paid Social,38,1685.88,First Touch
2334,Paid Social,22,1032.95,First Touch
2340,Affiliate,17,0.0,First Touch
2341,Direct,37,693.05,First Touch
2346,Paid Search,8,625.7,First Touch
2357,Affiliate,18,1334.37,First Touch
2361,Paid Search,11,127.44,First Touch
2369,Paid Search,49,4462.6,First Touch
2371,Paid Search,44,0.0,First Touch
2372,Paid Search,37,2171.58,First Touch
2376,Display,21,5829.05,First Touch
2377,Email,4,0.0,First Touch
2378,Direct,33,1210.2,First Touch
2386,Affiliate,44,3779.78,First Touch
2387,Affiliate,42,2213.46,First Touch
2395,Email,11,928.49,First Touch
2396,Paid Search,37,0.0,First Touch
2398,Email,34,2288.67,First Touch
2407,Display,35,0.0,First Touch
2409,Direct,26,594.23,First Touch
2412,Paid Social,43,1190.81,First Touch
2415,Display,36,0.0,First Touch
2416,Paid Search,19,5351.22,First Touch
2419,Email,32,3548.63,First Touch
2421,Paid Search,7,1727.88,First Touch
2422,Referrals,31,0.0,First Touch
2423,Email,50,8937.94,First Touch
2429,Email,1,0.0,First Touch
2432,Paid Social,38,0.0,First Touch
2436,Paid Search,27,5669.599999999999,First Touch
2439,Paid Search,7,165.2,First Touch
2440,Paid Social,44,4376.52,First Touch
2441,Email,12,1079.58,First Touch
2442,Direct,9,5413.18,First Touch
2450,Direct,24,0.0,First Touch
2452,Email,29,2173.8,First Touch
2454,Direct,26,13377.04,First Touch
2455,Direct,8,4594.54,First Touch
2457,Affiliate,43,6581.72,First Touch
2461,Display,18,784.3299999999999,First Touch
2464,Referrals,38,0.0,First Touch
2470,Referrals,18,1268.77,First Touch
2473,Paid Search,16,3497.96,First Touch
2479,Display,40,898.76,First Touch
2481,Email,3,0.0,First Touch
2484,Referrals,10,0.0,First Touch
2490,Affiliate,7,4884.320000000001,First Touch
2493,Display,39,1131.04,First Touch
2494,Paid Social,13,0.0,First Touch
2495,Direct,20,9016.71,First Touch
2510,Email,37,0.0,First Touch
2511,Paid Search,7,0.0,First Touch
2513,Display,1,0.0,First Touch
2514,Display,2,0.0,First Touch
2516,Email,41,10042.44,First Touch
2519,Paid Search,10,1950.34,First Touch
2523,Paid Social,6,0.0,First Touch
2525,Referrals,14,0.0,First Touch
2530,Email,35,0.0,First Touch
2531,Affiliate,37,0.0,First Touch
2532,Referrals,11,0.0,First Touch
2534,Affiliate,15,4687.71,First Touch
2535,Referrals,4,0.0,First Touch
2536,Display,34,0.0,First Touch
2537,Paid Search,44,0.0,First Touch
2542,Affiliate,24,2786.99,First Touch
2546,Affiliate,14,1655.11,First Touch
2547,Paid Social,22,3859.54,First Touch
2551,Referrals,16,0.0,First Touch
2554,Email,6,465.99,First Touch
2555,Direct,15,5796.38,First Touch
2558,Display,9,0.0,First Touch
2559,Paid Social,21,13721.57,First Touch
2560,Paid Search,1,2086.18,First Touch
2561,Referrals,39,6081.91,First Touch
2563,Display,18,0.0,First Touch
2566,Display,17,898.76,First Touch
2568,Paid Social,22,8230.52,First Touch
2570,Affiliate,17,0.0,First Touch
2571,Referrals,48,3632.88,First Touch
2572,Email,14,0.0,First Touch
2578,Direct,3,1065.18,First Touch
2579,Direct,40,0.0,First Touch
2580,Display,30,0.0,First Touch
2586,Affiliate,16,2920.24,First Touch
2588,Direct,25,672.22,First Touch
2590,Affiliate,45,0.0,First Touch
2599,Direct,27,2997.87,First Touch
2600,Paid Search,49,0.0,First Touch
2601,Direct,37,0.0,First Touch
2602,Email,38,0.0,First Touch
2612,Paid Social,40,0.0,First Touch
2613,Email,14,1612.12,First Touch
2619,Display,4,2961.11,First Touch
2627,Email,19,0.0,First Touch
2629,Referrals,22,2747.93,First Touch
2631,Email,39,0.0,First Touch
2633,Affiliate,2,3959.9,First Touch
2639,Paid Search,46,8851.52,First Touch
2640,Paid Social,21,1844.96,First Touch
2644,Referrals,17,1153.1,First Touch
2645,Referrals,47,8001.72,First Touch
2647,Paid Social,24,1660.85,First Touch
2648,Referrals,10,173.88,First Touch
2649,Paid Search,49,0.0,First Touch
2655,Paid Search,17,1984.97,First Touch
2658,Affiliate,28,1067.64,First Touch
2660,Referrals,18,801.05,First Touch
2662,Paid Search,49,0.0,First Touch
2666,Paid Social,46,0.0,First Touch
2668,Affiliate,20,707.03,First Touch
2669,Direct,46,0.0,First Touch
2670,Referrals,10,0.0,First Touch
2671,Direct,7,92.57,First Touch
2675,Referrals,2,555.84,First Touch
2676,Email,25,1524.39,First Touch
2683,Display,11,2888.08,First Touch
2695,Paid Search,14,0.0,First Touch
2700,Display,46,3592.94,First Touch
2701,Paid Social,37,0.0,First Touch
2703,Display,30,0.0,First Touch
2708,Paid Search,14,1428.04,First Touch
2710,Affiliate,37,3854.02,First Touch
2711,Paid Search,10,0.0,First Touch
2713,Referrals,24,5837.9,First Touch
2715,Affiliate,4,0.0,First Touch
2716,Email,46,668.7,First Touch
2726,Paid Social,8,2917.75,First Touch
2731,Referrals,28,0.0,First Touch
2732,Affiliate,29,2857.97,First Touch
2735,Email,28,0.0,First Touch
2745,Paid Social,17,0.0,First Touch
2754,Affiliate,36,0.0,First Touch
2755,Direct,10,0.0,First Touch
2757,Affiliate,8,0.0,First Touch
2762,Direct,47,1113.03,First Touch
2763,Display,21,0.0,First Touch
2765,Paid Social,35,5940.22,First Touch
2766,Paid Social,42,0.0,First Touch
2770,Direct,40,380.35,First Touch
2771,Referrals,49,0.0,First Touch
2773,Direct,32,6012.26,First Touch
2776,Referrals,1,0.0,First Touch
2785,Direct,48,0.0,First Touch
2790,Email,34,6499.1,First Touch
2793,Direct,22,1914.79,First Touch
2794,Email,27,0.0,First Touch
2795,Paid Social,36,1777.98,First Touch
2798,Direct,48,0.0,First Touch
2800,Paid Social,37,7722.75,First Touch
2803,Email,14,5845.25,First Touch
2804,Email,48,0.0,First Touch
2817,Paid Search,27,671.83,First Touch
2819,Email,34,659.86,First Touch
2821,Direct,44,3134.26,First Touch
2823,Paid Social,47,0.0,First Touch
2831,Affiliate,7,552.07,First Touch
2838,Referrals,28,1200.46,First Touch
2842,Paid Search,1,0.0,First Touch
2847,Email,30,0.0,First Touch
2848,Referrals,17,0.0,First Touch
2851,Affiliate,25,12682.17,First Touch
2852,Email,28,3386.7,First Touch
2854,Paid Social,34,0.0,First Touch
2855,Display,5,2853.31,First Touch
2857,Direct,50,5184.26,First Touch
2859,Affiliate,42,4152.51,First Touch
2863,Affiliate,35,0.0,First Touch
2866,Paid Search,35,1353.05,First Touch
2872,Display,20,141.81,First Touch
2873,Display,36,4619.04,First Touch
2877,Paid Social,21,3949.75,First Touch
2881,Affiliate,10,181.75,First Touch
2894,Email,42,3446.24,First Touch
2903,Referrals,15,1355.12,First Touch
2906,Referrals,40,0.0,First Touch
2907,Email,14,0.0,First Touch
2910,Paid Social,38,0.0,First Touch
2913,Email,46,4047.58,First Touch
2914,Paid Social,48,2277.44,First Touch
2919,Email,7,0.0,First Touch
2920,Email,8,0.0,First Touch
2922,Direct,11,4319.44,First Touch
2923,Paid Search,7,0.0,First Touch
2927,Direct,44,2844.0,First Touch
2928,Paid Social,41,377.11,First Touch
2936,Display,16,1794.67,First Touch
2938,Email,7,0.0,First Touch
2947,Display,47,0.0,First Touch
2949,Paid Social,50,0.0,First Touch
2951,Display,36,1649.64,First Touch
2956,Referrals,41,0.0,First Touch
2960,Email,21,228.03,First Touch
2962,Display,20,3699.21,First Touch
2968,Direct,13,0.0,First Touch
2975,Paid Social,31,2922.25,First Touch
2976,Direct,43,811.13,First Touch
2986,Direct,34,4704.24,First Touch
2990,Display,20,2235.07,First Touch
2998,Affiliate,9,3879.17,First Touch
3001,Paid Search,27,813.87,First Touch
3004,Affiliate,31,0.0,First Touch
3010,Email,3,0.0,First Touch
3011,Paid Search,39,4791.84,First Touch
3012,Display,24,0.0,First Touch
3016,Paid Search,19,1208.76,First Touch
3020,Referrals,10,1145.1,First Touch
3023,Paid Social,43,0.0,First Touch
3036,Paid Search,32,896.04,First Touch
3037,Direct,6,0.0,First Touch
3040,Paid Social,46,439.88,First Touch
3041,Display,50,1395.74,First Touch
3042,Paid Social,31,0.0,First Touch
3043,Referrals,33,5030.23,First Touch
3045,Direct,36,0.0,First Touch
3051,Display,50,850.98,First Touch
3052,Paid Search,19,0.0,First Touch
3055,Paid Search,10,0.0,First Touch
3056,Display,12,0.0,First Touch
3057,Email,19,0.0,First Touch
3059,Display,15,1803.32,First Touch
3068,Display,31,1810.29,First Touch
3070,Affiliate,13,162.15,First Touch
3074,Affiliate,12,0.0,First Touch
3075,Paid Search,12,149.73,First Touch
3077,Referrals,19,1667.32,First Touch
3078,Referrals,40,0.0,First Touch
3080,Paid Search,6,631.04,First Touch
3082,Paid Social,14,0.0,First Touch
3083,Direct,38,0.0,First Touch
3084,Direct,32,2692.04,First Touch
3085,Display,6,0.0,First Touch
3086,Paid Search,40,1106.88,First Touch
3090,Direct,5,4597.84,First Touch
3091,Paid Social,3,4078.22,First Touch
3093,Paid Search,1,0.0,First Touch
3097,Direct,14,2478.56,First Touch
3098,Paid Search,48,1031.41,First Touch
3101,Paid Social,31,1958.63,First Touch
3103,Direct,45,0.0,First Touch
3108,Direct,14,0.0,First Touch
3110,Affiliate,18,6136.15,First Touch
3111,Paid Search,47,9127.98,First Touch
3115,Affiliate,16,2898.98,First Touch
3116,Email,16,0.0,First Touch
3117,Paid Search,47,2024.45,First Touch
3121,Paid Search,30,4004.7,First Touch
3123,Paid Search,14,1556.85,First Touch
3124,Referrals,45,3532.96,First Touch
3126,Referrals,17,2844.88,First Touch
3131,Display,25,4170.9,First Touch
3132,Paid Social,34,798.56,First Touch
3133,Referrals,34,2314.86,First Touch
3135,Email,44,1591.4,First Touch
3138,Email,32,0.0,First Touch
3145,Paid Social,46,2412.36,First Touch
3157,Affiliate,38,1329.62,First Touch
3159,Direct,9,3015.45,First Touch
3164,Paid Social,39,0.0,First Touch
3170,Email,24,389.26,First Touch
3173,Affiliate,48,5151.28,First Touch
3177,Referrals,18,0.0,First Touch
3180,Referrals,4,4020.64,First Touch
3181,Display,26,0.0,First Touch
3182,Paid Search,30,0.0,First Touch
3184,Paid Search,26,0.0,First Touch
3185,Paid Search,22,2057.51,First Touch
3186,Paid Search,44,115.52,First Touch
3190,Direct,5,784.93,First Touch
3195,Referrals,23,0.0,First Touch
3197,Email,18,0.0,First Touch
3198,Direct,7,3959.46,First Touch
3201,Paid Social,36,2907.18,First Touch
3206,Affiliate,48,67.26,First Touch
3211,Paid Social,31,0.0,First Touch
3213,Email,2,5681.02,First Touch
3214,Direct,37,3027.15,First Touch
3215,Direct,14,0.0,First Touch
3217,Email,32,1411.72,First Touch
3218,Paid Social,15,0.0,First Touch
3222,Affiliate,39,0.0,First Touch
3224,Display,37,0.0,First Touch
3225,Affiliate,13,0.0,First Touch
3228,Paid Search,35,4191.77,First Touch
3229,Display,37,1520.62,First Touch
3234,Direct,19,1285.12,First Touch
3237,Affiliate,42,0.0,First Touch
3246,Paid Search,44,1158.62,First Touch
3247,Paid Search,16,607.18,First Touch
3253,Referrals,28,734.24,First Touch
3255,Paid Search,49,4771.639999999999,First Touch
3260,Display,39,0.0,First Touch
3261,Email,50,1513.04,First Touch
3265,Email,47,68.59,First Touch
3269,Affiliate,44,0.0,First Touch
3272,Direct,37,1748.43,First Touch
3274,Paid Social,28,2807.78,First Touch
3277,Paid Search,12,0.0,First Touch
3278,Direct,45,8703.25,First Touch
3280,Referrals,29,0.0,First Touch
3282,Email,6,5266.77,First Touch
3299,Affiliate,42,4887.87,First Touch
3301,Display,20,673.76,First Touch
3303,Email,32,0.0,First Touch
3306,Paid Search,7,0.0,First Touch
3307,Paid Search,3,0.0,First Touch
3309,Email,6,10062.94,First Touch
3312,Referrals,42,0.0,First Touch
3315,Direct,18,5027.08,First Touch
3316,Display,21,3344.05,First Touch
3317,Paid Search,41,0.0,First Touch
3318,Email,36,0.0,First Touch
3320,Referrals,16,7229.93,First Touch
3323,Referrals,11,0.0,First Touch
3327,Paid Social,38,6579.27,First Touch
3332,Email,2,420.5,First Touch
3344,Referrals,45,5819.709999999999,First Touch
3345,Email,43,1928.89,First Touch
3347,Affiliate,48,7385.12,First Touch
3348,Affiliate,16,4206.95,First Touch
3352,Display,44,1075.69,First Touch
3363,Email,24,7964.26,First Touch
3366,Paid Social,36,0.0,First Touch
3371,Affiliate,14,0.0,First Touch
3378,Email,28,1824.64,First Touch
3382,Referrals,3,495.52,First Touch
3383,Paid Search,6,0.0,First Touch
3384,Paid Search,6,0.0,First Touch
3386,Display,18,0.0,First Touch
3388,Email,14,0.0,First Touch
3394,Direct,12,0.0,First Touch
3395,Affiliate,2,2875.62,First Touch
3396,Paid Social,17,2856.09,First Touch
3402,Affiliate,47,5993.36,First Touch
3403,Affiliate,30,1027.78,First Touch
3415,Direct,35,3140.88,First Touch
3417,Paid Social,19,3366.2,First Touch
3418,Email,9,4701.36,First Touch
3421,Paid Social,47,782.39,First Touch
3423,Referrals,2,3715.42,First Touch
3425,Direct,37,99.1,First Touch
3433,Paid Social,5,0.0,First Touch
3442,Display,34,0.0,First Touch
3443,Display,19,0.0,First Touch
3448,Paid Search,11,0.0,First Touch
3453,Direct,19,7822.459999999999,First Touch
3455,Paid Social,17,3911.4,First Touch
3457,Affiliate,4,2409.61,First Touch
3459,Affiliate,10,0.0,First Touch
3469,Paid Search,43,13183.67,First Touch
3472,Affiliate,37,0.0,First Touch
3475,Paid Search,46,0.0,First Touch
3483,Direct,33,2725.58,First Touch
3484,Display,35,0.0,First Touch
3488,Display,32,0.0,First Touch
3490,Display,6,3550.01,First Touch
3494,Display,40,0.0,First Touch
3498,Display,40,7134.89,First Touch
3500,Affiliate,35,0.0,First Touch
3508,Display,23,5170.15,First Touch
3509,Referrals,47,0.0,First Touch
3510,Paid Search,9,1373.44,First Touch
3512,Paid Social,48,0.0,First Touch
3519,Email,10,0.0,First Touch
3522,Email,47,9256.44,First Touch
3524,Email,45,3756.83,First Touch
3527,Email,25,0.0,First Touch
3536,Affiliate,33,0.0,First Touch
3542,Display,12,0.0,First Touch
3550,Affiliate,36,2566.93,First Touch
3551,Display,44,352.4,First Touch
3556,Paid Social,41,7085.110000000001,First Touch
3558,Affiliate,27,0.0,First Touch
3562,Email,10,1308.66,First Touch
3567,Direct,30,0.0,First Touch
3572,Paid Search,25,1851.84,First Touch
3575,Display,19,0.0,First Touch
3576,Display,14,694.04,First Touch
3579,Referrals,4,0.0,First Touch
3581,Direct,34,0.0,First Touch
3584,Paid Search,10,358.87,First Touch
3588,Email,30,443.15,First Touch
3589,Email,18,6975.83,First Touch
3594,Direct,35,0.0,First Touch
3595,Email,31,3376.95,First Touch
3596,Direct,32,0.0,First Touch
3599,Display,35,0.0,First Touch
3600,Affiliate,2,1162.87,First Touch
3605,Referrals,47,1220.83,First Touch
3611,Direct,41,2750.07,First Touch
3613,Email,12,1644.72,First Touch
3614,Direct,19,0.0,First Touch
3641,Paid Search,28,2259.4,First Touch
3643,Paid Search,4,683.65,First Touch
3645,Paid Search,49,1898.39,First Touch
3646,Affiliate,10,0.0,First Touch
3651,Display,33,0.0,First Touch
3660,Direct,33,3657.79,First Touch
3666,Referrals,18,0.0,First Touch
3668,Email,12,0.0,First Touch
3670,Referrals,10,0.0,First Touch
3671,Display,27,9963.26,First Touch
3674,Paid Social,18,2405.06,First Touch
3677,Paid Social,50,0.0,First Touch
3680,Affiliate,39,0.0,First Touch
3681,Email,16,0.0,First Touch
3696,Paid Search,18,4074.55,First Touch
3698,Referrals,38,409.75,First Touch
3699,Paid Search,30,4353.81,First Touch
3702,Display,36,655.63,First Touch
3705,Display,1,2370.0,First Touch
3707,Referrals,8,0.0,First Touch
3709,Affiliate,1,0.0,First Touch
3719,Direct,43,0.0,First Touch
3721,Direct,20,4732.9400000000005,First Touch
3726,Direct,15,4679.73,First Touch
3733,Referrals,40,3396.08,First Touch
3735,Paid Search,37,4896.52,First Touch
3736,Email,34,2693.3,First Touch
3737,Referrals,38,0.0,First Touch
3738,Affiliate,3,0.0,First Touch
3742,Direct,44,4546.58,First Touch
3747,Referrals,25,3064.64,First Touch
3756,Affiliate,47,0.0,First Touch
3757,Direct,6,6694.57,First Touch
3759,Referrals,6,5029.07,First Touch
3760,Paid Social,3,3623.03,First Touch
3764,Paid Social,15,5977.82,First Touch
3771,Display,29,0.0,First Touch
3772,Referrals,5,0.0,First Touch
3773,Referrals,7,0.0,First Touch
3774,Paid Social,41,2604.94,First Touch
3776,Display,23,3724.93,First Touch
3779,Display,25,0.0,First Touch
3781,Email,44,2692.04,First Touch
3785,Paid Search,26,0.0,First Touch
3789,Paid Search,35,0.0,First Touch
3790,Affiliate,1,0.0,First Touch
3791,Affiliate,30,0.0,First Touch
3794,Paid Search,43,0.0,First Touch
3795,Email,49,0.0,First Touch
3797,Referrals,7,0.0,First Touch
3809,Referrals,15,2812.7200000000003,First Touch
3811,Direct,25,3017.5,First Touch
3813,Display,25,5021.12,First Touch
3814,Affiliate,12,1211.42,First Touch
3816,Display,37,0.0,First Touch
3817,Referrals,22,6188.31,First Touch
3818,Paid Search,7,5949.17,First Touch
3824,Display,36,5073.05,First Touch
3825,Display,29,5121.07,First Touch
3832,Display,4,1767.69,First Touch
3836,Referrals,41,796.8,First Touch
3839,Email,29,0.0,First Touch
3841,Email,5,0.0,First Touch
3844,Paid Search,45,1389.86,First Touch
3848,Display,44,0.0,First Touch
3856,Paid Search,27,0.0,First Touch
3861,Direct,38,1098.63,First Touch
3862,Paid Social,19,1172.11,First Touch
3863,Paid Social,10,0.0,First Touch
3865,Paid Social,34,4258.09,First Touch
3871,Paid Social,49,8294.8,First Touch
3876,Paid Search,24,3214.3,First Touch
3878,Paid Social,27,1851.47,First Touch
3880,Paid Search,47,2038.24,First Touch
3882,Email,8,3143.92,First Touch
3884,Display,12,0.0,First Touch
3885,Direct,19,0.0,First Touch
3886,Display,16,0.0,First Touch
3889,Direct,11,0.0,First Touch
3891,Affiliate,16,0.0,First Touch
3892,Direct,42,540.9,First Touch
3893,Paid Social,44,4902.4800000000005,First Touch
3903,Display,22,0.0,First Touch
3904,Referrals,19,0.0,First Touch
3908,Affiliate,6,0.0,First Touch
3909,Email,40,0.0,First Touch
3910,Affiliate,22,0.0,First Touch
3912,Paid Search,46,797.88,First Touch
3915,Referrals,17,0.0,First Touch
3916,Paid Search,47,0.0,First Touch
3919,Paid Social,30,892.03,First Touch
3920,Paid Search,12,0.0,First Touch
3921,Email,12,2505.12,First Touch
3927,Paid Social,13,3018.08,First Touch
3929,Affiliate,10,7715.17,First Touch
3930,Affiliate,11,0.0,First Touch
3932,Email,48,4755.68,First Touch
3936,Affiliate,29,5271.26,First Touch
3947,Paid Search,33,1720.8,First Touch
3949,Email,40,262.23,First Touch
3951,Paid Search,6,0.0,First Touch
3956,Display,47,5364.36,First Touch
3962,Direct,26,4618.39,First Touch
3966,Affiliate,19,0.0,First Touch
3973,Referrals,5,0.0,First Touch
3975,Paid Search,21,8111.23,First Touch
3976,Email,26,0.0,First Touch
3977,Paid Social,38,2712.01,First Touch
3979,Email,13,2209.75,First Touch
3986,Affiliate,7,0.0,First Touch
3991,Paid Search,9,0.0,First Touch
4004,Paid Search,31,0.0,First Touch
4006,Paid Search,36,3927.47,First Touch
4011,Affiliate,28,2033.66,First Touch
4012,Display,50,879.46,First Touch
4014,Display,31,724.89,First Touch
4022,Paid Search,20,6795.62,First Touch
