event_id,timestamp,customer_id,session_id,event_type,product_id,device_type,traffic_source,campaign_id,page_category,session_duration_sec,experiment_group,touch_order,purchase_time
647897,2024-11-12 20:15:46,154,S6961523,search,400,Desktop,Direct,18,Product,2670,A,5,2025-02-04 22:45:36
711313,2025-02-04 22:45:36,154,S8325187,purchase,191,Desktop,Referrals,22,Home,433,A,6,2025-02-04 22:45:36
681928,2023-08-18 05:56:36,158,S8931214,page_view,111,Desktop,Direct,21,Profile,3076,A,1,2024-06-24 09:51:33
261949,2023-08-23 13:43:58,158,S1840214,page_view,173,Desktop,Paid Social,1,Search,1194,A,2,2024-06-24 09:51:33
578498,2023-09-09 04:44:51,158,S4633839,product_view,75,Mobile,Affiliate,10,Category,292,B,3,2024-06-24 09:51:33
598155,2023-09-16 11:49:51,158,S7486571,page_view,324,Desktop,Paid Social,27,Search,119,A,4,2024-06-24 09:51:33
447618,2024-01-10 05:42:26,158,S2792461,product_view,442,Mobile,Email,39,Search,1274,B,5,2024-06-24 09:51:33
470897,2024-02-23 06:08:29,158,S1207330,page_view,353,Mobile,Direct,19,Profile,1276,B,6,2024-06-24 09:51:33
398425,2024-06-24 09:51:33,158,S9309628,purchase,215,Mobile,Paid Search,2,Cart,2171,A,7,2024-06-24 09:51:33
522675,2023-04-01 21:36:06,159,S8244073,search,175,Mobile,Paid Search,47,Checkout,1165,A,1,2025-01-21 16:02:41
510796,2023-05-23 13:26:36,159,S1882831,page_view,432,Mobile,Paid Social,28,Category,1336,B,2,2025-01-21 16:02:41
384145,2023-07-17 11:08:14,159,S1972714,page_view,216,Tablet,Email,7,Category,248,A,3,2025-01-21 16:02:41
645931,2023-07-27 14:48:02,159,S4360387,product_view,257,Mobile,Display,41,Home,2666,B,4,2025-01-21 16:02:41
168320,2024-02-19 11:30:38,159,S1612522,login,264,Tablet,Affiliate,13,Search,597,A,5,2025-01-21 16:02:41
307081,2024-02-26 20:58:24,159,S8810190,product_view,4,Mobile,Email,49,Product,955,B,6,2025-01-21 16:02:41
375958,2024-03-05 04:13:47,159,S9454782,page_view,131,Tablet,Referrals,1,Category,2282,A,7,2025-01-21 16:02:41
787386,2024-03-13 21:00:50,159,S5255149,page_view,477,Mobile,Paid Search,47,Profile,1969,A,8,2025-01-21 16:02:41
672389,2024-03-15 03:17:03,159,S4647969,wishlist,298,Desktop,Paid Search,15,Product,1278,B,9,2025-01-21 16:02:41
675992,2024-06-20 14:49:32,159,S9433955,add_to_cart,289,Tablet,Affiliate,5,Category,2591,B,10,2025-01-21 16:02:41
543652,2024-07-02 20:19:18,159,S3557700,page_view,48,Desktop,Email,49,Product,1533,B,11,2025-01-21 16:02:41
69292,2024-07-31 00:38:42,159,S9231501,product_view,268,Desktop,Display,25,Checkout,2796,B,12,2025-01-21 16:02:41
176285,2024-12-17 18:05:14,159,S5418600,page_view,376,Tablet,Paid Social,41,Category,2817,B,13,2025-01-21 16:02:41
761497,2025-01-21 16:02:41,159,S8224903,purchase,226,Tablet,Email,37,Profile,2702,B,14,2025-01-21 16:02:41
346373,2023-01-14 07:23:46,160,S4494104,page_view,207,Mobile,Referrals,43,Home,1527,A,1,2024-01-25 23:06:30
139885,2023-01-15 21:57:10,160,S8935755,add_to_cart,118,Desktop,Display,16,Checkout,3440,A,2,2024-01-25 23:06:30
378969,2023-02-07 18:35:17,160,S9324731,page_view,457,Mobile,Affiliate,47,Search,2829,A,3,2024-01-25 23:06:30
436227,2023-07-09 10:37:57,160,S9481565,product_view,48,Tablet,Email,7,Search,2385,B,4,2024-01-25 23:06:30
600455,2023-07-28 10:35:55,160,S9263348,wishlist,286,Tablet,Display,23,Category,717,B,5,2024-01-25 23:06:30
226359,2023-11-23 17:17:10,160,S1188159,product_view,260,Tablet,Display,25,Search,831,A,6,2024-01-25 23:06:30
3091,2024-01-25 23:06:30,160,S9697641,purchase,210,Mobile,Direct,44,Product,3521,A,7,2024-01-25 23:06:30
496712,2023-04-09 17:55:12,163,S6538007,add_to_cart,276,Mobile,Paid Search,7,Cart,1666,A,1,2024-05-19 23:18:06
25395,2023-05-06 05:10:21,163,S5291807,checkout,18,Tablet,Paid Social,2,Product,1413,A,2,2024-05-19 23:18:06
544594,2023-10-16 19:18:51,163,S8420333,wishlist,41,Desktop,Email,44,Search,782,A,3,2024-05-19 23:18:06
177603,2023-10-22 10:18:02,163,S9638612,search,450,Mobile,Email,32,Category,796,A,4,2024-05-19 23:18:06
224351,2023-10-24 00:06:43,163,S5623305,add_to_cart,232,Tablet,Display,9,Product,2898,A,5,2024-05-19 23:18:06
386972,2023-11-29 16:54:45,163,S6947849,product_view,387,Tablet,Direct,15,Cart,1421,B,6,2024-05-19 23:18:06
393957,2024-05-08 14:08:33,163,S3598459,page_view,351,Tablet,Email,41,Search,1715,B,7,2024-05-19 23:18:06
125789,2024-05-19 23:18:06,163,S8887972,purchase,323,Desktop,Paid Social,34,Cart,2443,A,8,2024-05-19 23:18:06
725457,2023-01-08 02:39:53,167,S6142914,add_to_cart,52,Desktop,Affiliate,6,Checkout,3166,A,1,2024-01-14 13:37:41
610853,2023-03-01 22:40:58,167,S3466986,product_view,253,Desktop,Display,23,Profile,329,A,2,2024-01-14 13:37:41
212654,2023-08-31 09:34:13,167,S2619145,page_view,97,Mobile,Affiliate,7,Checkout,2364,A,3,2024-01-14 13:37:41
430261,2023-12-24 12:09:36,167,S3328591,page_view,414,Tablet,Display,1,Profile,2150,B,4,2024-01-14 13:37:41
647866,2023-12-31 21:35:16,167,S2596891,search,479,Tablet,Display,46,Checkout,1330,A,5,2024-01-14 13:37:41
42634,2024-01-04 19:33:12,167,S1556247,search,407,Desktop,Paid Social,44,Category,1648,B,6,2024-01-14 13:37:41
332260,2024-01-14 13:37:41,167,S4765960,purchase,303,Tablet,Paid Search,27,Home,1174,A,7,2024-01-14 13:37:41
610821,2023-01-24 21:20:47,169,S6690856,purchase,428,Mobile,Referrals,24,Checkout,1014,B,1,2023-01-24 21:20:47
634858,2023-02-03 11:03:49,170,S5544404,page_view,193,Mobile,Affiliate,29,Product,2282,B,1,2023-06-28 05:40:42
175324,2023-03-18 04:48:04,170,S8414222,page_view,379,Desktop,Affiliate,13,Home,1067,A,2,2023-06-28 05:40:42
648976,2023-06-28 05:40:42,170,S5983043,purchase,418,Mobile,Email,41,Cart,2774,B,3,2023-06-28 05:40:42
421485,2023-01-11 04:23:01,172,S1421616,page_view,39,Mobile,Referrals,29,Product,429,A,1,2023-12-28 07:32:02
346609,2023-02-28 14:03:09,172,S4111253,checkout,148,Mobile,Referrals,14,Profile,1588,B,2,2023-12-28 07:32:02
603605,2023-06-28 22:51:15,172,S6104713,wishlist,497,Desktop,Referrals,7,Profile,3451,B,3,2023-12-28 07:32:02
456449,2023-08-09 01:01:30,172,S8326219,page_view,305,Desktop,Paid Search,40,Category,59,B,4,2023-12-28 07:32:02
484572,2023-12-28 07:32:02,172,S9233447,purchase,132,Desktop,Referrals,27,Category,1568,A,5,2023-12-28 07:32:02
394995,2023-04-09 01:12:22,174,S1449731,add_to_cart,181,Desktop,Direct,35,Checkout,1735,B,1,2023-04-16 02:30:39
472545,2023-04-16 02:30:39,174,S8360493,purchase,298,Desktop,Display,13,Search,472,B,2,2023-04-16 02:30:39
607996,2023-03-23 00:31:10,178,S5823395,purchase,221,Tablet,Paid Search,36,Home,2556,A,1,2023-03-23 00:31:10
208726,2023-01-05 13:42:19,179,S9430437,search,76,Desktop,Paid Social,28,Home,3274,A,1,2024-10-12 10:33:53
256318,2023-05-09 01:53:46,179,S2047999,page_view,51,Mobile,Paid Search,18,Home,2293,A,2,2024-10-12 10:33:53
147220,2023-05-23 23:36:42,179,S5180328,add_to_cart,471,Mobile,Email,33,Profile,1375,A,3,2024-10-12 10:33:53
607309,2023-11-07 15:37:33,179,S5984473,product_view,307,Desktop,Direct,35,Product,2062,B,4,2024-10-12 10:33:53
686716,2024-01-04 11:59:24,179,S3738471,product_view,238,Desktop,Referrals,25,Profile,3449,A,5,2024-10-12 10:33:53
480777,2024-09-13 10:13:34,179,S6896583,wishlist,157,Tablet,Direct,8,Profile,1294,B,6,2024-10-12 10:33:53
85498,2024-10-08 11:46:38,179,S5388669,search,358,Mobile,Referrals,2,Search,3243,A,7,2024-10-12 10:33:53
371145,2024-10-12 10:33:53,179,S6218605,purchase,58,Desktop,Display,41,Cart,3353,B,8,2024-10-12 10:33:53
135945,2023-03-20 22:14:32,180,S6531366,search,426,Desktop,Referrals,35,Search,1457,B,1,2023-06-07 18:19:59
567495,2023-05-25 09:11:38,180,S1271404,checkout,453,Desktop,Paid Social,44,Search,2755,B,2,2023-06-07 18:19:59
260218,2023-06-07 18:19:59,180,S1327757,purchase,211,Tablet,Referrals,14,Category,2823,A,3,2023-06-07 18:19:59
674110,2023-01-04 00:16:33,182,S9929833,add_to_cart,293,Tablet,Email,9,Search,631,A,1,2023-04-19 06:08:48
366459,2023-04-19 06:08:48,182,S3858407,purchase,116,Tablet,Affiliate,47,Product,2125,B,2,2023-04-19 06:08:48
170716,2023-01-22 01:00:46,186,S8020486,wishlist,216,Tablet,Display,48,Profile,2929,B,1,2023-09-19 01:26:06
74723,2023-03-07 22:39:43,186,S9326742,page_view,87,Tablet,Display,34,Search,1272,A,2,2023-09-19 01:26:06
382991,2023-09-19 01:26:06,186,S5762422,purchase,213,Desktop,Paid Social,43,Cart,2885,B,3,2023-09-19 01:26:06
644525,2023-04-19 02:14:34,188,S9318424,page_view,494,Mobile,Paid Social,42,Cart,640,A,1,2025-02-14 02:32:51
790816,2023-09-24 17:32:26,188,S9949771,page_view,316,Tablet,Referrals,40,Product,1775,A,2,2025-02-14 02:32:51
419195,2024-01-06 04:14:14,188,S4516340,add_to_cart,61,Tablet,Affiliate,49,Checkout,2823,B,3,2025-02-14 02:32:51
460470,2024-04-07 04:27:21,188,S9014954,page_view,333,Mobile,Direct,15,Home,1773,A,4,2025-02-14 02:32:51
725871,2024-07-13 06:42:25,188,S8895196,product_view,75,Desktop,Paid Search,17,Cart,3031,A,5,2025-02-14 02:32:51
384524,2024-08-27 15:22:01,188,S5620628,login,52,Desktop,Referrals,29,Cart,374,A,6,2025-02-14 02:32:51
629770,2024-11-10 12:23:34,188,S3653174,search,4,Desktop,Affiliate,48,Category,263,A,7,2025-02-14 02:32:51
634932,2024-12-10 06:41:51,188,S3877272,page_view,196,Desktop,Referrals,17,Checkout,1126,A,8,2025-02-14 02:32:51
209929,2024-12-23 21:49:09,188,S1862906,page_view,176,Tablet,Email,41,Profile,167,A,9,2025-02-14 02:32:51
666672,2025-02-14 02:32:51,188,S5104394,purchase,21,Tablet,Affiliate,31,Cart,3387,B,10,2025-02-14 02:32:51
732514,2023-03-18 11:53:03,194,S5306740,purchase,404,Mobile,Email,25,Category,2536,B,1,2023-03-18 11:53:03
699673,2023-01-29 03:29:24,199,S4940344,purchase,446,Desktop,Display,33,Category,2918,A,1,2023-01-29 03:29:24
326565,2023-03-24 08:37:01,200,S6696891,login,60,Desktop,Affiliate,28,Product,3128,A,1,2023-12-19 21:52:07
528538,2023-04-22 12:22:08,200,S1833234,login,272,Desktop,Affiliate,27,Product,232,A,2,2023-12-19 21:52:07
92871,2023-04-27 06:50:49,200,S4145507,search,346,Mobile,Email,17,Cart,3145,A,3,2023-12-19 21:52:07
97959,2023-09-13 08:41:35,200,S6741120,page_view,259,Desktop,Direct,33,Cart,1117,B,4,2023-12-19 21:52:07
133009,2023-10-01 21:05:26,200,S1045853,product_view,324,Tablet,Paid Search,40,Checkout,746,B,5,2023-12-19 21:52:07
552768,2023-12-19 21:52:07,200,S4221634,purchase,321,Tablet,Display,18,Product,1259,A,6,2023-12-19 21:52:07
551917,2023-02-02 03:48:01,201,S6245376,purchase,438,Desktop,Paid Social,41,Category,249,B,1,2023-02-02 03:48:01
72236,2023-01-27 00:41:05,204,S4833864,search,210,Desktop,Affiliate,17,Search,1412,A,1,2024-03-26 11:22:06
476995,2023-05-30 15:15:30,204,S3142333,login,491,Desktop,Display,29,Product,1473,A,2,2024-03-26 11:22:06
16033,2023-08-12 14:13:26,204,S5624934,page_view,251,Mobile,Referrals,43,Search,1118,B,3,2024-03-26 11:22:06
713040,2023-09-15 06:00:30,204,S8990049,page_view,229,Mobile,Affiliate,18,Profile,976,B,4,2024-03-26 11:22:06
690468,2023-10-10 06:23:31,204,S9388665,page_view,404,Desktop,Paid Search,21,Home,1985,B,5,2024-03-26 11:22:06
458938,2024-01-15 05:15:10,204,S1589633,page_view,173,Mobile,Paid Search,12,Profile,1036,A,6,2024-03-26 11:22:06
604251,2024-03-26 11:22:06,204,S3145874,purchase,236,Desktop,Display,3,Profile,2591,A,7,2024-03-26 11:22:06
496793,2023-01-18 10:44:55,211,S4703654,checkout,468,Mobile,Email,38,Profile,1913,B,1,2024-10-09 23:19:53
501332,2024-06-05 23:20:30,211,S1199662,page_view,293,Mobile,Direct,18,Checkout,2929,A,2,2024-10-09 23:19:53
19333,2024-10-09 23:19:53,211,S6321134,purchase,480,Desktop,Email,25,Cart,2748,B,3,2024-10-09 23:19:53
695653,2023-02-03 21:09:31,214,S6982964,checkout,110,Tablet,Referrals,1,Home,1530,B,1,2024-06-18 06:34:28
667411,2023-05-20 03:57:33,214,S4793264,product_view,454,Desktop,Email,33,Category,1376,A,2,2024-06-18 06:34:28
275168,2023-08-16 04:55:08,214,S4814452,checkout,214,Tablet,Email,30,Cart,3145,A,3,2024-06-18 06:34:28
663933,2023-11-30 19:38:13,214,S6716229,login,114,Desktop,Email,47,Checkout,567,B,4,2024-06-18 06:34:28
628797,2024-01-10 19:10:07,214,S6869313,login,67,Desktop,Paid Search,40,Profile,1595,B,5,2024-06-18 06:34:28
567586,2024-06-18 06:34:28,214,S4229138,purchase,243,Tablet,Paid Search,31,Profile,934,B,6,2024-06-18 06:34:28
331287,2023-04-10 03:13:04,218,S3510183,product_view,330,Desktop,Paid Social,33,Category,2800,B,1,2024-11-06 01:59:45
55252,2024-02-28 02:53:15,218,S8123990,product_view,106,Mobile,Referrals,40,Search,3311,B,2,2024-11-06 01:59:45
474722,2024-03-15 22:46:47,218,S8162029,page_view,284,Tablet,Affiliate,14,Home,2105,B,3,2024-11-06 01:59:45
84065,2024-06-14 04:03:54,218,S7572320,product_view,142,Mobile,Paid Social,8,Profile,2756,B,4,2024-11-06 01:59:45
94424,2024-06-29 13:09:32,218,S5408174,page_view,346,Mobile,Paid Search,10,Category,112,B,5,2024-11-06 01:59:45
375538,2024-08-04 20:30:04,218,S1349369,page_view,489,Tablet,Referrals,19,Product,2223,A,6,2024-11-06 01:59:45
158419,2024-10-14 07:46:12,218,S5903733,page_view,432,Desktop,Referrals,25,Category,3180,A,7,2024-11-06 01:59:45
151928,2024-11-06 01:59:45,218,S7758980,purchase,284,Desktop,Paid Search,20,Cart,1719,B,8,2024-11-06 01:59:45
462413,2023-02-01 08:41:02,225,S4865037,page_view,361,Tablet,Paid Search,14,Category,243,B,1,2024-10-14 17:51:07
658761,2023-04-06 05:27:55,225,S1153247,wishlist,163,Mobile,Email,28,Search,2750,A,2,2024-10-14 17:51:07
361767,2023-05-06 19:34:04,225,S5567140,page_view,96,Tablet,Direct,45,Search,1687,B,3,2024-10-14 17:51:07
575283,2023-06-19 01:24:52,225,S5450375,page_view,474,Tablet,Referrals,3,Profile,3353,B,4,2024-10-14 17:51:07
724139,2023-07-13 16:02:45,225,S5713695,page_view,255,Desktop,Paid Search,36,Profile,890,A,5,2024-10-14 17:51:07
138601,2023-09-24 12:50:34,225,S9563759,product_view,223,Tablet,Referrals,16,Product,1654,A,6,2024-10-14 17:51:07
675972,2023-09-27 08:45:43,225,S4136779,add_to_cart,413,Desktop,Affiliate,34,Category,1488,A,7,2024-10-14 17:51:07
552527,2024-05-22 17:03:19,225,S1330002,product_view,33,Desktop,Referrals,4,Profile,977,A,8,2024-10-14 17:51:07
345660,2024-10-14 17:51:07,225,S8227441,purchase,288,Mobile,Email,41,Search,3478,B,9,2024-10-14 17:51:07
693875,2023-02-18 03:40:45,228,S8497096,purchase,68,Mobile,Referrals,41,Checkout,3320,B,1,2023-02-18 03:40:45
90922,2023-01-09 07:12:30,229,S1997988,product_view,483,Desktop,Referrals,9,Search,2449,B,1,2023-07-16 20:57:13
479881,2023-01-10 16:12:32,229,S7294739,page_view,150,Tablet,Paid Search,20,Profile,939,B,2,2023-07-16 20:57:13
703369,2023-01-22 00:20:37,229,S2917123,page_view,108,Mobile,Display,10,Profile,1866,A,3,2023-07-16 20:57:13
390532,2023-04-12 08:59:42,229,S8082889,page_view,148,Mobile,Referrals,35,Category,3067,A,4,2023-07-16 20:57:13
136537,2023-04-17 18:21:56,229,S5224256,search,334,Desktop,Display,28,Home,3271,B,5,2023-07-16 20:57:13
301294,2023-04-24 23:11:02,229,S4698806,page_view,362,Desktop,Display,37,Checkout,2578,B,6,2023-07-16 20:57:13
510792,2023-05-07 07:11:34,229,S2171688,page_view,327,Tablet,Email,38,Cart,1190,A,7,2023-07-16 20:57:13
289538,2023-05-15 04:48:47,229,S6327277,search,144,Mobile,Display,34,Search,2684,A,8,2023-07-16 20:57:13
317906,2023-07-16 20:57:13,229,S9369307,purchase,223,Tablet,Paid Social,47,Product,3574,A,9,2023-07-16 20:57:13
111170,2023-01-02 05:34:14,231,S3474481,page_view,203,Tablet,Paid Social,35,Profile,99,B,1,2024-03-08 10:15:48
378642,2023-08-06 08:53:30,231,S3529145,product_view,49,Mobile,Referrals,15,Cart,1011,A,2,2024-03-08 10:15:48
460346,2024-03-08 10:15:48,231,S7031486,purchase,258,Mobile,Affiliate,11,Home,1025,B,3,2024-03-08 10:15:48
547483,2023-01-20 01:52:48,236,S3971077,page_view,289,Desktop,Paid Search,43,Search,1255,A,1,2023-03-06 16:03:54
204616,2023-03-06 16:03:54,236,S5732927,purchase,371,Mobile,Paid Social,6,Home,3220,B,2,2023-03-06 16:03:54
99121,2023-06-18 06:56:04,240,S5625977,wishlist,435,Mobile,Email,24,Checkout,1358,B,1,2025-01-17 20:46:14
772780,2023-06-23 21:52:40,240,S8217804,page_view,86,Desktop,Paid Search,3,Product,1524,B,2,2025-01-17 20:46:14
537672,2023-09-24 11:08:14,240,S7212306,wishlist,15,Mobile,Paid Search,4,Product,1893,A,3,2025-01-17 20:46:14
599911,2024-03-16 08:24:13,240,S6738214,product_view,195,Desktop,Direct,39,Home,445,A,4,2025-01-17 20:46:14
570675,2024-05-28 17:18:55,240,S3698454,page_view,314,Tablet,Affiliate,27,Category,3247,B,5,2025-01-17 20:46:14
761656,2024-06-12 06:47:10,240,S7417001,page_view,412,Mobile,Direct,25,Product,684,A,6,2025-01-17 20:46:14
405870,2024-10-03 02:43:35,240,S4310598,product_view,336,Tablet,Paid Search,37,Checkout,27,A,7,2025-01-17 20:46:14
575830,2024-10-13 11:16:06,240,S2287956,product_view,192,Tablet,Email,3,Cart,908,A,8,2025-01-17 20:46:14
505841,2024-11-01 02:26:00,240,S8740735,page_view,159,Tablet,Referrals,14,Search,290,A,9,2025-01-17 20:46:14
121380,2025-01-17 20:46:14,240,S7423512,purchase,406,Desktop,Display,42,Checkout,2171,A,10,2025-01-17 20:46:14
283029,2023-02-17 13:51:27,243,S8954342,add_to_cart,204,Desktop,Paid Social,44,Profile,3135,B,1,2023-10-29 05:16:04
747239,2023-03-24 04:01:51,243,S9088539,page_view,476,Mobile,Display,30,Home,817,B,2,2023-10-29 05:16:04
364145,2023-10-08 05:22:59,243,S8480212,login,78,Desktop,Affiliate,43,Search,3128,B,3,2023-10-29 05:16:04
123542,2023-10-29 05:16:04,243,S5954989,purchase,394,Tablet,Affiliate,31,Product,2956,B,4,2023-10-29 05:16:04
263481,2023-01-17 08:24:12,246,S3426174,purchase,299,Mobile,Paid Social,3,Checkout,2945,A,1,2023-01-17 08:24:12
717944,2023-01-21 01:28:11,247,S1235624,page_view,322,Desktop,Display,19,Search,3216,A,1,2024-10-13 13:35:54
272571,2024-04-08 04:52:45,247,S7002298,page_view,157,Mobile,Email,43,Category,1570,A,2,2024-10-13 13:35:54
598513,2024-06-02 19:28:22,247,S2443029,product_view,424,Mobile,Email,14,Home,1283,B,3,2024-10-13 13:35:54
593129,2024-10-13 13:35:54,247,S4493747,purchase,336,Mobile,Affiliate,23,Search,2068,A,4,2024-10-13 13:35:54
319119,2023-04-05 09:53:57,248,S5750573,purchase,31,Mobile,Paid Social,40,Cart,793,A,1,2023-04-05 09:53:57
209013,2023-05-14 13:45:14,250,S1918486,purchase,480,Tablet,Display,23,Product,2991,A,1,2023-05-14 13:45:14
15026,2023-03-14 22:11:05,252,S1827114,product_view,428,Desktop,Paid Search,21,Category,850,B,1,2024-05-10 02:49:58
15336,2023-03-23 13:34:23,252,S2010321,product_view,40,Tablet,Affiliate,24,Category,1186,A,2,2024-05-10 02:49:58
702616,2023-08-11 05:02:20,252,S3079608,page_view,423,Mobile,Affiliate,4,Product,1271,B,3,2024-05-10 02:49:58
258443,2023-09-02 05:12:44,252,S3403625,checkout,239,Mobile,Direct,39,Search,1708,A,4,2024-05-10 02:49:58
651635,2024-05-10 02:49:58,252,S7283344,purchase,231,Mobile,Paid Search,33,Category,2963,A,5,2024-05-10 02:49:58
448590,2023-01-11 12:19:34,255,S5223027,wishlist,77,Mobile,Paid Social,39,Cart,331,A,1,2024-07-29 07:44:00
549489,2023-03-04 15:32:30,255,S5762469,wishlist,126,Mobile,Email,12,Profile,682,A,2,2024-07-29 07:44:00
239438,2023-04-26 01:30:54,255,S7273404,product_view,81,Desktop,Email,15,Search,1427,A,3,2024-07-29 07:44:00
92303,2023-05-01 14:13:52,255,S1271129,product_view,243,Tablet,Direct,43,Category,264,B,4,2024-07-29 07:44:00
328471,2023-10-27 15:00:09,255,S7433528,product_view,244,Mobile,Email,4,Checkout,2117,A,5,2024-07-29 07:44:00
746756,2023-10-30 06:47:33,255,S5055730,page_view,225,Desktop,Referrals,19,Profile,1350,B,6,2024-07-29 07:44:00
466561,2024-02-13 08:17:21,255,S4239601,page_view,120,Desktop,Paid Search,42,Profile,3283,A,7,2024-07-29 07:44:00
523915,2024-04-18 23:39:10,255,S1103423,product_view,384,Tablet,Paid Social,31,Checkout,1352,B,8,2024-07-29 07:44:00
103908,2024-05-01 13:42:59,255,S5652378,checkout,330,Mobile,Affiliate,21,Checkout,1817,B,9,2024-07-29 07:44:00
26475,2024-05-27 09:38:43,255,S7538607,product_view,59,Tablet,Paid Search,39,Category,906,B,10,2024-07-29 07:44:00
45631,2024-06-06 08:33:07,255,S3736043,page_view,453,Desktop,Affiliate,37,Cart,1428,B,11,2024-07-29 07:44:00
166151,2024-07-29 07:44:00,255,S3668952,purchase,94,Tablet,Paid Social,29,Home,765,B,12,2024-07-29 07:44:00
112595,2023-01-05 07:36:36,257,S2811710,add_to_cart,429,Mobile,Paid Search,41,Checkout,1273,A,1,2023-01-07 11:39:24
243197,2023-01-07 11:39:24,257,S8470409,purchase,378,Tablet,Affiliate,49,Checkout,3178,A,2,2023-01-07 11:39:24
782368,2024-01-15 20:27:35,258,S3182279,page_view,254,Mobile,Paid Social,7,Cart,600,B,1,2025-02-09 11:28:43
155505,2024-09-09 12:36:57,258,S1380657,search,329,Mobile,Referrals,3,Profile,1971,A,2,2025-02-09 11:28:43
583159,2025-01-09 22:55:09,258,S1274927,product_view,309,Desktop,Paid Search,10,Checkout,2854,A,3,2025-02-09 11:28:43
94306,2025-02-09 11:28:43,258,S5619050,purchase,99,Desktop,Direct,5,Profile,2830,B,4,2025-02-09 11:28:43
364092,2023-05-27 10:42:50,261,S5657596,search,164,Tablet,Referrals,21,Cart,50,B,1,2024-03-27 10:55:12
201761,2023-06-01 08:44:45,261,S9025304,product_view,204,Desktop,Direct,6,Cart,443,A,2,2024-03-27 10:55:12
768543,2023-07-21 07:18:26,261,S7273047,add_to_cart,137,Mobile,Affiliate,36,Category,841,B,3,2024-03-27 10:55:12
650905,2024-02-10 19:58:51,261,S2533548,add_to_cart,404,Desktop,Affiliate,19,Cart,3357,B,4,2024-03-27 10:55:12
212046,2024-03-27 10:55:12,261,S9341331,purchase,403,Mobile,Paid Search,33,Search,2493,A,5,2024-03-27 10:55:12
739374,2023-04-13 02:27:24,268,S5430851,page_view,218,Mobile,Display,23,Search,472,A,1,2024-02-24 19:56:45
562190,2023-09-10 21:39:26,268,S2555350,page_view,301,Tablet,Affiliate,28,Cart,2937,B,2,2024-02-24 19:56:45
396520,2023-11-08 01:16:15,268,S9637055,page_view,336,Tablet,Direct,19,Category,1228,A,3,2024-02-24 19:56:45
462303,2024-02-23 05:30:43,268,S3667784,page_view,137,Mobile,Referrals,48,Checkout,10,A,4,2024-02-24 19:56:45
107531,2024-02-24 19:56:45,268,S6679450,purchase,186,Mobile,Display,7,Profile,1224,A,5,2024-02-24 19:56:45
234353,2023-07-15 13:45:05,272,S4501707,product_view,164,Desktop,Referrals,39,Profile,1981,B,1,2025-01-07 08:12:03
615239,2023-07-24 10:53:05,272,S9715480,page_view,59,Mobile,Direct,11,Cart,1407,B,2,2025-01-07 08:12:03
720622,2023-10-02 15:31:43,272,S2064815,add_to_cart,63,Mobile,Paid Search,49,Home,712,B,3,2025-01-07 08:12:03
