customer_id,event_id,timestamp,session_id,event_type,product_id,device_type,traffic_source,campaign_id,page_category,session_duration_sec,experiment_group,touch_order
845,682135,2024-12-27 22:37:37,S9187399,purchase,333,Desktop,Direct,23,Checkout,1926,B,6
846,126173,2023-11-02 18:04:17,S3832188,purchase,30,Tablet,Direct,41,Home,1270,B,3
847,484288,2023-10-17 20:09:36,S7421573,purchase,115,Tablet,Display,19,Search,2379,B,5
859,89523,2023-06-10 20:13:34,S1547370,purchase,208,Mobile,Display,15,Checkout,2607,B,3
865,419613,2024-08-23 15:23:35,S8244900,purchase,229,Desktop,Direct,1,Profile,821,A,9
867,298330,2023-12-17 11:26:55,S2144420,purchase,87,Tablet,Email,6,Product,1978,B,5
869,237543,2024-08-05 20:22:05,S7030230,purchase,407,Mobile,Direct,49,Product,2992,A,5
872,708496,2023-12-22 12:49:09,S3051770,purchase,250,Mobile,Direct,46,Profile,2396,B,5
873,140867,2023-01-17 12:55:55,S9796423,purchase,410,Mobile,Paid Search,33,Product,1052,A,1
876,44516,2024-11-16 06:25:37,S4680458,purchase,61,Mobile,Referrals,3,Search,2890,A,5
879,743365,2023-05-02 18:51:55,S8994878,purchase,32,Tablet,Referrals,31,Category,571,A,5
883,237769,2024-07-04 18:23:50,S5036096,purchase,172,Desktop,Display,36,Home,1757,A,6
887,9582,2025-01-14 18:10:19,S3754971,purchase,364,Mobile,Affiliate,3,Category,575,B,5
889,117046,2023-10-13 18:32:27,S1277717,purchase,380,Mobile,Email,34,Home,411,A,3
890,22203,2024-04-24 23:14:53,S1489364,purchase,343,Mobile,Referrals,34,Checkout,2248,B,11
894,388741,2024-08-15 01:52:55,S9425357,purchase,271,Desktop,Email,48,Product,239,A,7
895,56243,2024-10-03 17:17:05,S5390567,purchase,367,Mobile,Affiliate,31,Category,1131,B,6
896,775477,2023-04-11 07:26:14,S1519577,purchase,318,Tablet,Display,10,Home,2943,A,1
900,42528,2023-02-19 10:42:11,S5703027,purchase,264,Desktop,Paid Search,40,Cart,3387,A,2
903,732988,2023-12-15 05:01:28,S7355655,purchase,425,Tablet,Paid Social,5,Profile,788,B,2
906,116494,2024-07-23 01:54:51,S2123786,purchase,340,Tablet,Paid Search,38,Cart,2319,A,5
907,778721,2023-01-09 20:33:50,S8347385,purchase,119,Desktop,Paid Social,7,Home,2870,B,1
908,632552,2024-07-09 21:31:19,S6216056,purchase,414,Mobile,Display,48,Search,2997,A,7
919,624583,2024-10-17 05:58:17,S8940243,purchase,211,Tablet,Direct,43,Checkout,264,B,5
920,674083,2023-07-31 02:18:14,S9506219,purchase,386,Mobile,Paid Social,3,Checkout,3598,A,2
922,532715,2024-02-08 00:54:22,S3935630,purchase,50,Desktop,Email,34,Home,1783,B,3
924,384960,2023-07-01 22:58:47,S8077348,purchase,7,Desktop,Email,34,Cart,2554,A,2
925,611225,2024-01-23 07:58:26,S2040508,purchase,175,Mobile,Display,5,Search,2666,B,3
926,661657,2024-01-15 10:15:30,S7115697,purchase,347,Desktop,Paid Social,18,Profile,2405,A,6
930,365981,2023-01-29 09:28:41,S1478300,purchase,148,Mobile,Display,26,Profile,472,B,1
932,647396,2024-12-30 19:50:13,S4182007,purchase,230,Mobile,Affiliate,42,Profile,268,B,5
938,674245,2024-03-08 13:21:29,S4016823,purchase,457,Desktop,Paid Social,36,Cart,3091,B,5
944,562046,2024-07-25 03:19:08,S9395376,purchase,321,Mobile,Paid Search,46,Home,2093,B,6
954,473284,2024-02-17 09:34:23,S9455848,purchase,301,Desktop,Email,22,Home,2266,B,4
956,101402,2023-04-18 04:24:44,S8612606,purchase,114,Mobile,Referrals,36,Checkout,2007,B,2
957,332025,2023-07-19 06:40:05,S7851533,purchase,190,Desktop,Affiliate,48,Cart,1491,A,6
961,752385,2023-09-23 11:18:15,S3270040,purchase,434,Tablet,Affiliate,50,Product,821,B,4
965,55861,2024-12-30 21:38:48,S9435407,purchase,304,Tablet,Paid Search,11,Profile,1609,B,6
967,391861,2023-07-26 17:50:34,S5699233,purchase,361,Mobile,Paid Social,32,Home,172,A,4
968,671218,2024-06-07 20:37:48,S6491686,purchase,378,Mobile,Display,8,Product,1997,B,5
969,326671,2023-05-06 20:18:32,S9798629,purchase,398,Mobile,Email,22,Category,1714,B,1
971,757557,2023-11-26 07:22:08,S7405740,purchase,206,Mobile,Referrals,43,Product,2730,A,2
973,110111,2024-10-29 08:10:10,S4484309,purchase,121,Tablet,Display,5,Product,2838,A,11
981,526224,2023-12-12 16:26:42,S6242110,purchase,100,Desktop,Display,38,Cart,2810,B,6
983,799041,2024-03-12 10:56:34,S2382958,purchase,254,Tablet,Paid Social,34,Home,2242,A,3
987,535705,2024-03-11 21:55:32,S4037132,purchase,186,Mobile,Display,26,Profile,2322,A,2
991,358172,2024-01-17 10:27:20,S5405401,purchase,205,Mobile,Email,20,Category,2982,A,4
993,281325,2023-04-25 12:03:20,S1067943,purchase,36,Tablet,Email,10,Cart,2211,A,1
994,371624,2023-11-16 15:51:14,S6478052,purchase,194,Mobile,Direct,39,Category,1311,A,4
995,79804,2023-01-10 20:49:27,S1718403,purchase,156,Desktop,Direct,2,Category,3427,B,1
998,534568,2024-02-26 21:39:57,S7092778,purchase,139,Tablet,Direct,12,Checkout,3151,B,4
999,644733,2024-12-16 10:11:56,S9513934,purchase,420,Mobile,Email,1,Product,1487,B,8
1006,296321,2023-06-21 08:17:23,S6895590,purchase,372,Desktop,Affiliate,2,Search,2386,A,2
1008,458285,2023-05-21 01:15:44,S5414477,purchase,334,Mobile,Referrals,18,Checkout,1535,B,2
1010,196001,2024-02-23 11:08:04,S8379588,purchase,33,Desktop,Email,12,Home,782,B,8
1018,371360,2024-10-26 04:33:18,S4894877,purchase,428,Tablet,Display,3,Home,1778,A,6
1019,25961,2024-08-23 05:34:18,S5693661,purchase,142,Desktop,Email,3,Profile,161,A,6
1020,411272,2023-08-12 10:37:16,S6848929,purchase,293,Desktop,Paid Search,31,Home,2962,B,3
1022,715245,2023-10-21 21:21:52,S9963160,purchase,224,Desktop,Paid Social,50,Product,3558,B,3
1023,612669,2023-02-14 16:43:46,S7269824,purchase,384,Tablet,Affiliate,25,Checkout,2340,B,2
1025,6177,2024-02-15 19:31:30,S9080318,purchase,148,Desktop,Direct,24,Checkout,2741,A,6
1027,343615,2023-06-17 01:04:18,S1238667,purchase,82,Tablet,Paid Social,31,Cart,1485,B,1
1030,306241,2024-07-15 15:58:18,S3410953,purchase,131,Tablet,Paid Search,29,Category,838,B,3
1032,104364,2024-06-27 20:06:33,S3807584,purchase,215,Mobile,Affiliate,18,Search,2490,A,10
1039,575931,2024-12-20 19:33:25,S5618343,purchase,10,Tablet,Paid Social,12,Profile,2866,A,10
1047,246129,2024-02-16 13:32:52,S7134865,purchase,80,Tablet,Display,2,Profile,181,B,7
1048,254110,2023-05-09 05:58:39,S4851108,purchase,81,Desktop,Email,24,Checkout,3032,A,2
1049,170691,2023-09-22 09:46:24,S1090239,purchase,456,Mobile,Paid Social,18,Checkout,903,B,1
1054,193330,2024-09-12 08:50:58,S5623005,purchase,126,Mobile,Email,31,Search,3571,B,9
1056,593176,2024-04-24 16:29:50,S2519054,purchase,327,Mobile,Paid Search,13,Category,1440,B,5
1062,257258,2023-06-05 09:25:51,S5543057,purchase,206,Tablet,Display,18,Cart,2351,A,1
1063,148475,2025-02-22 07:44:22,S5362670,purchase,62,Tablet,Email,45,Profile,1069,B,14
1065,190178,2024-10-23 04:26:01,S3511097,purchase,175,Mobile,Display,17,Home,2620,B,7
1068,200180,2024-10-16 16:36:46,S8371217,purchase,308,Tablet,Paid Search,47,Profile,3412,B,5
1077,531475,2024-03-11 12:35:58,S2867370,purchase,75,Desktop,Paid Social,49,Category,3090,A,5
1078,500100,2024-05-17 15:59:40,S7258184,purchase,241,Desktop,Paid Search,32,Home,736,A,8
1084,123726,2023-10-15 10:20:22,S4867060,purchase,95,Mobile,Paid Search,5,Checkout,2720,A,3
1085,91037,2023-04-14 04:33:13,S5360693,purchase,49,Mobile,Paid Search,22,Cart,290,B,2
1088,462564,2024-03-09 09:27:48,S3433002,purchase,132,Mobile,Direct,16,Checkout,1453,A,4
1092,314980,2025-01-16 23:12:55,S2058134,purchase,51,Tablet,Paid Social,3,Profile,3315,A,10
1093,415596,2023-10-13 23:31:11,S9237869,purchase,103,Mobile,Paid Social,30,Category,1230,B,4
1098,315516,2024-01-23 09:34:20,S4630310,purchase,13,Mobile,Referrals,7,Category,1973,A,7
1100,309525,2023-03-26 06:46:20,S1835223,purchase,467,Desktop,Affiliate,45,Profile,2849,B,4
1101,748968,2023-03-07 06:39:40,S3713504,purchase,71,Mobile,Referrals,44,Home,1220,A,1
1102,31926,2023-10-02 10:42:29,S7433928,purchase,79,Mobile,Paid Search,39,Category,3488,A,4
1104,355871,2023-01-01 05:36:59,S1875397,purchase,458,Tablet,Paid Social,3,Home,2947,B,1
1105,552773,2023-01-20 05:45:31,S1871346,purchase,252,Desktop,Referrals,20,Profile,3168,B,1
1108,622054,2024-11-03 11:26:29,S8278009,purchase,14,Desktop,Affiliate,48,Profile,2251,B,3
1116,37093,2024-10-10 20:06:31,S9004172,purchase,359,Desktop,Paid Social,40,Category,153,B,4
1120,56647,2023-07-27 20:25:54,S2182456,purchase,308,Desktop,Affiliate,3,Cart,349,B,2
1123,256239,2023-02-13 04:48:55,S7450508,purchase,393,Desktop,Referrals,26,Search,1411,A,1
1132,405563,2024-05-19 08:58:54,S2484243,purchase,80,Mobile,Referrals,38,Product,2500,A,5
1148,147737,2024-04-16 07:23:21,S6562287,purchase,95,Tablet,Referrals,48,Checkout,1950,A,5
1150,782875,2024-01-26 03:59:05,S7250887,purchase,485,Desktop,Direct,42,Product,2308,B,6
1159,473910,2023-12-16 04:58:41,S8730819,purchase,51,Desktop,Email,12,Category,2868,A,6
1163,442133,2023-12-28 02:44:44,S7050656,purchase,129,Tablet,Paid Search,8,Product,1268,B,3
1164,470920,2023-01-04 01:08:00,S3631491,purchase,42,Mobile,Referrals,24,Cart,1353,B,1
1167,758162,2024-11-28 14:14:55,S2315805,purchase,26,Tablet,Email,28,Search,3328,B,7
1169,694568,2023-11-11 17:20:57,S7190970,purchase,456,Mobile,Paid Social,15,Checkout,1034,B,5
1171,559774,2023-05-15 19:45:56,S3405506,purchase,121,Desktop,Paid Search,24,Profile,2681,A,2
1173,540522,2024-01-20 16:06:34,S8979554,purchase,35,Mobile,Affiliate,8,Checkout,3468,B,5
1174,711678,2024-04-04 21:40:22,S8866661,purchase,411,Desktop,Paid Social,11,Profile,25,A,5
1180,329345,2024-07-29 16:18:48,S8967684,purchase,256,Tablet,Referrals,17,Category,1980,A,12
1192,273970,2023-06-23 16:37:03,S3345569,purchase,377,Mobile,Direct,17,Category,1166,A,9
1194,312897,2023-04-30 15:24:51,S5488569,purchase,217,Mobile,Paid Search,13,Search,1492,B,1
1201,242160,2024-07-13 03:09:49,S4123206,purchase,53,Mobile,Direct,24,Category,547,B,10
1202,415111,2023-04-14 19:29:27,S1309910,purchase,445,Desktop,Display,29,Checkout,1428,A,1
1203,51954,2023-08-06 21:15:09,S6903300,purchase,248,Desktop,Direct,27,Cart,1489,B,2
1206,292168,2024-08-19 16:19:01,S8041210,purchase,461,Tablet,Display,16,Search,3498,A,6
1207,380899,2024-11-02 04:55:30,S6430966,purchase,238,Tablet,Referrals,38,Checkout,2021,A,8
1210,370073,2024-12-15 13:01:32,S6340572,purchase,359,Mobile,Paid Social,40,Profile,2378,B,7
1214,374957,2024-10-06 18:14:59,S6030875,purchase,374,Tablet,Affiliate,19,Cart,2883,A,7
1217,652424,2025-02-09 12:59:32,S3064710,purchase,355,Tablet,Display,37,Search,2910,A,9
1222,621359,2024-12-31 07:33:09,S4731377,purchase,19,Tablet,Referrals,35,Cart,2985,A,9
1223,718399,2024-07-16 03:58:26,S2742364,purchase,308,Mobile,Display,6,Product,2146,A,5
1227,500471,2024-09-13 09:59:30,S3933269,purchase,198,Tablet,Paid Social,48,Search,1630,A,5
1228,631613,2024-01-11 10:51:11,S2037372,purchase,482,Mobile,Email,11,Category,3149,A,5
1229,131877,2024-07-11 18:08:47,S2603025,purchase,204,Desktop,Direct,40,Profile,2612,B,4
1233,640368,2023-04-26 18:09:33,S1020756,purchase,145,Mobile,Email,1,Cart,2459,B,2
1234,297485,2023-07-28 06:06:04,S5787189,purchase,210,Tablet,Display,47,Category,255,B,6
1235,11222,2024-10-17 10:01:42,S2071186,purchase,445,Tablet,Affiliate,2,Checkout,2644,B,4
1240,22172,2023-06-02 19:43:06,S5614318,purchase,36,Mobile,Paid Search,9,Category,1300,A,1
1242,374017,2025-02-18 07:32:41,S6389258,purchase,302,Tablet,Display,38,Cart,3217,A,10
1244,572499,2024-05-03 04:03:24,S1229463,purchase,420,Desktop,Email,32,Search,2200,A,7
1246,791685,2023-06-06 17:30:09,S9494925,purchase,63,Desktop,Email,4,Cart,1044,A,3
1249,639312,2023-09-15 21:31:58,S7868621,purchase,53,Desktop,Email,2,Category,2007,B,2
1250,631787,2024-07-10 21:49:44,S4155915,purchase,97,Desktop,Paid Social,11,Profile,3443,B,6
1251,623351,2023-03-13 00:08:12,S9289900,purchase,2,Desktop,Paid Social,19,Home,1251,A,1
1252,151639,2023-06-25 05:18:18,S6621893,purchase,446,Tablet,Display,14,Checkout,2932,B,3
1254,121097,2023-09-06 13:21:27,S2336071,purchase,215,Desktop,Display,47,Profile,824,B,3
1258,128443,2024-03-07 03:38:10,S7957326,purchase,77,Tablet,Referrals,18,Category,2581,A,5
1259,765124,2023-09-24 23:02:37,S2973652,purchase,49,Mobile,Paid Social,10,Profile,939,A,5
1263,71355,2023-05-23 19:52:56,S2313053,purchase,475,Tablet,Display,29,Home,3590,B,2
1265,785726,2023-03-07 07:10:54,S7356339,purchase,65,Desktop,Paid Social,22,Profile,3056,A,1
1267,433796,2023-05-21 12:36:55,S8859675,purchase,60,Mobile,Paid Social,31,Search,3092,B,1
1268,419414,2025-01-04 05:37:14,S3183593,purchase,220,Mobile,Referrals,18,Home,643,B,9
1271,204709,2024-06-10 05:20:01,S5731935,purchase,165,Tablet,Direct,38,Search,1832,A,6
1273,663686,2023-01-06 16:43:17,S7061340,purchase,358,Mobile,Referrals,8,Category,2320,A,1
1274,795119,2024-06-12 02:21:40,S9431206,purchase,399,Tablet,Display,50,Search,16,B,7
1275,108730,2023-12-18 11:27:07,S1041819,purchase,378,Mobile,Display,39,Checkout,793,A,7
1278,282817,2024-10-24 18:22:29,S7013324,purchase,425,Desktop,Direct,24,Cart,2634,B,7
1284,8787,2024-07-08 07:21:44,S1555881,purchase,14,Mobile,Affiliate,11,Profile,515,B,5
1285,241379,2024-11-18 01:48:31,S5180753,purchase,96,Tablet,Referrals,40,Search,315,B,8
1286,331606,2023-04-25 21:12:40,S2857995,purchase,342,Desktop,Affiliate,30,Product,3459,A,3
1288,328327,2024-04-24 12:51:30,S1693843,purchase,182,Tablet,Affiliate,24,Product,451,A,6
1296,427052,2024-05-25 12:07:57,S8762223,purchase,328,Mobile,Display,21,Checkout,2563,B,7
1297,431559,2023-06-30 21:47:28,S9063671,purchase,351,Desktop,Display,11,Home,2182,B,4
1300,2864,2023-11-21 10:05:56,S6803430,purchase,197,Desktop,Affiliate,14,Checkout,2352,B,3
1302,794934,2023-03-08 03:34:22,S9801528,purchase,186,Desktop,Email,18,Cart,2516,A,1
1305,77459,2024-01-26 10:04:50,S1985019,purchase,391,Mobile,Direct,45,Profile,897,A,4
1306,390021,2023-08-13 18:37:43,S2530178,purchase,244,Tablet,Paid Social,49,Home,1043,B,6
1309,422277,2024-09-24 12:01:47,S2063827,purchase,152,Tablet,Email,8,Category,883,A,8
1313,78856,2024-04-11 03:17:05,S2716468,purchase,13,Mobile,Paid Search,7,Cart,2418,A,6
1317,569422,2023-01-10 20:08:04,S2546031,purchase,13,Mobile,Display,21,Search,3176,A,1
1318,547377,2023-05-20 05:07:42,S7495992,purchase,17,Desktop,Referrals,28,Profile,2430,A,1
1319,616509,2024-02-15 07:42:48,S1933127,purchase,422,Mobile,Email,8,Product,1964,A,8
1322,313318,2024-08-28 12:14:29,S4494714,purchase,93,Tablet,Referrals,14,Home,3072,A,3
1324,566752,2023-12-27 09:26:41,S1422641,purchase,421,Mobile,Display,12,Checkout,1754,A,8
1328,207648,2023-06-04 15:23:37,S3126183,purchase,193,Tablet,Referrals,2,Checkout,3257,B,2
1331,533477,2024-06-19 05:59:27,S6163158,purchase,104,Mobile,Direct,34,Product,1269,B,12
1338,267362,2024-03-02 20:50:14,S2455204,purchase,478,Desktop,Email,13,Category,3088,A,5
1342,743858,2024-11-13 03:51:08,S6088080,purchase,327,Mobile,Paid Search,26,Category,3555,B,4
1347,190305,2024-11-14 02:29:14,S5539602,purchase,470,Desktop,Paid Social,13,Cart,754,B,9
1351,680058,2024-07-28 14:38:28,S3054933,purchase,452,Desktop,Paid Social,7,Profile,1074,B,5
1352,765285,2024-01-01 13:14:29,S9798807,purchase,30,Mobile,Display,40,Checkout,2390,A,3
1355,292970,2023-08-29 18:41:51,S3889862,purchase,280,Mobile,Display,39,Profile,320,A,5
1357,725956,2025-01-02 12:54:38,S2924912,purchase,161,Desktop,Display,1,Search,1595,A,9
1362,734021,2024-07-13 03:02:54,S3726169,purchase,294,Tablet,Affiliate,24,Checkout,2955,B,8
1367,508761,2024-06-21 01:16:06,S6561648,purchase,167,Mobile,Email,25,Cart,245,A,8
1370,468129,2024-10-01 20:43:20,S6781228,purchase,351,Tablet,Paid Search,32,Search,3426,A,10
1372,754811,2023-04-29 03:19:45,S3337028,purchase,474,Desktop,Paid Search,22,Checkout,3249,B,1
1373,132692,2023-06-24 23:48:02,S5693519,purchase,125,Tablet,Display,5,Cart,70,A,2
1378,365012,2023-08-29 05:38:32,S5943942,purchase,74,Tablet,Referrals,29,Checkout,1286,A,3
1379,91722,2024-11-29 23:51:17,S9049189,purchase,470,Mobile,Paid Search,47,Home,86,A,4
1380,705291,2024-12-20 03:40:04,S9257265,purchase,8,Tablet,Display,17,Profile,1526,B,4
1382,549641,2023-07-26 22:34:47,S1207450,purchase,249,Desktop,Paid Social,50,Home,1593,B,2
1384,661364,2023-12-27 19:29:37,S6202397,purchase,241,Mobile,Direct,45,Home,50,A,5
1385,167778,2023-08-31 22:18:01,S1602315,purchase,312,Desktop,Referrals,9,Product,1958,A,4
1386,646581,2024-06-07 23:21:56,S1514112,purchase,186,Mobile,Display,44,Search,2281,A,4
1391,45189,2023-01-07 15:01:10,S6740965,purchase,261,Tablet,Direct,12,Product,3224,B,2
1392,374022,2023-11-25 11:13:35,S6312289,purchase,419,Mobile,Email,10,Checkout,2959,A,2
1400,412299,2024-11-21 03:53:23,S5463447,purchase,403,Tablet,Referrals,21,Cart,2506,A,5
1405,69915,2024-08-17 18:39:11,S1486081,purchase,107,Mobile,Direct,42,Category,2394,A,8
1408,190761,2024-09-14 20:47:20,S5177249,purchase,366,Tablet,Direct,49,Search,387,A,3
1410,489015,2024-01-14 02:37:59,S7987396,purchase,425,Tablet,Paid Social,11,Home,191,A,4
1411,539337,2023-09-11 19:09:41,S6885930,purchase,264,Tablet,Referrals,38,Cart,2335,A,2
1416,204927,2024-05-19 16:58:06,S5816991,purchase,49,Desktop,Referrals,29,Product,3132,A,4
1419,637786,2024-10-18 19:25:30,S9529481,purchase,136,Desktop,Email,44,Profile,2960,A,11
1421,344412,2023-08-23 07:43:52,S6735151,purchase,3,Desktop,Direct,1,Home,1010,A,3
1428,349703,2024-12-27 12:16:00,S2533193,purchase,409,Mobile,Paid Search,6,Search,129,A,11
1429,150694,2023-05-27 01:54:56,S4722550,purchase,160,Tablet,Referrals,32,Category,3405,A,2
1430,222740,2024-10-05 12:54:39,S3308456,purchase,447,Desktop,Paid Search,8,Checkout,21,A,9
1432,584337,2024-08-10 22:42:36,S6155350,purchase,277,Tablet,Email,7,Checkout,1646,B,7
1433,457722,2023-03-23 22:40:00,S3724357,purchase,136,Desktop,Display,23,Home,2750,A,2
1438,238317,2023-08-10 22:37:40,S7579605,purchase,254,Desktop,Referrals,9,Category,1347,A,4
1439,266267,2024-08-18 15:48:51,S9753199,purchase,87,Desktop,Direct,42,Profile,2715,B,9
1440,497005,2023-01-13 06:21:08,S5121803,purchase,446,Tablet,Affiliate,41,Category,984,B,1
1442,99629,2024-06-30 17:09:25,S1448118,purchase,481,Mobile,Display,34,Product,573,B,6
1443,65723,2025-01-23 12:52:50,S9680094,purchase,108,Tablet,Paid Search,21,Profile,964,B,5
1445,451866,2023-08-20 14:31:59,S4070636,purchase,322,Tablet,Paid Social,18,Profile,1935,A,2
1448,719981,2023-02-23 09:44:41,S3546227,purchase,201,Tablet,Paid Search,14,Home,357,B,1
1449,104443,2023-09-25 11:47:08,S5206785,purchase,327,Desktop,Direct,26,Home,977,A,5
1451,789936,2024-02-15 10:54:35,S9575882,purchase,188,Mobile,Paid Search,3,Checkout,973,A,7
1457,498629,2023-09-05 16:41:50,S5809720,purchase,495,Desktop,Direct,49,Cart,2088,B,3
1463,718546,2023-03-20 20:08:27,S9459028,purchase,234,Desktop,Email,26,Checkout,2660,B,1
1470,572467,2023-10-05 11:43:07,S1809791,purchase,14,Desktop,Display,14,Search,45,B,4
1471,757388,2023-11-11 06:16:30,S6236206,purchase,111,Tablet,Email,21,Home,387,A,7
1473,574076,2023-09-06 08:46:00,S1672788,purchase,220,Mobile,Paid Social,45,Cart,701,B,5
1474,575270,2023-03-17 02:21:04,S3787417,purchase,33,Tablet,Direct,8,Category,3135,A,1
1475,790979,2023-12-19 04:44:01,S2599231,purchase,335,Mobile,Affiliate,3,Cart,55,A,9
1477,87175,2023-04-14 04:47:06,S6356751,purchase,30,Mobile,Affiliate,9,Profile,1585,A,2
1480,517032,2023-01-16 06:27:21,S9763980,purchase,303,Desktop,Referrals,29,Category,2454,A,1
1484,309040,2023-10-13 05:30:41,S5358578,purchase,436,Desktop,Affiliate,17,Home,1471,A,5
1489,799562,2024-08-16 23:52:04,S5474247,purchase,152,Desktop,Paid Search,3,Checkout,2629,A,5
1501,394272,2023-02-16 03:39:43,S7615461,purchase,77,Mobile,Affiliate,24,Category,3283,A,1
1504,569675,2024-11-15 17:35:45,S1385923,purchase,297,Mobile,Display,22,Product,1047,B,9
1506,141444,2024-01-31 07:44:37,S8068914,purchase,123,Mobile,Paid Social,33,Category,1445,A,4
1512,531626,2023-10-17 02:51:03,S1541405,purchase,88,Mobile,Paid Social,2,Profile,1892,A,3
1513,330233,2024-04-05 01:31:10,S1720403,purchase,237,Tablet,Display,6,Search,3029,B,6
1515,330684,2023-09-20 00:22:21,S3984342,purchase,324,Mobile,Paid Search,16,Product,1609,B,6
1517,269348,2023-02-18 03:15:01,S9710709,purchase,81,Tablet,Direct,25,Cart,1609,B,2
1518,520179,2023-08-02 18:09:57,S2147716,purchase,483,Mobile,Display,12,Category,1322,A,2
1519,562214,2024-02-06 22:30:04,S1219898,purchase,236,Desktop,Paid Social,13,Cart,635,A,5
1521,717587,2024-01-03 08:55:17,S6078533,purchase,39,Mobile,Referrals,21,Cart,2327,B,6
1522,241732,2023-04-24 07:01:15,S7419731,purchase,415,Mobile,Email,27,Profile,83,A,2
1523,782929,2024-11-24 01:39:59,S6894323,purchase,131,Mobile,Affiliate,35,Profile,2463,B,7
1525,270249,2023-05-11 03:47:53,S8297872,purchase,174,Mobile,Paid Search,14,Cart,938,A,3
1529,499508,2023-06-19 03:47:37,S2958314,purchase,367,Mobile,Display,1,Cart,1896,A,3
1532,637241,2024-10-24 14:25:35,S1041318,purchase,371,Tablet,Paid Search,42,Product,2380,A,9
1534,66120,2023-03-03 11:50:46,S5508156,purchase,259,Desktop,Paid Search,16,Checkout,1825,B,3
1539,91986,2023-06-05 01:04:11,S8705511,purchase,412,Mobile,Paid Social,2,Product,2651,B,3
1540,115258,2023-01-12 15:41:13,S7282141,purchase,356,Desktop,Direct,15,Search,961,A,1
1542,464717,2024-01-12 14:45:42,S1979657,purchase,432,Desktop,Referrals,36,Product,902,B,6
1546,480867,2023-02-24 03:29:39,S3802312,purchase,67,Tablet,Paid Social,3,Category,3010,B,1
1547,223605,2024-04-04 22:17:41,S2859717,purchase,203,Tablet,Direct,16,Product,2245,B,6
1548,535222,2024-05-03 07:10:32,S2064314,purchase,190,Mobile,Direct,19,Product,3308,B,3
