transaction_id,customer_id,campaign_id,traffic_source,first_click_revenue,last_click_revenue,linear_revenue
656,63296,29,Email,0.0,0.0,31.87
656,63296,26,Email,0.0,95.62,31.87
658,41955,0,Organic,51.19,0.0,25.59
658,41955,37,Paid Search,0.0,51.19,25.59
661,81982,0,Direct,301.93,301.93,301.93
662,51283,0,Organic,183.66,0.0,45.91
662,51283,35,Paid Search,0.0,0.0,45.91
662,51283,0,DIRECT,0.0,0.0,45.91
662,51283,0,Organic,0.0,183.66,45.91
664,14021,0,Organic,103.61,103.61,103.61
665,90137,11,Paid Search,52.19,0.0,26.09
665,90137,0,Direct,0.0,52.19,26.09
667,89970,0,Organic,53.62,53.62,53.62
668,15805,40,Social,25.37,0.0,8.46
668,15805,7,Paid Search,0.0,0.0,8.46
668,15805,31,EMAIL,0.0,25.37,8.46
669,25306,0,Organic,31.12,0.0,15.56
669,25306,0,Organic,0.0,31.12,15.56
670,38570,40,Email,13.83,0.0,4.61
670,38570,50,Email,0.0,0.0,4.61
670,38570,22,Paid Search,0.0,13.83,4.61
672,61285,17,Paid Search,227.44,0.0,56.86
672,61285,0,ORGANIC,0.0,0.0,56.86
672,61285,0,Organic,0.0,0.0,56.86
672,61285,0,Organic,0.0,227.44,56.86
673,76421,0,Organic,56.49,0.0,14.12
673,76421,36,Email,0.0,0.0,14.12
673,76421,0,Direct,0.0,0.0,14.12
673,76421,0,Organic,0.0,56.49,14.12
674,43043,0,Organic,31.03,31.03,31.03
675,22311,43,Paid Search,110.15,110.15,110.15
676,58345,9,Paid Search,20.35,20.35,20.35
677,79433,0,Direct,100.79,100.79,100.79
678,55834,0,Direct,110.15,110.15,110.15
680,30661,27,Paid Search,57.32,57.32,57.32
681,6671,35,Paid Search,29.51,29.51,29.51
682,10297,0,ORGANIC,187.35,187.35,187.35
684,83862,9,Paid Search,42.46,42.46,42.46
688,32310,0,Organic,15.79,15.79,15.79
689,94717,7,Social,280.12,0.0,56.02
689,94717,0,Organic,0.0,0.0,56.02
689,94717,0,Organic,0.0,0.0,56.02
689,94717,0,Organic,0.0,0.0,56.02
689,94717,0,Organic,0.0,280.12,56.02
690,98289,28,Paid Search,47.74,47.74,47.74
691,37244,0,Organic,18.72,0.0,3.74
691,37244,48,Email,0.0,0.0,3.74
691,37244,0,Organic,0.0,0.0,3.74
691,37244,26,Paid Search,0.0,0.0,3.74
691,37244,0,Organic,0.0,18.72,3.74
693,87820,49,Social,36.22,0.0,7.24
693,87820,0,Direct,0.0,0.0,7.24
693,87820,0,Direct,0.0,0.0,7.24
693,87820,39,Social,0.0,0.0,7.24
693,87820,11,Email,0.0,36.22,7.24
698,91284,27,Paid Search,54.07,54.07,54.07
701,47986,0,Organic,12.84,0.0,6.42
701,47986,13,Paid Search,0.0,12.84,6.42
703,14226,0,Direct,117.76,0.0,39.25
703,14226,33,Email,0.0,0.0,39.25
703,14226,0,Organic,0.0,117.76,39.25
707,93300,0,Organic,798.72,0.0,159.74
707,93300,0,Organic,0.0,0.0,159.74
707,93300,0,Direct,0.0,0.0,159.74
707,93300,45,Email,0.0,0.0,159.74
707,93300,0,Organic,0.0,798.72,159.74
710,65763,0,Organic,214.48,0.0,53.62
710,65763,18,Paid Search,0.0,0.0,53.62
710,65763,12,Paid Search,0.0,0.0,53.62
710,65763,17,EMAIL,0.0,214.48,53.62
711,85128,35,Paid Search,289.78,289.78,289.78
713,67966,0,Organic,9.08,9.08,9.08
715,93883,37,Social,80.38,80.38,80.38
716,9990,0,Organic,52.05,52.05,52.05
717,11757,0,Organic,133.65,133.65,133.65
718,88794,10,Email,218.37,218.37,218.37
719,57995,0,Direct,52.87,0.0,13.22
719,57995,26,Paid Search,0.0,0.0,13.22
719,57995,0,Organic,0.0,0.0,13.22
719,57995,14,Email,0.0,52.87,13.22
720,88573,0,ORGANIC,230.07,0.0,115.03
720,88573,50,Social,0.0,230.07,115.03
721,26728,0,Organic,155.05,0.0,77.53
721,26728,15,Social,0.0,155.05,77.53
722,99583,0,Direct,92.71,0.0,46.35
722,99583,4,Social,0.0,92.71,46.35
725,85512,26,Social,31.48,0.0,15.74
725,85512,26,Email,0.0,31.48,15.74
726,80534,0,Organic,78.91,0.0,39.45
726,80534,0,Organic,0.0,78.91,39.45
728,87729,0,Organic,120.29,0.0,20.05
728,87729,26,Social,0.0,0.0,20.05
728,87729,0,Organic,0.0,0.0,20.05
728,87729,36,Social,0.0,0.0,20.05
728,87729,0,Organic,0.0,0.0,20.05
728,87729,3,Paid Search,0.0,120.29,20.05
729,5039,30,Email,229.47,229.47,229.47
730,14267,0,Organic,90.25,90.25,90.25
735,18776,27,Social,40.18,40.18,40.18
738,54501,25,Email,90.88,0.0,45.44
738,54501,0,Direct,0.0,90.88,45.44
739,42859,0,Organic,158.35,0.0,79.17
739,42859,9,Email,0.0,158.35,79.17
740,32171,0,Organic,133.48,0.0,66.74
740,32171,4,Social,0.0,133.48,66.74
742,13982,0,Organic,60.0,60.0,60.0
744,17334,6,Email,85.6,0.0,42.8
744,17334,0,Organic,0.0,85.6,42.8
746,57181,0,Organic,96.98,96.98,96.98
747,65617,0,Organic,18.06,18.06,18.06
748,42858,0,Direct,47.35,0.0,23.68
748,42858,0,Organic,0.0,47.35,23.68
750,96019,0,Organic,27.01,0.0,13.51
750,96019,0,Organic,0.0,27.01,13.51
751,28926,21,Social,75.8,0.0,37.9
751,28926,49,Social,0.0,75.8,37.9
752,37088,18,Paid Search,8.49,0.0,2.83
752,37088,25,Email,0.0,0.0,2.83
752,37088,0,Direct,0.0,8.49,2.83
754,31549,31,Email,34.84,34.84,34.84
755,91665,21,Paid Search,15.65,15.65,15.65
756,81717,41,Paid Search,102.4,0.0,51.2
756,81717,0,Organic,0.0,102.4,51.2
757,56180,9,Social,58.5,58.5,58.5
764,31108,16,Social,117.67,117.67,117.67
765,18749,48,Email,365.23,365.23,365.23
766,22641,0,Direct,25.87,0.0,8.62
766,22641,50,Paid Search,0.0,0.0,8.62
766,22641,0,Organic,0.0,25.87,8.62
768,18120,18,Paid Search,167.28,167.28,167.28
769,76032,47,Social,120.96,120.96,120.96
771,10209,28,Paid Search,40.84,0.0,20.42
771,10209,3,Paid Search,0.0,40.84,20.42
772,53202,0,Direct,99.89,99.89,99.89
774,34077,37,Paid Search,87.61,0.0,43.8
774,34077,0,Organic,0.0,87.61,43.8
776,89562,0,Organic,72.52,72.52,72.52
780,89189,24,Email,128.05,0.0,64.03
780,89189,0,Organic,0.0,128.05,64.03
785,71042,0,Organic,28.55,28.55,28.55
786,36642,0,Organic,164.88,0.0,54.96
786,36642,46,Email,0.0,0.0,54.96
786,36642,0,Organic,0.0,164.88,54.96
787,48323,14,Paid Search,13.2,13.2,13.2
789,2482,0,Organic,40.29,40.29,40.29
790,86029,0,Organic,132.56,0.0,66.28
790,86029,0,Organic,0.0,132.56,66.28
792,18489,0,Organic,15.93,0.0,7.96
792,18489,0,Organic,0.0,15.93,7.96
795,78630,0,Organic,19.95,19.95,19.95
797,95540,31,Email,103.99,103.99,103.99
798,48324,37,Email,119.09,119.09,119.09
801,55649,0,Organic,166.68,0.0,55.56
801,55649,38,Email,0.0,0.0,55.56
801,55649,0,Organic,0.0,166.68,55.56
804,50985,9,Social,79.35,0.0,39.67
804,50985,0,Organic,0.0,79.35,39.67
805,17071,13,Social,124.76,0.0,62.38
805,17071,0,Organic,0.0,124.76,62.38
806,38571,4,Paid Search,50.99,0.0,17.0
806,38571,21,Email,0.0,0.0,17.0
806,38571,19,Email,0.0,50.99,17.0
807,99398,0,Direct,23.82,23.82,23.82
811,39718,0,Organic,151.04,0.0,50.35
811,39718,0,Organic,0.0,0.0,50.35
811,39718,36,Social,0.0,151.04,50.35
814,44558,20,Paid Search,21.93,21.93,21.93
815,43105,40,Email,547.78,547.78,547.78
816,70730,0,Organic,12.5,12.5,12.5
817,86648,42,Social,38.31,38.31,38.31
820,19556,23,SOCIAL,115.2,115.2,115.2
821,62220,0,Organic,299.04,299.04,299.04
822,59936,0,ORGANIC,51.83,0.0,17.28
822,59936,0,Organic,0.0,0.0,17.28
822,59936,47,Paid Search,0.0,51.83,17.28
826,10936,49,Social,95.8,95.8,95.8
827,61648,22,Social,56.87,0.0,18.96
827,61648,3,Social,0.0,0.0,18.96
827,61648,32,PAID SEARCH,0.0,56.87,18.96
832,2037,0,Organic,68.53,68.53,68.53
836,42809,0,Organic,58.89,58.89,58.89
838,68870,39,Social,7.76,7.76,7.76
839,19868,0,Organic,95.05,0.0,47.52
839,19868,43,Social,0.0,95.05,47.52
840,35445,0,Organic,37.26,0.0,18.63
840,35445,42,Social,0.0,37.26,18.63
841,5687,16,Social,24.1,0.0,6.03
841,5687,0,Organic,0.0,0.0,6.03
841,5687,0,Direct,0.0,0.0,6.03
841,5687,25,Paid Search,0.0,24.1,6.03
842,21434,0,Direct,123.17,123.17,123.17
843,7927,10,Email,55.68,55.68,55.68
844,80332,35,Paid Search,92.1,0.0,30.7
844,80332,46,Paid Search,0.0,0.0,30.7
844,80332,43,Paid Search,0.0,92.1,30.7
846,95684,5,Social,133.65,133.65,133.65
848,64885,0,Organic,27.99,0.0,13.99
848,64885,42,Paid Search,0.0,27.99,13.99
849,6279,0,Organic,33.56,33.56,33.56
850,88622,15,Email,61.1,61.1,61.1
851,5291,0,Organic,64.88,0.0,16.22
851,5291,38,Social,0.0,0.0,16.22
851,5291,6,Social,0.0,0.0,16.22
851,5291,0,Organic,0.0,64.88,16.22
852,38576,38,Social,46.9,0.0,15.63
852,38576,0,Organic,0.0,0.0,15.63
852,38576,0,Organic,0.0,46.9,15.63
857,57981,0,Organic,36.77,36.77,36.77
859,20866,32,Email,84.29,0.0,42.15
859,20866,49,Paid Search,0.0,84.29,42.15
861,32886,0,Organic,112.03,112.03,112.03
864,53123,0,Organic,25.54,0.0,8.51
864,53123,0,Direct,0.0,0.0,8.51
864,53123,10,Paid Search,0.0,25.54,8.51
865,50503,0,Organic,20.18,0.0,10.09
865,50503,0,Organic,0.0,20.18,10.09
866,22787,0,Organic,42.68,0.0,21.34
866,22787,0,Organic,0.0,42.68,21.34
867,24066,20,Email,10.74,0.0,3.58
867,24066,0,Organic,0.0,0.0,3.58
867,24066,0,Organic,0.0,10.74,3.58
868,40978,0,Organic,48.61,0.0,24.3
868,40978,11,Paid Search,0.0,48.61,24.3
869,44989,0,Organic,176.65,176.65,176.65
871,90468,0,Organic,99.7,99.7,99.7
872,38892,0,Direct,37.83,37.83,37.83
873,23738,0,Organic,133.77,133.77,133.77
874,31539,1,PAID SEARCH,109.05,109.05,109.05
875,17007,0,Organic,51.19,51.19,51.19
877,27937,0,ORGANIC,54.26,54.26,54.26
878,6906,0,Organic,15.45,15.45,15.45
880,64402,34,Paid Search,10.99,0.0,3.66
880,64402,34,Social,0.0,0.0,3.66
880,64402,0,Direct,0.0,10.99,3.66
881,90059,0,Organic,59.09,0.0,19.7
881,90059,0,Organic,0.0,0.0,19.7
881,90059,1,Paid Search,0.0,59.09,19.7
882,30741,0,Organic,70.51,0.0,35.26
882,30741,13,Email,0.0,70.51,35.26
883,24162,11,Social,234.9,0.0,117.45
883,24162,0,Organic,0.0,234.9,117.45
884,96372,15,Paid Search,66.66,66.66,66.66
885,25231,0,ORGANIC,63.94,0.0,31.97
885,25231,0,Organic,0.0,63.94,31.97
887,81809,0,Direct,299.28,299.28,299.28
888,35334,40,Email,15.13,0.0,5.04
888,35334,12,Email,0.0,0.0,5.04
888,35334,0,Organic,0.0,15.13,5.04
889,30935,25,Paid Search,174.42,174.42,174.42
892,20752,0,Direct,109.56,109.56,109.56
893,16390,18,Paid Search,26.95,26.95,26.95
894,59666,9,Social,62.55,0.0,31.27
894,59666,0,Direct,0.0,62.55,31.27
899,596,0,Organic,50.96,50.96,50.96
904,23070,0,Direct,154.02,0.0,77.01
904,23070,4,Social,0.0,154.02,77.01
908,85419,0,Organic,219.72,0.0,109.86
908,85419,0,Direct,0.0,219.72,109.86
910,54575,0,Organic,132.71,132.71,132.71
911,69925,0,Organic,57.11,57.11,57.11
914,70100,50,Paid Search,29.62,29.62,29.62
918,58786,0,Organic,66.12,0.0,33.06
918,58786,11,Paid Search,0.0,66.12,33.06
920,23998,39,Social,230.17,230.17,230.17
921,97052,0,Organic,35.42,0.0,17.71
921,97052,0,Organic,0.0,35.42,17.71
922,77550,0,Organic,42.52,42.52,42.52
926,92700,0,Organic,11.98,11.98,11.98
932,35798,0,Organic,19.94,19.94,19.94
937,99431,0,Organic,47.98,47.98,47.98
939,12869,46,Email,395.35,395.35,395.35
941,14001,36,Social,41.35,41.35,41.35
942,77445,19,Paid Search,140.06,140.06,140.06
943,22217,22,Email,15.45,15.45,15.45
944,14268,46,Paid Search,83.5,0.0,41.75
944,14268,7,Paid Search,0.0,83.5,41.75
946,34079,0,Organic,425.1,425.1,425.1
949,12989,31,PAID SEARCH,110.98,110.98,110.98
951,96016,19,Social,172.9,172.9,172.9
952,29818,0,Organic,27.56,0.0,9.19
952,29818,0,Organic,0.0,0.0,9.19
952,29818,0,Organic,0.0,27.56,9.19
955,59471,28,Paid Search,58.01,0.0,29.0
955,59471,28,Paid Search,0.0,58.01,29.0
957,92003,37,Email,368.9,0.0,184.45
957,92003,12,Paid Search,0.0,368.9,184.45
961,53612,16,Email,30.13,30.13,30.13
962,63328,14,Paid Search,64.76,0.0,32.38
962,63328,20,Social,0.0,64.76,32.38
965,36477,28,Social,38.23,38.23,38.23
967,49076,33,Paid Search,67.95,67.95,67.95
968,81397,0,Organic,206.34,206.34,206.34
970,73049,0,Organic,33.88,0.0,16.94
970,73049,8,Email,0.0,33.88,16.94
971,72408,0,Organic,241.46,0.0,60.37
971,72408,21,Paid Search,0.0,0.0,60.37
971,72408,31,Email,0.0,0.0,60.37
971,72408,0,Organic,0.0,241.46,60.37
972,25646,0,Organic,28.31,0.0,14.15
972,25646,0,Organic,0.0,28.31,14.15
973,27804,41,Email,752.2,752.2,752.2
975,51757,0,Organic,52.69,52.69,52.69
977,98472,0,Organic,115.61,0.0,38.54
977,98472,46,Paid Search,0.0,0.0,38.54
977,98472,48,Social,0.0,115.61,38.54
980,62287,17,Social,17.82,17.82,17.82
981,68169,13,SOCIAL,29.14,0.0,14.57
981,68169,38,Paid Search,0.0,29.14,14.57
982,28703,12,Social,22.53,0.0,7.51
982,28703,8,Email,0.0,0.0,7.51
982,28703,24,Email,0.0,22.53,7.51
985,66428,0,Organic,35.84,35.84,35.84
986,3931,48,Paid Search,23.91,0.0,7.97
986,3931,0,Organic,0.0,0.0,7.97
986,3931,0,Organic,0.0,23.91,7.97
987,33194,38,Email,75.08,0.0,37.54
987,33194,48,Email,0.0,75.08,37.54
989,19947,0,Organic,78.06,78.06,78.06
990,61402,0,Organic,245.6,0.0,122.8
990,61402,0,Direct,0.0,245.6,122.8
992,20342,35,Social,16.98,0.0,4.25
992,20342,12,Email,0.0,0.0,4.25
992,20342,0,Organic,0.0,0.0,4.25
992,20342,38,Social,0.0,16.98,4.25
994,82407,0,Organic,9.6,0.0,3.2
994,82407,0,Organic,0.0,0.0,3.2
994,82407,27,Paid Search,0.0,9.6,3.2
996,48462,0,Organic,69.92,69.92,69.92
997,77920,0,Organic,23.57,23.57,23.57
998,32303,8,Paid Search,31.96,31.96,31.96
999,66424,39,Paid Search,117.77,117.77,117.77
1002,21502,22,Paid Search,18.63,18.63,18.63
1003,10662,0,Organic,509.52,509.52,509.52
1007,42055,17,Social,99.8,0.0,33.27
1007,42055,38,Social,0.0,0.0,33.27
1007,42055,0,Organic,0.0,99.8,33.27
1008,74497,0,Organic,15.45,0.0,7.72
1008,74497,44,Email,0.0,15.45,7.72
1012,38652,0,Organic,77.74,77.74,77.74
1014,75645,0,Direct,50.4,50.4,50.4
1015,35871,39,Email,12.02,12.02,12.02
1016,84658,0,Organic,151.42,151.42,151.42
1018,92489,41,Paid Search,42.03,42.03,42.03
1022,76444,7,Email,83.59,0.0,41.8
1022,76444,7,Email,0.0,83.59,41.8
1023,3482,0,Direct,15.46,15.46,15.46
1024,59286,0,Organic,107.24,107.24,107.24
1026,2173,0,Organic,129.37,0.0,64.69
1026,2173,0,Organic,0.0,129.37,64.69
1027,76517,34,Email,49.39,0.0,12.35
1027,76517,0,Organic,0.0,0.0,12.35
1027,76517,48,Social,0.0,0.0,12.35
1027,76517,0,Organic,0.0,49.39,12.35
1029,36393,19,Email,95.94,0.0,31.98
1029,36393,36,Email,0.0,0.0,31.98
1029,36393,0,Organic,0.0,95.94,31.98
1030,4859,45,Email,12.89,12.89,12.89
1031,64955,16,Email,56.88,0.0,28.44
1031,64955,0,Organic,0.0,56.88,28.44
1032,94713,0,Organic,9.6,9.6,9.6
1034,49449,50,Email,48.51,48.51,48.51
1035,77646,18,Email,75.16,0.0,37.58
1035,77646,0,Organic,0.0,75.16,37.58
1036,29837,0,Organic,38.9,38.9,38.9
1037,39420,0,Direct,133.42,0.0,66.71
1037,39420,29,Email,0.0,133.42,66.71
1038,98557,0,Organic,101.57,101.57,101.57
1039,9354,0,Organic,128.9,0.0,32.23
1039,9354,0,Direct,0.0,0.0,32.23
1039,9354,28,Email,0.0,0.0,32.23
1039,9354,19,Email,0.0,128.9,32.23
1040,90236,34,Email,612.86,612.86,612.86
1041,69866,0,Organic,64.26,64.26,64.26
1046,57838,44,Social,500.67,0.0,250.34
1046,57838,0,Organic,0.0,500.67,250.34
1047,17486,35,Paid Search,15.1,0.0,5.03
1047,17486,0,Organic,0.0,0.0,5.03
1047,17486,0,Organic,0.0,15.1,5.03
1048,99563,45,Paid Search,77.29,0.0,25.76
1048,99563,36,Paid Search,0.0,0.0,25.76
1048,99563,0,Organic,0.0,77.29,25.76
1049,35254,0,Organic,167.2,167.2,167.2
1052,93998,0,Organic,231.65,231.65,231.65
1054,33704,0,Organic,21.36,21.36,21.36
1055,95463,0,Organic,21.18,0.0,10.59
1055,95463,30,EMAIL,0.0,21.18,10.59
1057,30960,0,Organic,53.4,53.4,53.4
1058,74206,0,Organic,150.23,150.23,150.23
1059,77987,8,Paid Search,73.44,73.44,73.44
1060,88448,0,Organic,174.04,0.0,87.02
1060,88448,10,Social,0.0,174.04,87.02
1066,76827,41,Email,151.32,0.0,30.26
1066,76827,0,Organic,0.0,0.0,30.26
1066,76827,13,Paid Search,0.0,0.0,30.26
1066,76827,7,Email,0.0,0.0,30.26
1066,76827,0,Organic,0.0,151.32,30.26
1067,1175,33,Social,67.41,67.41,67.41
1071,11652,25,Paid Search,18.71,0.0,6.24
1071,11652,20,Email,0.0,0.0,6.24
1071,11652,0,Organic,0.0,18.71,6.24
1072,28842,38,Social,51.51,51.51,51.51
1074,28753,27,Social,242.31,0.0,121.16
1074,28753,37,Paid Search,0.0,242.31,121.16
1081,7551,19,Email,91.1,91.1,91.1
1082,90766,47,Social,52.54,52.54,52.54
1087,49049,5,Social,76.02,0.0,25.34
1087,49049,0,Organic,0.0,0.0,25.34
1087,49049,31,Paid Search,0.0,76.02,25.34
1088,76597,18,Paid Search,219.94,0.0,73.31
1088,76597,0,Organic,0.0,0.0,73.31
1088,76597,0,Organic,0.0,219.94,73.31
1090,35749,0,Organic,68.71,68.71,68.71
1091,20385,30,Paid Search,16.19,0.0,4.05
1091,20385,25,Paid Search,0.0,0.0,4.05
1091,20385,0,Direct,0.0,0.0,4.05
1091,20385,0,Organic,0.0,16.19,4.05
1096,77751,19,Paid Search,23.66,23.66,23.66
1097,95705,0,Organic,175.43,0.0,87.72
1097,95705,0,Direct,0.0,175.43,87.72
1098,46560,37,Social,139.14,0.0,46.38
1098,46560,0,Direct,0.0,0.0,46.38
1098,46560,28,Paid Search,0.0,139.14,46.38
1099,70546,35,Social,86.96,0.0,43.48
1099,70546,0,Direct,0.0,86.96,43.48
1100,70777,0,Organic,11.42,0.0,3.81
1100,70777,8,Social,0.0,0.0,3.81
1100,70777,14,Email,0.0,11.42,3.81
1101,83222,0,Organic,53.17,0.0,13.29
1101,83222,0,Direct,0.0,0.0,13.29
1101,83222,0,Organic,0.0,0.0,13.29
1101,83222,0,Direct,0.0,53.17,13.29
1106,36854,0,Organic,49.62,49.62,49.62
1107,77843,20,Paid Search,51.75,0.0,17.25
1107,77843,2,Paid Search,0.0,0.0,17.25
1107,77843,10,Social,0.0,51.75,17.25
1108,83320,0,Organic,78.51,78.51,78.51
1111,59474,0,Organic,49.82,49.82,49.82
1114,68815,0,Organic,123.87,0.0,41.29
1114,68815,39,Social,0.0,0.0,41.29
1114,68815,0,Direct,0.0,123.87,41.29
1116,81800,0,Direct,12.2,12.2,12.2
1117,7313,7,Email,62.29,0.0,31.14
1117,7313,0,Organic,0.0,62.29,31.14
1118,85777,0,ORGANIC,9.84,0.0,4.92
1118,85777,0,Organic,0.0,9.84,4.92
1121,34792,0,Organic,113.6,113.6,113.6
1122,47971,34,Social,93.82,93.82,93.82
1125,76491,0,Organic,142.73,142.73,142.73
1127,48370,7,Email,93.46,0.0,31.15
1127,48370,0,Organic,0.0,0.0,31.15
1127,48370,38,Paid Search,0.0,93.46,31.15
1128,37638,0,Organic,53.72,53.72,53.72
1130,38866,9,Paid Search,37.9,0.0,12.63
1130,38866,0,Organic,0.0,0.0,12.63
1130,38866,0,Organic,0.0,37.9,12.63
1131,24746,0,Organic,233.6,0.0,116.8
1131,24746,0,Organic,0.0,233.6,116.8
1133,67075,0,Organic,99.48,0.0,33.16
1133,67075,0,Organic,0.0,0.0,33.16
1133,67075,33,Paid Search,0.0,99.48,33.16
1136,76524,15,Email,27.8,27.8,27.8
1140,94127,14,Social,119.16,0.0,59.58
1140,94127,44,Email,0.0,119.16,59.58
1145,9653,0,Organic,60.41,60.41,60.41
1146,36810,0,Direct,133.2,133.2,133.2
1148,68379,22,Paid Search,55.73,0.0,27.86
1148,68379,0,Organic,0.0,55.73,27.86
1149,29452,0,Organic,7.78,7.78,7.78
1151,87175,24,Paid Search,36.81,36.81,36.81
1154,99493,36,Paid Search,188.44,0.0,94.22
1154,99493,12,Email,0.0,188.44,94.22
1156,98890,6,Social,145.1,145.1,145.1
1157,69574,0,Organic,97.64,97.64,97.64
1160,83013,0,Organic,87.85,0.0,43.92
1160,83013,3,Email,0.0,87.85,43.92
1161,90478,0,Organic,104.47,104.47,104.47
1162,94022,12,Social,77.77,0.0,38.88
1162,94022,0,Organic,0.0,77.77,38.88
1164,59824,20,Paid Search,73.13,73.13,73.13
1168,74503,16,Social,102.3,102.3,102.3
1170,17095,3,Paid Search,80.04,0.0,26.68
1170,17095,0,Organic,0.0,0.0,26.68
1170,17095,0,Organic,0.0,80.04,26.68
1171,47000,13,Social,50.57,0.0,25.29
1171,47000,41,Email,0.0,50.57,25.29
1172,40717,3,Paid Search,115.79,115.79,115.79
1176,38664,15,Social,64.51,64.51,64.51
1184,68799,24,Paid Search,20.95,0.0,10.47
1184,68799,0,Organic,0.0,20.95,10.47
1189,59679,37,Social,29.11,29.11,29.11
1191,22918,4,Paid Search,100.74,0.0,50.37
1191,22918,0,Organic,0.0,100.74,50.37
1192,83141,24,Social,98.84,98.84,98.84
1194,87712,0,Organic,69.3,0.0,34.65
1194,87712,38,Social,0.0,69.3,34.65
1195,22759,14,Email,73.87,0.0,36.94
1195,22759,0,Organic,0.0,73.87,36.94
1196,46975,0,Direct,16.7,16.7,16.7
1198,95258,33,Paid Search,51.7,51.7,51.7
1199,25692,1,Social,128.92,128.92,128.92
1200,70546,35,Social,8.25,0.0,4.13
1200,70546,0,Direct,0.0,8.25,4.13
1201,66475,0,Organic,75.47,0.0,25.16
1201,66475,0,Organic,0.0,0.0,25.16
1201,66475,0,Direct,0.0,75.47,25.16
1202,50686,0,Organic,65.95,0.0,32.98
1202,50686,7,Paid Search,0.0,65.95,32.98
1203,84361,0,Organic,166.68,0.0,83.34
1203,84361,0,Organic,0.0,166.68,83.34
1204,71879,13,Paid Search,95.03,0.0,23.76
1204,71879,0,Organic,0.0,0.0,23.76
1204,71879,0,Organic,0.0,0.0,23.76
1204,71879,18,Email,0.0,95.03,23.76
1205,54709,29,Social,7.04,7.04,7.04
1207,68473,0,Organic,113.2,0.0,37.73
1207,68473,0,Organic,0.0,0.0,37.73
1207,68473,0,Organic,0.0,113.2,37.73
1209,82416,38,Email,31.02,0.0,10.34
1209,82416,48,Paid Search,0.0,0.0,10.34
1209,82416,0,Organic,0.0,31.02,10.34
1212,71025,25,Paid Search,36.67,36.67,36.67
1214,94384,0,Organic,46.42,46.42,46.42
1217,22998,24,Paid Search,113.29,0.0,56.65
1217,22998,26,Social,0.0,113.29,56.65
1218,74028,0,Direct,37.16,0.0,18.58
1218,74028,14,Paid Search,0.0,37.16,18.58
1223,53197,0,Organic,110.08,110.08,110.08
1224,99335,35,Social,44.87,0.0,14.96
1224,99335,32,Paid Search,0.0,0.0,14.96
1224,99335,0,Organic,0.0,44.87,14.96
1225,66258,0,Direct,169.04,169.04,169.04
1228,30491,46,Email,83.74,0.0,20.93
1228,30491,0,Organic,0.0,0.0,20.93
1228,30491,43,Email,0.0,0.0,20.93
1228,30491,28,Email,0.0,83.74,20.93
1230,68303,19,Paid Search,50.23,0.0,25.11
1230,68303,29,Email,0.0,50.23,25.11
1231,61195,0,Organic,108.64,108.64,108.64
1241,70472,0,Organic,171.16,171.16,171.16
1242,98427,0,Organic,8.97,8.97,8.97
1247,76630,0,Direct,74.4,0.0,37.2
1247,76630,3,Social,0.0,74.4,37.2
1248,97630,0,Organic,380.42,0.0,190.21
1248,97630,0,Organic,0.0,380.42,190.21
1249,4669,0,Direct,34.84,0.0,11.61
1249,4669,4,Social,0.0,0.0,11.61
1249,4669,22,Paid Search,0.0,34.84,11.61
1250,22970,12,Paid Search,13.04,13.04,13.04
1251,34800,28,Email,156.37,0.0,52.12
1251,34800,0,Organic,0.0,0.0,52.12
1251,34800,16,Paid Search,0.0,156.37,52.12
1252,41371,27,Email,82.36,0.0,20.59
1252,41371,0,Organic,0.0,0.0,20.59
1252,41371,8,Paid Search,0.0,0.0,20.59
1252,41371,0,Organic,0.0,82.36,20.59
1254,13791,0,Organic,97.5,0.0,32.5
1254,13791,0,Organic,0.0,0.0,32.5
1254,13791,39,Paid Search,0.0,97.5,32.5
1256,45895,24,Paid Search,23.6,23.6,23.6
1258,4319,0,Direct,111.47,111.47,111.47
1261,18895,19,Paid Search,80.77,80.77,80.77
1262,4510,0,Organic,15.92,0.0,7.96
1262,4510,7,Paid Search,0.0,15.92,7.96
1264,65602,0,Organic,72.49,0.0,36.24
1264,65602,0,Direct,0.0,72.49,36.24
1267,12032,32,Social,27.86,27.86,27.86
1269,15256,1,Paid Search,62.14,62.14,62.14
1270,6417,3,Email,63.83,0.0,12.77
1270,6417,14,Email,0.0,0.0,12.77
1270,6417,50,Paid Search,0.0,0.0,12.77
1270,6417,16,Paid Search,0.0,0.0,12.77
1270,6417,25,Social,0.0,63.83,12.77
1276,50250,0,Organic,99.72,0.0,49.86
1276,50250,0,Organic,0.0,99.72,49.86
1279,2522,37,Social,128.74,128.74,128.74
1281,10850,46,Social,527.84,0.0,263.92
1281,10850,47,Paid Search,0.0,527.84,263.92
1284,8094,0,Direct,49.45,0.0,24.73
1284,8094,0,Organic,0.0,49.45,24.73
1285,21267,0,Direct,14.83,14.83,14.83
1286,44901,0,Organic,134.4,0.0,67.2
1286,44901,0,Organic,0.0,134.4,67.2
1289,83738,36,Paid Search,33.36,33.36,33.36
1291,56142,32,Paid Search,14.57,0.0,4.86
1291,56142,50,Paid Search,0.0,0.0,4.86
1291,56142,38,Email,0.0,14.57,4.86
1292,8221,34,Paid Search,265.44,265.44,265.44
1294,74981,9,Social,230.74,0.0,76.91
1294,74981,6,Email,0.0,0.0,76.91
1294,74981,0,Organic,0.0,230.74,76.91
