transaction_id,customer_id,event_id,campaign_id,traffic_source,touchpoint_time,conversion_time,gross_revenue,total_touchpoints,attribution_weight,attributed_revenue
281,2379,1509562,0,Organic,2021-03-11 17:49:39,2023-03-07 03:36:28,15.44,1,1.0,15.44
282,39790,1500084,0,Organic,2022-11-14 11:03:16,2023-10-05 18:51:39,17.87,2,0.5,8.94
282,39790,1696101,0,Organic,2022-12-21 01:59:09,2023-10-05 18:51:39,17.87,2,0.5,8.94
284,43985,1135592,24,Email,2021-01-21 22:13:11,2022-08-05 08:46:40,23.18,2,0.5,11.59
284,43985,278699,0,Direct,2022-05-21 07:53:32,2022-08-05 08:46:40,23.18,2,0.5,11.59
286,99447,1249852,50,Paid Search,2021-08-28 22:21:10,2022-06-15 13:22:43,65.76,1,1.0,65.76
287,57757,733666,0,Organic,2021-01-14 06:52:11,2021-11-11 10:28:19,47.35,1,1.0,47.35
290,7978,1239773,11,Email,2021-05-25 21:24:46,2022-07-18 08:49:44,391.12,2,0.5,195.56
290,7978,1175235,20,Email,2021-11-25 20:00:12,2022-07-18 08:49:44,391.12,2,0.5,195.56
291,27149,805910,0,Organic,2021-02-04 08:24:49,2022-06-08 11:08:43,47.48,3,0.3333,15.83
291,27149,543639,0,Organic,2021-07-14 16:47:24,2022-06-08 11:08:43,47.48,3,0.3333,15.83
291,27149,793589,50,Email,2021-08-11 08:14:58,2022-06-08 11:08:43,47.48,3,0.3333,15.83
292,75987,494632,0,Direct,2021-02-26 00:04:16,2023-07-08 16:50:06,100.67,3,0.3333,33.56
292,75987,120131,0,Organic,2021-07-19 07:25:33,2023-07-08 16:50:06,100.67,3,0.3333,33.56
292,75987,1597221,0,Organic,2022-05-30 11:34:06,2023-07-08 16:50:06,100.67,3,0.3333,33.56
293,64420,1814085,0,Direct,2022-06-16 20:01:23,2022-09-05 10:13:33,46.86,1,1.0,46.86
294,75323,1733864,0,Organic,2021-05-24 08:30:26,2022-05-09 06:51:58,86.99,2,0.5,43.49
294,75323,188063,20,Email,2021-07-20 16:25:48,2022-05-09 06:51:58,86.99,2,0.5,43.49
304,33515,839758,49,Social,2021-07-31 10:41:25,2023-03-06 06:06:45,25.6,2,0.5,12.8
304,33515,525257,48,Social,2021-10-04 23:15:55,2023-03-06 06:06:45,25.6,2,0.5,12.8
306,28175,1097322,47,Social,2021-09-04 08:31:26,2022-11-21 16:11:21,211.53,2,0.5,105.77
306,28175,121181,0,Organic,2022-08-14 09:55:37,2022-11-21 16:11:21,211.53,2,0.5,105.77
307,89867,1345056,0,Organic,2022-07-16 18:59:18,2023-04-11 18:50:03,20.7,1,1.0,20.7
309,32908,1274424,28,Email,2021-01-26 07:47:48,2022-05-18 12:17:20,118.46,3,0.3333,39.49
309,32908,822761,15,Paid Search,2021-07-27 15:59:02,2022-05-18 12:17:20,118.46,3,0.3333,39.49
309,32908,1164864,35,Paid Search,2021-08-06 15:35:36,2022-05-18 12:17:20,118.46,3,0.3333,39.49
310,97107,745927,0,Organic,2021-06-08 04:19:12,2022-11-05 07:54:28,175.43,3,0.3333,58.48
310,97107,1244010,0,Organic,2022-04-28 19:11:07,2022-11-05 07:54:28,175.43,3,0.3333,58.48
310,97107,1659226,50,Social,2022-05-21 09:38:50,2022-11-05 07:54:28,175.43,3,0.3333,58.48
312,54168,894185,35,Social,2021-04-22 06:26:09,2022-08-12 20:30:56,53.64,2,0.5,26.82
312,54168,1181680,10,Paid Search,2021-07-21 19:45:39,2022-08-12 20:30:56,53.64,2,0.5,26.82
313,63235,332756,0,Organic,2021-01-16 11:49:44,2023-07-22 14:17:30,94.03,4,0.25,23.51
313,63235,363523,0,Organic,2022-02-01 01:37:17,2023-07-22 14:17:30,94.03,4,0.25,23.51
313,63235,1207626,0,Organic,2022-04-24 04:41:16,2023-07-22 14:17:30,94.03,4,0.25,23.51
313,63235,1248492,22,Social,2022-09-10 15:29:35,2023-07-22 14:17:30,94.03,4,0.25,23.51
315,47436,1498492,42,Email,2021-01-18 21:46:59,2021-12-11 11:20:17,107.98,1,1.0,107.98
316,41531,1091901,0,ORGANIC,2022-03-24 16:21:55,2023-11-04 06:43:19,208.88,2,0.5,104.44
316,41531,796865,0,DIRECT,2023-05-03 23:08:50,2023-11-04 06:43:19,208.88,2,0.5,104.44
317,66349,848049,1,Email,2021-08-02 22:05:47,2023-04-09 15:16:05,8.01,3,0.3333,2.67
317,66349,234148,31,Paid Search,2021-12-12 00:13:26,2023-04-09 15:16:05,8.01,3,0.3333,2.67
317,66349,76163,8,Paid Search,2022-12-13 18:19:43,2023-04-09 15:16:05,8.01,3,0.3333,2.67
320,20422,1898035,45,Paid Search,2021-01-10 17:41:15,2022-06-05 10:21:57,75.38,1,1.0,75.38
324,28320,1007477,0,Organic,2022-06-19 05:05:11,2023-06-29 08:57:56,70.69,1,1.0,70.69
327,84307,1579382,0,Organic,2021-12-12 08:45:45,2022-02-01 02:21:28,217.12,1,1.0,217.12
328,39948,654774,7,Email,2021-05-10 16:55:21,2021-11-30 12:43:17,22.61,1,1.0,22.61
329,19261,802405,7,Paid Search,2023-02-03 00:44:43,2023-05-22 00:38:55,38.48,1,1.0,38.48
330,72191,919127,0,Direct,2021-12-13 06:08:49,2022-01-07 13:22:03,109.83,1,1.0,109.83
331,27075,1734609,0,Organic,2021-12-04 17:50:18,2023-12-21 08:23:42,18.09,1,1.0,18.09
334,58899,479169,0,Organic,2021-01-23 04:39:03,2021-05-25 16:45:03,29.74,1,1.0,29.74
337,13480,1460881,0,Organic,2022-01-01 06:24:12,2022-03-31 16:13:10,39.99,1,1.0,39.99
344,81674,1366064,13,Social,2021-12-19 07:23:03,2023-10-09 19:45:10,106.65,2,0.5,53.33
344,81674,1641429,24,SOCIAL,2023-05-19 18:04:04,2023-10-09 19:45:10,106.65,2,0.5,53.33
345,87530,402764,2,Email,2021-09-06 00:37:21,2022-12-19 20:20:18,299.76,3,0.3333,99.92
345,87530,1337952,37,Paid Search,2021-10-29 17:12:21,2022-12-19 20:20:18,299.76,3,0.3333,99.92
345,87530,1245201,0,Organic,2022-09-11 12:56:10,2022-12-19 20:20:18,299.76,3,0.3333,99.92
346,81775,814671,8,Paid Search,2023-05-27 20:35:41,2023-08-09 18:29:24,98.66,1,1.0,98.66
347,42693,759240,33,Email,2021-10-23 15:46:59,2022-11-05 05:08:16,12.2,1,1.0,12.2
348,65844,1505845,0,Organic,2021-03-11 00:11:37,2023-06-24 17:56:48,60.39,3,0.3333,20.13
348,65844,1509533,0,Organic,2021-10-04 11:40:44,2023-06-24 17:56:48,60.39,3,0.3333,20.13
348,65844,1984562,0,Organic,2021-10-26 15:55:22,2023-06-24 17:56:48,60.39,3,0.3333,20.13
349,33361,1155798,0,Organic,2021-01-23 00:26:40,2022-06-13 20:12:08,90.88,3,0.3333,30.29
349,33361,1125400,0,Organic,2021-07-04 19:56:35,2022-06-13 20:12:08,90.88,3,0.3333,30.29
349,33361,1700535,0,Organic,2021-10-08 11:05:13,2022-06-13 20:12:08,90.88,3,0.3333,30.29
350,67757,159625,0,Organic,2022-03-17 02:09:11,2022-05-23 04:13:09,53.0,1,1.0,53.0
351,10884,364237,0,Organic,2021-03-08 03:56:52,2023-11-20 13:34:55,126.17,4,0.25,31.54
351,10884,1973494,0,Organic,2021-04-10 04:14:50,2023-11-20 13:34:55,126.17,4,0.25,31.54
351,10884,1337196,0,Organic,2022-12-10 19:32:28,2023-11-20 13:34:55,126.17,4,0.25,31.54
351,10884,1479276,0,Organic,2023-01-19 05:26:33,2023-11-20 13:34:55,126.17,4,0.25,31.54
352,57470,1340038,0,Direct,2021-05-11 11:12:43,2023-11-04 07:56:17,52.79,4,0.25,13.2
352,57470,217223,15,Paid Search,2021-07-05 19:34:20,2023-11-04 07:56:17,52.79,4,0.25,13.2
352,57470,199295,0,Direct,2021-12-11 03:21:13,2023-11-04 07:56:17,52.79,4,0.25,13.2
352,57470,737142,0,Direct,2021-12-24 10:37:03,2023-11-04 07:56:17,52.79,4,0.25,13.2
357,3156,1865658,0,Organic,2022-06-16 05:44:50,2023-05-14 16:23:29,380.36,2,0.5,190.18
357,3156,1372851,20,Social,2022-12-09 22:45:54,2023-05-14 16:23:29,380.36,2,0.5,190.18
360,20144,1015609,35,Paid Search,2021-01-11 03:27:08,2022-01-08 09:40:49,10.39,1,1.0,10.39
362,20515,1899517,0,Organic,2021-06-28 12:01:02,2021-09-28 11:56:10,183.56,1,1.0,183.56
364,45659,891978,0,Direct,2022-02-23 14:53:45,2023-03-25 11:07:30,22.82,1,1.0,22.82
365,59990,657702,36,Paid Search,2021-01-29 01:57:46,2022-03-25 20:14:11,37.49,2,0.5,18.75
365,59990,1189958,18,Paid Search,2022-01-29 19:34:37,2022-03-25 20:14:11,37.49,2,0.5,18.75
367,43391,61281,36,Social,2022-09-05 04:06:18,2022-10-16 19:50:58,153.25,1,1.0,153.25
369,99307,807075,23,Social,2021-09-26 11:58:55,2022-06-20 09:36:22,10.26,2,0.5,5.13
369,99307,1746623,0,Organic,2022-03-02 16:20:20,2022-06-20 09:36:22,10.26,2,0.5,5.13
370,63598,796408,42,Email,2021-09-25 21:59:20,2023-11-12 19:54:02,74.06,3,0.3333,24.69
370,63598,1387608,0,Organic,2022-04-08 04:19:03,2023-11-12 19:54:02,74.06,3,0.3333,24.69
370,63598,1793585,16,Email,2023-02-26 14:56:55,2023-11-12 19:54:02,74.06,3,0.3333,24.69
371,87054,1298050,42,Paid Search,2021-04-16 22:49:19,2022-06-07 13:33:16,94.61,1,1.0,94.61
372,28109,1194984,43,Social,2021-07-18 19:48:40,2022-02-26 15:46:36,151.81,2,0.5,75.91
372,28109,891058,0,Direct,2021-09-06 16:01:43,2022-02-26 15:46:36,151.81,2,0.5,75.91
373,84539,250143,36,Social,2022-03-03 09:16:13,2022-09-17 11:37:24,102.13,1,1.0,102.13
375,5291,368587,0,Organic,2021-03-23 07:43:28,2022-02-22 12:58:56,134.12,1,1.0,134.12
376,83959,239087,0,Organic,2021-02-21 15:29:06,2021-12-21 17:19:19,42.69,2,0.5,21.34
376,83959,538702,0,Organic,2021-04-26 10:47:46,2021-12-21 17:19:19,42.69,2,0.5,21.34
377,111,562934,27,Email,2023-10-29 12:04:37,2023-12-27 13:30:50,19.95,1,1.0,19.95
378,86692,1559156,0,Direct,2022-10-01 13:19:36,2023-05-22 05:19:10,11.22,1,1.0,11.22
380,8093,486456,0,Organic,2021-09-28 16:24:52,2023-12-05 18:25:26,104.63,3,0.3333,34.88
380,8093,436421,0,Organic,2023-08-19 07:53:25,2023-12-05 18:25:26,104.63,3,0.3333,34.88
380,8093,713351,0,Organic,2023-10-06 13:26:08,2023-12-05 18:25:26,104.63,3,0.3333,34.88
381,22882,1824189,29,Social,2022-03-08 05:45:59,2023-11-28 19:16:03,38.58,2,0.5,19.29
381,22882,1836129,36,Social,2023-05-02 13:24:47,2023-11-28 19:16:03,38.58,2,0.5,19.29
383,53227,1291064,0,Organic,2021-07-09 22:25:57,2023-05-13 05:38:04,83.89,2,0.5,41.95
383,53227,1384652,15,Email,2022-05-27 09:26:33,2023-05-13 05:38:04,83.89,2,0.5,41.95
384,751,1653974,0,Organic,2021-10-15 15:13:49,2022-06-24 16:11:04,38.6,1,1.0,38.6
385,18663,1805871,50,Social,2021-04-26 09:18:37,2023-04-26 00:34:32,75.78,2,0.5,37.89
385,18663,450000,0,Direct,2022-05-21 21:58:52,2023-04-26 00:34:32,75.78,2,0.5,37.89
386,8703,683880,42,Social,2021-06-29 16:25:07,2021-11-10 23:06:23,28.1,1,1.0,28.1
388,86271,453405,0,Organic,2022-06-19 09:31:49,2023-01-20 20:42:16,76.24,2,0.5,38.12
388,86271,1633203,3,Email,2022-07-18 19:52:10,2023-01-20 20:42:16,76.24,2,0.5,38.12
389,57603,43992,37,Paid Search,2021-11-19 14:07:59,2022-03-02 08:24:02,20.26,1,1.0,20.26
390,82305,141456,11,Social,2021-07-11 22:42:21,2023-10-04 23:38:52,259.33,2,0.5,129.66
390,82305,1174794,0,Direct,2023-09-29 12:25:24,2023-10-04 23:38:52,259.33,2,0.5,129.66
392,88612,63007,0,Organic,2021-08-26 06:04:46,2023-01-15 22:30:44,207.06,3,0.3333,69.02
392,88612,1458192,16,Paid Search,2021-09-28 05:38:52,2023-01-15 22:30:44,207.06,3,0.3333,69.02
392,88612,243683,2,Social,2022-08-26 16:37:20,2023-01-15 22:30:44,207.06,3,0.3333,69.02
393,77232,1645129,32,Social,2023-06-13 00:53:24,2023-11-02 04:16:11,120.97,1,1.0,120.97
394,31999,889301,0,Direct,2021-03-06 14:17:59,2022-01-07 15:46:10,13.12,2,0.5,6.56
394,31999,213055,0,Organic,2021-04-20 06:53:12,2022-01-07 15:46:10,13.12,2,0.5,6.56
395,19004,1941120,35,Social,2021-10-19 00:34:43,2023-01-15 09:31:14,94.36,1,1.0,94.36
396,91265,1414988,33,Paid Search,2021-04-15 05:54:42,2022-07-01 13:22:01,16.46,1,1.0,16.46
397,78227,1780585,48,Social,2021-11-11 20:17:09,2022-12-26 19:50:50,100.31,1,1.0,100.31
399,95471,4033,0,Organic,2022-11-12 12:29:46,2023-09-22 18:35:11,11.17,1,1.0,11.17
402,85396,1151333,13,Social,2021-05-04 07:58:43,2023-01-12 02:58:32,23.17,2,0.5,11.59
402,85396,1529706,0,Organic,2022-05-07 02:09:13,2023-01-12 02:58:32,23.17,2,0.5,11.59
403,74733,500106,17,Social,2022-03-02 05:54:44,2022-12-08 13:48:51,99.37,2,0.5,49.69
403,74733,1519882,0,Organic,2022-10-10 23:36:29,2022-12-08 13:48:51,99.37,2,0.5,49.69
404,62865,541695,15,Paid Search,2021-03-26 17:10:33,2022-01-25 14:34:07,112.37,2,0.5,56.19
404,62865,1721176,0,Organic,2021-04-10 14:38:58,2022-01-25 14:34:07,112.37,2,0.5,56.19
410,7044,226303,0,Organic,2022-08-20 06:28:57,2023-08-29 18:27:27,100.46,1,1.0,100.46
412,47200,1256455,0,Direct,2021-05-18 05:57:34,2021-06-20 21:03:27,84.56,1,1.0,84.56
414,24597,1467634,0,Organic,2021-10-18 10:11:01,2023-10-25 05:01:38,53.99,3,0.3333,18.0
414,24597,484469,0,Organic,2021-11-12 01:38:32,2023-10-25 05:01:38,53.99,3,0.3333,18.0
414,24597,1862231,0,Direct,2022-12-15 19:58:05,2023-10-25 05:01:38,53.99,3,0.3333,18.0
415,27653,419279,40,Social,2021-03-05 11:05:10,2022-08-26 10:44:52,86.26,2,0.5,43.13
415,27653,1943979,38,Paid Search,2022-03-20 15:14:01,2022-08-26 10:44:52,86.26,2,0.5,43.13
416,12816,584345,0,Direct,2021-12-30 07:03:18,2022-11-17 10:18:28,51.65,3,0.3333,17.22
416,12816,925927,0,Organic,2022-01-30 14:53:31,2022-11-17 10:18:28,51.65,3,0.3333,17.22
416,12816,1333709,26,Social,2022-06-18 04:20:13,2022-11-17 10:18:28,51.65,3,0.3333,17.22
417,58338,1620921,0,Organic,2021-09-07 06:35:17,2022-02-20 08:56:30,154.63,1,1.0,154.63
419,30543,417978,24,Email,2021-03-28 22:27:34,2021-12-05 07:07:14,21.15,1,1.0,21.15
421,37851,147393,20,Social,2021-01-12 19:16:59,2023-05-18 05:34:52,71.14,1,1.0,71.14
422,93378,508418,31,Email,2023-01-09 15:54:55,2023-02-28 13:41:57,97.5,1,1.0,97.5
424,26092,1084294,19,Paid Search,2022-06-23 06:48:51,2023-05-07 04:28:44,34.32,1,1.0,34.32
425,62764,1357907,0,Organic,2021-11-17 02:22:17,2022-02-23 08:47:46,185.56,2,0.5,92.78
425,62764,1698218,29,Paid Search,2022-01-25 13:00:27,2022-02-23 08:47:46,185.56,2,0.5,92.78
426,98049,1971206,0,Organic,2021-07-05 22:23:52,2022-07-17 18:51:07,78.77,2,0.5,39.38
426,98049,1005746,0,Organic,2021-07-07 21:10:59,2022-07-17 18:51:07,78.77,2,0.5,39.38
428,87452,725921,29,Paid Search,2021-07-25 22:54:49,2021-12-16 20:14:03,130.98,3,0.3333,43.66
428,87452,1860487,0,ORGANIC,2021-08-26 06:33:03,2021-12-16 20:14:03,130.98,3,0.3333,43.66
428,87452,592162,0,Organic,2021-12-14 21:43:03,2021-12-16 20:14:03,130.98,3,0.3333,43.66
429,34024,1265806,0,Organic,2021-02-19 05:37:43,2022-06-12 20:54:30,169.51,1,1.0,169.51
433,82033,1145007,0,Organic,2021-02-15 06:03:30,2022-06-16 12:44:53,116.42,1,1.0,116.42
435,7862,1244027,0,Direct,2023-02-07 22:14:03,2023-03-20 22:19:50,64.27,1,1.0,64.27
440,10159,1789975,0,Organic,2021-10-30 02:15:31,2021-11-09 17:03:06,16.92,1,1.0,16.92
447,49389,849357,1,Paid Search,2021-04-06 01:24:59,2021-04-25 06:42:57,166.68,1,1.0,166.68
448,55611,1606283,0,Organic,2022-06-26 14:55:52,2023-05-24 06:10:00,34.58,1,1.0,34.58
449,94394,141530,14,Email,2021-03-29 11:31:56,2023-04-18 17:33:41,55.61,2,0.5,27.8
449,94394,1419206,0,Organic,2022-05-12 12:39:35,2023-04-18 17:33:41,55.61,2,0.5,27.8
450,40992,955766,0,Organic,2022-05-13 16:54:24,2022-08-23 19:13:47,168.53,1,1.0,168.53
451,33916,1490515,21,Paid Search,2021-10-22 13:34:34,2023-03-08 19:11:01,70.24,2,0.5,35.12
451,33916,1202405,0,Organic,2022-12-18 15:53:06,2023-03-08 19:11:01,70.24,2,0.5,35.12
452,61263,1247348,0,Organic,2021-10-30 08:40:42,2021-12-30 23:04:06,260.19,1,1.0,260.19
454,36738,79989,0,Direct,2021-09-19 19:41:12,2021-11-25 00:11:45,93.53,1,1.0,93.53
455,89603,406574,14,Email,2021-02-23 08:45:48,2023-07-23 00:55:51,160.82,4,0.25,40.2
455,89603,1106787,44,Paid Search,2021-09-22 06:55:02,2023-07-23 00:55:51,160.82,4,0.25,40.2
455,89603,1879804,30,Social,2021-10-21 10:04:30,2023-07-23 00:55:51,160.82,4,0.25,40.2
455,89603,954553,45,Social,2022-06-12 13:12:47,2023-07-23 00:55:51,160.82,4,0.25,40.2
457,18014,1103805,49,Social,2023-06-19 18:12:51,2023-09-25 23:08:52,9.09,1,1.0,9.09
459,19983,1351200,15,Email,2021-01-06 02:57:33,2023-08-08 20:16:03,53.32,1,1.0,53.32
462,13960,1520967,18,Paid Search,2022-06-15 14:06:45,2023-10-29 23:31:34,140.06,4,0.25,35.02
462,13960,1489455,0,Direct,2022-08-01 00:44:19,2023-10-29 23:31:34,140.06,4,0.25,35.02
462,13960,635305,19,Social,2023-05-23 10:28:56,2023-10-29 23:31:34,140.06,4,0.25,35.02
462,13960,1367110,0,Organic,2023-10-28 16:15:30,2023-10-29 23:31:34,140.06,4,0.25,35.02
464,53062,1522207,0,Organic,2021-01-18 14:23:02,2022-01-09 17:11:48,389.27,2,0.5,194.63
464,53062,1209621,23,Paid Search,2021-09-09 17:29:23,2022-01-09 17:11:48,389.27,2,0.5,194.63
466,73071,1501798,0,Organic,2021-03-09 07:53:25,2021-11-18 04:32:20,42.66,1,1.0,42.66
467,22785,1225236,0,Organic,2021-10-29 04:03:52,2023-08-01 23:34:54,50.99,1,1.0,50.99
471,3001,1469963,37,Paid Search,2021-12-29 20:13:15,2023-08-21 17:24:59,16.1,5,0.2,3.22
471,3001,1251455,42,Email,2022-01-28 00:41:48,2023-08-21 17:24:59,16.1,5,0.2,3.22
471,3001,744439,0,Organic,2022-04-05 21:37:24,2023-08-21 17:24:59,16.1,5,0.2,3.22
471,3001,440348,45,Paid Search,2022-09-19 13:31:41,2023-08-21 17:24:59,16.1,5,0.2,3.22
471,3001,1055362,44,Paid Search,2022-11-14 04:02:37,2023-08-21 17:24:59,16.1,5,0.2,3.22
472,43835,808530,24,Paid Search,2022-09-07 18:55:08,2022-10-23 09:01:01,66.24,1,1.0,66.24
473,11097,1111447,15,Paid Search,2022-08-05 08:32:07,2023-08-08 14:40:27,75.8,1,1.0,75.8
478,42343,679137,1,Paid Search,2022-04-23 14:45:09,2022-06-10 22:08:31,76.98,1,1.0,76.98
484,36750,407444,0,Organic,2021-08-02 11:09:50,2023-01-03 20:01:10,43.98,1,1.0,43.98
485,14219,1776286,0,Organic,2022-10-11 18:18:41,2023-10-16 15:39:27,141.58,1,1.0,141.58
487,53279,201103,0,Organic,2021-01-12 21:24:03,2023-10-18 04:19:32,72.82,6,0.1667,12.14
487,53279,669703,0,Direct,2021-03-18 15:00:12,2023-10-18 04:19:32,72.82,6,0.1667,12.14
487,53279,177918,27,Paid Search,2021-10-11 22:43:07,2023-10-18 04:19:32,72.82,6,0.1667,12.14
487,53279,1467786,0,Organic,2022-06-26 07:29:08,2023-10-18 04:19:32,72.82,6,0.1667,12.14
487,53279,1235998,44,Email,2022-12-26 08:24:55,2023-10-18 04:19:32,72.82,6,0.1667,12.14
487,53279,1259919,0,Organic,2023-07-30 16:55:10,2023-10-18 04:19:32,72.82,6,0.1667,12.14
488,84228,1087651,8,Paid Search,2021-05-15 06:32:44,2021-07-26 18:08:26,78.23,1,1.0,78.23
489,1283,1802607,0,Organic,2021-10-20 11:49:20,2023-04-17 20:23:26,45.09,4,0.25,11.27
489,1283,1905154,36,Social,2022-04-24 10:33:55,2023-04-17 20:23:26,45.09,4,0.25,11.27
489,1283,1145418,0,Organic,2022-07-10 23:16:13,2023-04-17 20:23:26,45.09,4,0.25,11.27
489,1283,490611,35,Social,2023-02-24 09:55:28,2023-04-17 20:23:26,45.09,4,0.25,11.27
490,39950,1827584,15,Email,2022-11-16 15:16:39,2023-06-12 09:47:35,120.04,3,0.3333,40.01
490,39950,533712,50,Email,2022-11-21 14:02:15,2023-06-12 09:47:35,120.04,3,0.3333,40.01
490,39950,1895131,0,Direct,2023-01-16 23:39:57,2023-06-12 09:47:35,120.04,3,0.3333,40.01
492,90210,560194,0,Organic,2023-01-05 07:06:03,2023-07-10 19:07:09,122.44,1,1.0,122.44
496,12098,148934,0,Organic,2021-07-24 16:46:47,2023-11-07 17:03:56,302.08,2,0.5,151.04
496,12098,630776,46,Paid Search,2023-09-28 14:04:11,2023-11-07 17:03:56,302.08,2,0.5,151.04
498,29606,128019,15,Paid Search,2021-08-02 16:09:52,2022-12-02 11:36:17,15.91,1,1.0,15.91
499,50395,567222,0,Organic,2022-06-05 05:10:52,2022-11-12 13:30:30,32.84,1,1.0,32.84
501,62429,1638069,0,Direct,2021-04-04 16:11:11,2023-04-23 16:53:38,15.05,3,0.3333,5.02
501,62429,612998,20,Social,2021-12-13 07:29:14,2023-04-23 16:53:38,15.05,3,0.3333,5.02
501,62429,1831441,0,Organic,2022-02-23 19:02:51,2023-04-23 16:53:38,15.05,3,0.3333,5.02
503,82299,1649860,0,Organic,2021-01-02 18:33:36,2021-12-24 15:43:24,35.42,1,1.0,35.42
504,37787,503798,19,Paid Search,2022-10-28 22:42:18,2023-11-18 18:10:14,48.1,2,0.5,24.05
504,37787,1502044,28,Email,2023-11-16 19:19:07,2023-11-18 18:10:14,48.1,2,0.5,24.05
507,80639,1022148,0,Organic,2022-06-25 07:00:50,2023-12-24 06:55:06,121.26,2,0.5,60.63
507,80639,1374565,0,Organic,2023-07-26 03:55:16,2023-12-24 06:55:06,121.26,2,0.5,60.63
508,86686,1169519,28,Paid Search,2023-02-18 13:05:19,2023-12-25 15:33:31,116.45,1,1.0,116.45
509,61814,728701,22,Social,2021-11-04 06:05:27,2023-10-23 19:01:44,128.99,3,0.3333,43.0
509,61814,260919,0,Organic,2022-05-05 08:29:47,2023-10-23 19:01:44,128.99,3,0.3333,43.0
509,61814,1413924,37,Social,2022-05-11 07:43:07,2023-10-23 19:01:44,128.99,3,0.3333,43.0
512,85812,1169787,50,Paid Search,2021-06-27 10:23:43,2021-07-16 14:38:47,110.69,1,1.0,110.69
513,28283,1597805,0,Organic,2021-03-05 03:36:09,2021-06-13 02:05:03,122.73,2,0.5,61.37
513,28283,957898,46,Email,2021-03-31 13:21:50,2021-06-13 02:05:03,122.73,2,0.5,61.37
514,98141,944331,0,Organic,2021-03-06 06:31:53,2023-10-09 15:38:37,90.3,2,0.5,45.15
514,98141,878957,11,Social,2021-11-20 09:14:19,2023-10-09 15:38:37,90.3,2,0.5,45.15
515,29212,3948,0,Organic,2021-01-15 02:31:17,2023-04-10 19:40:42,143.18,3,0.3333,47.73
515,29212,1533338,25,Paid Search,2021-02-11 21:28:57,2023-04-10 19:40:42,143.18,3,0.3333,47.73
515,29212,259119,0,Organic,2021-12-31 20:39:34,2023-04-10 19:40:42,143.18,3,0.3333,47.73
516,78289,731684,0,Direct,2021-03-25 11:11:55,2022-08-06 16:47:11,16.42,3,0.3333,5.47
516,78289,1797146,11,Paid Search,2021-08-12 13:40:00,2022-08-06 16:47:11,16.42,3,0.3333,5.47
516,78289,22378,0,Organic,2021-12-31 14:16:17,2022-08-06 16:47:11,16.42,3,0.3333,5.47
517,13766,444609,47,Email,2022-01-07 21:38:41,2022-12-16 20:33:09,233.34,1,1.0,233.34
518,33089,483909,0,Direct,2021-03-16 10:08:52,2022-01-20 11:07:10,27.39,2,0.5,13.7
518,33089,1739784,38,Social,2021-12-05 04:47:59,2022-01-20 11:07:10,27.39,2,0.5,13.7
519,61379,913100,0,Organic,2022-04-30 16:26:10,2023-07-18 05:04:29,237.96,1,1.0,237.96
521,55517,703881,40,Paid Search,2021-03-02 13:29:26,2022-05-16 15:27:45,118.83,2,0.5,59.41
521,55517,1449325,37,PAID SEARCH,2021-09-05 09:18:41,2022-05-16 15:27:45,118.83,2,0.5,59.41
522,34151,571105,0,ORGANIC,2021-02-25 19:44:34,2022-04-27 10:03:10,73.3,3,0.3333,24.43
522,34151,1173237,35,Paid Search,2021-10-18 08:57:21,2022-04-27 10:03:10,73.3,3,0.3333,24.43
522,34151,1653880,0,Direct,2021-11-08 19:23:36,2022-04-27 10:03:10,73.3,3,0.3333,24.43
523,87035,591903,10,Social,2023-07-05 00:10:52,2023-12-22 13:38:33,129.5,2,0.5,64.75
523,87035,1103586,37,Social,2023-08-01 21:13:51,2023-12-22 13:38:33,129.5,2,0.5,64.75
524,72932,291283,2,Paid Search,2022-05-25 05:08:50,2022-08-09 12:44:42,164.09,1,1.0,164.09
527,58790,548046,46,Social,2021-07-29 11:35:50,2023-05-04 23:00:06,25.75,1,1.0,25.75
529,94496,1213902,0,Organic,2021-12-31 13:43:53,2023-07-12 13:13:59,76.45,1,1.0,76.45
530,31712,1090880,0,Organic,2022-01-28 23:31:41,2022-02-05 13:18:40,132.72,1,1.0,132.72
534,30900,142911,40,Social,2022-02-06 16:54:02,2023-07-23 03:14:28,87.05,2,0.5,43.52
534,30900,1741554,0,Organic,2023-07-16 18:03:39,2023-07-23 03:14:28,87.05,2,0.5,43.52
536,32557,1841618,47,Paid Search,2021-01-23 22:10:03,2022-03-06 18:58:45,48.33,1,1.0,48.33
538,29669,985987,0,Organic,2021-03-22 11:41:33,2022-09-24 10:01:23,99.8,2,0.5,49.9
538,29669,610164,0,Organic,2021-12-27 04:18:43,2022-09-24 10:01:23,99.8,2,0.5,49.9
539,76921,12195,11,Email,2021-12-08 22:14:54,2023-07-18 16:16:06,38.12,1,1.0,38.12
541,92664,1733119,3,Social,2021-03-24 13:45:55,2022-02-22 13:11:31,107.68,2,0.5,53.84
541,92664,1154605,17,Social,2021-05-04 07:16:39,2022-02-22 13:11:31,107.68,2,0.5,53.84
542,45122,474550,0,Organic,2022-02-06 20:33:41,2022-12-30 06:21:02,66.11,1,1.0,66.11
543,29588,290509,0,Direct,2021-05-10 17:39:19,2021-07-29 23:15:37,150.9,1,1.0,150.9
546,14240,991676,0,Organic,2023-06-29 15:22:45,2023-12-22 08:09:06,55.02,1,1.0,55.02
